region_code,region_name,year,population
13,Ciudad Real,2008,522343.0
14,Córdoba,2008,798822.0
15,"Coruña, A",2008,1139121.0
16,Cuenca,2008,215274.0
17,Girona,2008,731864.0
18,Granada,2008,901220.0
19,Guadalajara,2008,237787.0
20,Gipuzkoa,2008,701056.0
21,Huelva,2008,507915.0
22,Huesca,2008,225271.0
23,Jaén,2008,667438.0
24,León,2008,500200.0
25,Lleida,2008,426872.0
26,"Rioja, La",2008,317501.0
27,Lugo,2008,355549.0
28,Madrid,2008,6271638.0
29,Málaga,2008,1563261.0
30,Murcia,2008,1426109.0
31,Navarra,2008,620377.0
32,Ourense,2008,336099.0
33,Asturias,2008,1080138.0
34,Palencia,2008,173454.0
35,"Palmas, Las",2008,1070032.0
36,Pontevedra,2008,953400.0
37,Salamanca,2008,353404.0
38,Santa Cruz de Tenerife,2008,1005936.0
39,Cantabria,2008,582138.0
40,Segovia,2008,163899.0
41,Sevilla,2008,1875462.0
42,Soria,2008,94646.0
43,Tarragona,2008,788895.0
44,Teruel,2008,146324.0
45,Toledo,2008,670203.0
46,Valencia/València,2008,2543209.0
47,Valladolid,2008,529019.0
48,Bizkaia,2008,1146421.0
49,Zamora,2008,197221.0
50,Zaragoza,2008,955323.0
51,Ceuta,2008,77389.0
52,Melilla,2008,71448.0
01,Araba/Álava,2007,305459.0
02,Albacete,2007,392110.0
03,Alicante/Alacant,2007,1825264.0
04,Almería,2007,646633.0
05,Ávila,2007,168638.0
06,Badajoz,2007,678459.0
07,"Balears, Illes",2007,1030650.0
08,Barcelona,2007,5332513.0
09,Burgos,2007,365972.0
10,Cáceres,2007,411531.0
11,Cádiz,2007,1207343.0
12,Castellón/Castelló,2007,573282.0
13,Ciudad Real,2007,510122.0
14,Córdoba,2007,792182.0
15,"Coruña, A",2007,1132792.0
16,Cuenca,2007,211375.0
17,Girona,2007,706185.0
18,Granada,2007,884099.0
19,Guadalajara,2007,224076.0
20,Gipuzkoa,2007,694944.0
21,Huelva,2007,497671.0
22,Huesca,2007,220107.0
23,Jaén,2007,664742.0
24,León,2007,497387.0
25,Lleida,2007,414015.0
26,"Rioja, La",2007,308968.0
27,Lugo,2007,355176.0
28,Madrid,2007,6081689.0
29,Málaga,2007,1517523.0
30,Murcia,2007,1392117.0
31,Navarra,2007,605876.0
32,Ourense,2007,336926.0
33,Asturias,2007,1074862.0
34,Palencia,2007,173281.0
35,"Palmas, Las",2007,1042131.0
36,Pontevedra,2007,947639.0
37,Salamanca,2007,351326.0
38,Santa Cruz de Tenerife,2007,983820.0
39,Cantabria,2007,572824.0
40,Segovia,2007,159322.0
41,Sevilla,2007,1849268.0
42,Soria,2007,93593.0
43,Tarragona,2007,757795.0
44,Teruel,2007,144046.0
45,Toledo,2007,639621.0
46,Valencia/València,2007,2486483.0
47,Valladolid,2007,521661.0
48,Bizkaia,2007,1141457.0
49,Zamora,2007,197237.0
50,Zaragoza,2007,932502.0
51,Ceuta,2007,76603.0
52,Melilla,2007,69440.0
01,Araba/Álava,2006,301926.0
02,Albacete,2006,387658.0
03,Alicante/Alacant,2006,1783555.0
04,Almería,2006,635850.0
05,Ávila,2006,167818.0
06,Badajoz,2006,673474.0
07,"Balears, Illes",2006,1001062.0
08,Barcelona,2006,5309404.0
09,Burgos,2006,363874.0
10,Cáceres,2006,412899.0
11,Cádiz,2006,1194062.0
12,Castellón/Castelló,2006,559761.0
13,Ciudad Real,2006,506864.0
14,Córdoba,2006,788287.0
15,"Coruña, A",2006,1129141.0
16,Cuenca,2006,208616.0
17,Girona,2006,687331.0
18,Granada,2006,876184.0
19,Guadalajara,2006,213505.0
20,Gipuzkoa,2006,691895.0
21,Huelva,2006,492174.0
22,Huesca,2006,218023.0
23,Jaén,2006,662751.0
24,León,2006,498223.0
25,Lleida,2006,407496.0
26,"Rioja, La",2006,306377.0
27,Lugo,2006,356595.0
28,Madrid,2006,6008183.0
29,Málaga,2006,1491287.0
30,Murcia,2006,1370306.0
31,Navarra,2006,601874.0
32,Ourense,2006,338671.0
33,Asturias,2006,1076896.0
34,Palencia,2006,173153.0
35,"Palmas, Las",2006,1024186.0
36,Pontevedra,2006,943117.0
37,Salamanca,2006,353110.0
38,Santa Cruz de Tenerife,2006,971647.0
39,Cantabria,2006,568091.0
40,Segovia,2006,156598.0
41,Sevilla,2006,1835077.0
42,Soria,2006,93503.0
43,Tarragona,2006,730466.0
44,Teruel,2006,142160.0
45,Toledo,2006,615618.0
46,Valencia/València,2006,2463592.0
47,Valladolid,2006,519249.0
48,Bizkaia,2006,1139863.0
49,Zamora,2006,197492.0
50,Zaragoza,2006,917288.0
51,Ceuta,2006,75861.0
52,Melilla,2006,66871.0
01,Araba/Álava,2005,299957.0
02,Albacete,2005,384640.0
03,Alicante/Alacant,2005,1732389.0
04,Almería,2005,612315.0
05,Ávila,2005,167032.0
06,Badajoz,2005,671299.0
07,"Balears, Illes",2005,983131.0
08,Barcelona,2005,5226354.0
09,Burgos,2005,361021.0
10,Cáceres,2005,412580.0
11,Cádiz,2005,1180817.0
12,Castellón/Castelló,2005,543432.0
13,Ciudad Real,2005,500060.0
14,Córdoba,2005,784376.0
15,"Coruña, A",2005,1126707.0
16,Cuenca,2005,207974.0
17,Girona,2005,664506.0
18,Granada,2005,860898.0
