Codigo,Nombre,Consumo eléctrico,Total
15058,Oleiros,Viviendas con consumo entre 5.001 y 6.000 kwh,1048
15058,Oleiros,Viviendas con consumo entre 6.001 y 7.000 kwh,674
15058,Oleiros,Viviendas con consumo entre 7.001 y 8.000 kwh,503
15058,Oleiros,Viviendas con consumo entre 8.001 y 9.000 kwh,389
15058,Oleiros,Viviendas con consumo entre 9.001 y 10.000 kwh,251
15058,Oleiros,Viviendas con consumo mayor de 10.000 kwh,1080
15059,Ordes,Viviendas totales,7261
15059,Ordes,Viviendas vacías,1920
15059,Ordes,Mediana consumo anual,2868
15059,Ordes,Viviendas con bajo consumo,195
15059,Ordes,Viviendas de uso esporádico,509
15059,Ordes,Viviendas de uso esporádico (entre 251 y 500 kwh),251
15059,Ordes,Viviendas de uso esporádico (entre 501 y 750 kwh),258
15059,Ordes,Viviendas con consumo entre 751 y 1.000 kwh,229
15059,Ordes,Viviendas con consumo entre 1.001 y 2.000 kwh,1005
15059,Ordes,Viviendas con consumo entre 2.001 y 3.000 kwh,957
15059,Ordes,Viviendas con consumo entre 3.001 y 4.000 kwh,724
15059,Ordes,Viviendas con consumo entre 4.001 y 5.000 kwh,494
15059,Ordes,Viviendas con consumo entre 5.001 y 6.000 kwh,327
15059,Ordes,Viviendas con consumo entre 6.001 y 7.000 kwh,227
15059,Ordes,Viviendas con consumo entre 7.001 y 8.000 kwh,142
15059,Ordes,Viviendas con consumo entre 8.001 y 9.000 kwh,146
15059,Ordes,Viviendas con consumo entre 9.001 y 10.000 kwh,80
15059,Ordes,Viviendas con consumo mayor de 10.000 kwh,306
15060,Oroso,Viviendas totales,3787
15060,Oroso,Viviendas vacías,678
15060,Oroso,Mediana consumo anual,2488
15060,Oroso,Viviendas con bajo consumo,93
15060,Oroso,Viviendas de uso esporádico,319
15060,Oroso,Viviendas de uso esporádico (entre 251 y 500 kwh),153
15060,Oroso,Viviendas de uso esporádico (entre 501 y 750 kwh),166
15060,Oroso,Viviendas con consumo entre 751 y 1.000 kwh,162
15060,Oroso,Viviendas con consumo entre 1.001 y 2.000 kwh,716
15060,Oroso,Viviendas con consumo entre 2.001 y 3.000 kwh,606
15060,Oroso,Viviendas con consumo entre 3.001 y 4.000 kwh,422
15060,Oroso,Viviendas con consumo entre 4.001 y 5.000 kwh,252
15060,Oroso,Viviendas con consumo entre 5.001 y 6.000 kwh,157
15060,Oroso,Viviendas con consumo entre 6.001 y 7.000 kwh,106
15060,Oroso,Viviendas con consumo entre 7.001 y 8.000 kwh,61
15060,Oroso,Viviendas con consumo entre 8.001 y 9.000 kwh,51
15060,Oroso,Viviendas con consumo entre 9.001 y 10.000 kwh,41
15060,Oroso,Viviendas con consumo mayor de 10.000 kwh,123
15061,Ortigueira,Viviendas totales,6562
15061,Ortigueira,Viviendas vacías,3150
15061,Ortigueira,Mediana consumo anual,2280
15061,Ortigueira,Viviendas con bajo consumo,301
15061,Ortigueira,Viviendas de uso esporádico,557
15061,Ortigueira,Viviendas de uso esporádico (entre 251 y 500 kwh),300
15061,Ortigueira,Viviendas de uso esporádico (entre 501 y 750 kwh),257
15061,Ortigueira,Viviendas con consumo entre 751 y 1.000 kwh,211
15061,Ortigueira,Viviendas con consumo entre 1.001 y 2.000 kwh,640
15061,Ortigueira,Viviendas con consumo entre 2.001 y 3.000 kwh,487
15061,Ortigueira,Viviendas con consumo entre 3.001 y 4.000 kwh,342
15061,Ortigueira,Viviendas con consumo entre 4.001 y 5.000 kwh,211
15061,Ortigueira,Viviendas con consumo entre 5.001 y 6.000 kwh,151
15061,Ortigueira,Viviendas con consumo entre 6.001 y 7.000 kwh,120
15061,Ortigueira,Viviendas con consumo entre 7.001 y 8.000 kwh,82
15061,Ortigueira,Viviendas con consumo entre 8.001 y 9.000 kwh,54
15061,Ortigueira,Viviendas con consumo entre 9.001 y 10.000 kwh,38
15061,Ortigueira,Viviendas con consumo mayor de 10.000 kwh,218
15062,Outes,Viviendas totales,4039
15062,Outes,Viviendas vacías,1369
15062,Outes,Mediana consumo anual,2829
15062,Outes,Viviendas con bajo consumo,98
15062,Outes,Viviendas de uso esporádico,259
15062,Outes,Viviendas de uso esporádico (entre 251 y 500 kwh),144
15062,Outes,Viviendas de uso esporádico (entre 501 y 750 kwh),115
15062,Outes,Viviendas con consumo entre 751 y 1.000 kwh,117
15062,Outes,Viviendas con consumo entre 1.001 y 2.000 kwh,510
15062,Outes,Viviendas con consumo entre 2.001 y 3.000 kwh,464
15062,Outes,Viviendas con consumo entre 3.001 y 4.000 kwh,357
15062,Outes,Viviendas con consumo entre 4.001 y 5.000 kwh,249
15062,Outes,Viviendas con consumo entre 5.001 y 6.000 kwh,186
15062,Outes,Viviendas con consumo entre 6.001 y 7.000 kwh,91
15062,Outes,Viviendas con consumo entre 7.001 y 8.000 kwh,89
15062,Outes,Viviendas con consumo entre 8.001 y 9.000 kwh,58
15062,Outes,Viviendas con consumo entre 9.001 y 10.000 kwh,42
15062,Outes,Viviendas con consumo mayor de 10.000 kwh,150
15064,Paderne,Viviendas totales,1562
15064,Paderne,Viviendas vacías,480
15064,Paderne,Mediana consumo anual,2987
15064,Paderne,Viviendas con bajo consumo,39
15064,Paderne,Viviendas de uso esporádico,132
15064,Paderne,Viviendas de uso esporádico (entre 251 y 500 kwh),67
15064,Paderne,Viviendas de uso esporádico (entre 501 y 750 kwh),65
15064,Paderne,Viviendas con consumo entre 751 y 1.000 kwh,52
15064,Paderne,Viviendas con consumo entre 1.001 y 2.000 kwh,178
15064,Paderne,Viviendas con consumo entre 2.001 y 3.000 kwh,162
15064,Paderne,Viviendas con consumo entre 3.001 y 4.000 kwh,171
15064,Paderne,Viviendas con consumo entre 4.001 y 5.000 kwh,121
15064,Paderne,Viviendas con consumo entre 5.001 y 6.000 kwh,73
15064,Paderne,Viviendas con consumo entre 6.001 y 7.000 kwh,33
15064,Paderne,Viviendas con consumo entre 7.001 y 8.000 kwh,29
15064,Paderne,Viviendas con consumo entre 8.001 y 9.000 kwh,23
15064,Paderne,Viviendas con consumo entre 9.001 y 10.000 kwh,17
15064,Paderne,Viviendas con consumo mayor de 10.000 kwh,52
15065,Padrón,Viviendas totales,4961
15065,Padrón,Viviendas vacías,1566
15065,Padrón,Mediana consumo anual,3153
15065,Padrón,Viviendas con bajo consumo,119
15065,Padrón,Viviendas de uso esporádico,314
15065,Padrón,Viviendas de uso esporádico (entre 251 y 500 kwh),168
15065,Padrón,Viviendas de uso esporádico (entre 501 y 750 kwh),146
15065,Padrón,Viviendas con consumo entre 751 y 1.000 kwh,133
15065,Padrón,Viviendas con consumo entre 1.001 y 2.000 kwh,547
15065,Padrón,Viviendas con consumo entre 2.001 y 3.000 kwh,559
15065,Padrón,Viviendas con consumo entre 3.001 y 4.000 kwh,473
15065,Padrón,Viviendas con consumo entre 4.001 y 5.000 kwh,327
15065,Padrón,Viviendas con consumo entre 5.001 y 6.000 kwh,246
15065,Padrón,Viviendas con consumo entre 6.001 y 7.000 kwh,142
15065,Padrón,Viviendas con consumo entre 7.001 y 8.000 kwh,104
15065,Padrón,Viviendas con consumo entre 8.001 y 9.000 kwh,74
15065,Padrón,Viviendas con consumo entre 9.001 y 10.000 kwh,66
15065,Padrón,Viviendas con consumo mayor de 10.000 kwh,291
15066,"Pino, O",Viviendas totales,2878
15066,"Pino, O",Viviendas vacías,766
15066,"Pino, O",Mediana consumo anual,2400
15066,"Pino, O",Viviendas con bajo consumo,84
15066,"Pino, O",Viviendas de uso esporádico,284
15066,"Pino, O",Viviendas de uso esporádico (entre 251 y 500 kwh),156
15066,"Pino, O",Viviendas de uso esporádico (entre 501 y 750 kwh),128
15066,"Pino, O",Viviendas con consumo entre 751 y 1.000 kwh,99
15066,"Pino, O",Viviendas con consumo entre 1.001 y 2.000 kwh,467
15066,"Pino, O",Viviendas con consumo entre 2.001 y 3.000 kwh,383
15066,"Pino, O",Viviendas con consumo entre 3.001 y 4.000 kwh,323
15066,"Pino, O",Viviendas con consumo entre 4.001 y 5.000 kwh,155
15066,"Pino, O",Viviendas con consumo entre 5.001 y 6.000 kwh,92
15066,"Pino, O",Viviendas con consumo entre 6.001 y 7.000 kwh,66
15066,"Pino, O",Viviendas con consumo entre 7.001 y 8.000 kwh,47
15066,"Pino, O",Viviendas con consumo entre 8.001 y 9.000 kwh,33
15066,"Pino, O",Viviendas con consumo entre 9.001 y 10.000 kwh,18
15066,"Pino, O",Viviendas con consumo mayor de 10.000 kwh,61
15067,"Pobra do Caramiñal, A",Viviendas totales,5719
15067,"Pobra do Caramiñal, A",Viviendas vacías,1490
15067,"Pobra do Caramiñal, A",Mediana consumo anual,3168
15067,"Pobra do Caramiñal, A",Viviendas con bajo consumo,165
15067,"Pobra do Caramiñal, A",Viviendas de uso esporádico,477
15067,"Pobra do Caramiñal, A",Viviendas de uso esporádico (entre 251 y 500 kwh),265
15067,"Pobra do Caramiñal, A",Viviendas de uso esporádico (entre 501 y 750 kwh),212
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 751 y 1.000 kwh,204
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 1.001 y 2.000 kwh,683
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 2.001 y 3.000 kwh,584
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 3.001 y 4.000 kwh,510
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 4.001 y 5.000 kwh,402
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 5.001 y 6.000 kwh,284
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 6.001 y 7.000 kwh,214
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 7.001 y 8.000 kwh,159
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 8.001 y 9.000 kwh,119
15067,"Pobra do Caramiñal, A",Viviendas con consumo entre 9.001 y 10.000 kwh,77
15067,"Pobra do Caramiñal, A",Viviendas con consumo mayor de 10.000 kwh,351
15068,Ponteceso,Viviendas totales,4399
15068,Ponteceso,Viviendas vacías,1672
15068,Ponteceso,Mediana consumo anual,2580
15068,Ponteceso,Viviendas con bajo consumo,161
15068,Ponteceso,Viviendas de uso esporádico,364
15068,Ponteceso,Viviendas de uso esporádico (entre 251 y 500 kwh),205
15068,Ponteceso,Viviendas de uso esporádico (entre 501 y 750 kwh),159
15068,Ponteceso,Viviendas con consumo entre 751 y 1.000 kwh,148
15068,Ponteceso,Viviendas con consumo entre 1.001 y 2.000 kwh,520
15068,Ponteceso,Viviendas con consumo entre 2.001 y 3.000 kwh,421
15068,Ponteceso,Viviendas con consumo entre 3.001 y 4.000 kwh,330
15068,Ponteceso,Viviendas con consumo entre 4.001 y 5.000 kwh,248
15068,Ponteceso,Viviendas con consumo entre 5.001 y 6.000 kwh,135
15068,Ponteceso,Viviendas con consumo entre 6.001 y 7.000 kwh,96
15068,Ponteceso,Viviendas con consumo entre 7.001 y 8.000 kwh,61
15068,Ponteceso,Viviendas con consumo entre 8.001 y 9.000 kwh,41
15068,Ponteceso,Viviendas con consumo entre 9.001 y 10.000 kwh,34
15068,Ponteceso,Viviendas con consumo mayor de 10.000 kwh,168
15069,Pontedeume,Viviendas totales,5123
15069,Pontedeume,Viviendas vacías,1459
15069,Pontedeume,Mediana consumo anual,2966
15069,Pontedeume,Viviendas con bajo consumo,190
15069,Pontedeume,Viviendas de uso esporádico,424
15069,Pontedeume,Viviendas de uso esporádico (entre 251 y 500 kwh),228
15069,Pontedeume,Viviendas de uso esporádico (entre 501 y 750 kwh),196
15069,Pontedeume,Viviendas con consumo entre 751 y 1.000 kwh,144
15069,Pontedeume,Viviendas con consumo entre 1.001 y 2.000 kwh,611
15069,Pontedeume,Viviendas con consumo entre 2.001 y 3.000 kwh,580
15069,Pontedeume,Viviendas con consumo entre 3.001 y 4.000 kwh,413
15069,Pontedeume,Viviendas con consumo entre 4.001 y 5.000 kwh,334
15069,Pontedeume,Viviendas con consumo entre 5.001 y 6.000 kwh,230
15069,Pontedeume,Viviendas con consumo entre 6.001 y 7.000 kwh,168
15069,Pontedeume,Viviendas con consumo entre 7.001 y 8.000 kwh,123
15069,Pontedeume,Viviendas con consumo entre 8.001 y 9.000 kwh,100
15069,Pontedeume,Viviendas con consumo entre 9.001 y 10.000 kwh,85
15069,Pontedeume,Viviendas con consumo mayor de 10.000 kwh,262
15070,"Pontes de García Rodríguez, As",Viviendas totales,6204
15070,"Pontes de García Rodríguez, As",Viviendas vacías,1226
15070,"Pontes de García Rodríguez, As",Mediana consumo anual,3936
15070,"Pontes de García Rodríguez, As",Viviendas con bajo consumo,112
15070,"Pontes de García Rodríguez, As",Viviendas de uso esporádico,468
15070,"Pontes de García Rodríguez, As",Viviendas de uso esporádico (entre 251 y 500 kwh),261
15070,"Pontes de García Rodríguez, As",Viviendas de uso esporádico (entre 501 y 750 kwh),207
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 751 y 1.000 kwh,203
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 1.001 y 2.000 kwh,705
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 2.001 y 3.000 kwh,593
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 3.001 y 4.000 kwh,499
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 4.001 y 5.000 kwh,418
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 5.001 y 6.000 kwh,324
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 6.001 y 7.000 kwh,273
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 7.001 y 8.000 kwh,275
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 8.001 y 9.000 kwh,232
15070,"Pontes de García Rodríguez, As",Viviendas con consumo entre 9.001 y 10.000 kwh,193
15070,"Pontes de García Rodríguez, As",Viviendas con consumo mayor de 10.000 kwh,683
15071,Porto do Son,Viviendas totales,7413
15071,Porto do Son,Viviendas vacías,2339
15071,Porto do Son,Mediana consumo anual,2747
15071,Porto do Son,Viviendas con bajo consumo,333
15071,Porto do Son,Viviendas de uso esporádico,844
15071,Porto do Son,Viviendas de uso esporádico (entre 251 y 500 kwh),498
15071,Porto do Son,Viviendas de uso esporádico (entre 501 y 750 kwh),346
15071,Porto do Son,Viviendas con consumo entre 751 y 1.000 kwh,256
15071,Porto do Son,Viviendas con consumo entre 1.001 y 2.000 kwh,816
15071,Porto do Son,Viviendas con consumo entre 2.001 y 3.000 kwh,609
15071,Porto do Son,Viviendas con consumo entre 3.001 y 4.000 kwh,510
15071,Porto do Son,Viviendas con consumo entre 4.001 y 5.000 kwh,446
15071,Porto do Son,Viviendas con consumo entre 5.001 y 6.000 kwh,308
15071,Porto do Son,Viviendas con consumo entre 6.001 y 7.000 kwh,196
15071,Porto do Son,Viviendas con consumo entre 7.001 y 8.000 kwh,173
15071,Porto do Son,Viviendas con consumo entre 8.001 y 9.000 kwh,124
15071,Porto do Son,Viviendas con consumo entre 9.001 y 10.000 kwh,91
15071,Porto do Son,Viviendas con consumo mayor de 10.000 kwh,368
15072,Rianxo,Viviendas totales,6342
15072,Rianxo,Viviendas vacías,2179
15072,Rianxo,Mediana consumo anual,3236
15072,Rianxo,Viviendas con bajo consumo,130
15072,Rianxo,Viviendas de uso esporádico,418
15072,Rianxo,Viviendas de uso esporádico (entre 251 y 500 kwh),240
15072,Rianxo,Viviendas de uso esporádico (entre 501 y 750 kwh),178
15072,Rianxo,Viviendas con consumo entre 751 y 1.000 kwh,160
15072,Rianxo,Viviendas con consumo entre 1.001 y 2.000 kwh,655
15072,Rianxo,Viviendas con consumo entre 2.001 y 3.000 kwh,661
15072,Rianxo,Viviendas con consumo entre 3.001 y 4.000 kwh,533
15072,Rianxo,Viviendas con consumo entre 4.001 y 5.000 kwh,438
15072,Rianxo,Viviendas con consumo entre 5.001 y 6.000 kwh,316
15072,Rianxo,Viviendas con consumo entre 6.001 y 7.000 kwh,193
15072,Rianxo,Viviendas con consumo entre 7.001 y 8.000 kwh,153
15072,Rianxo,Viviendas con consumo entre 8.001 y 9.000 kwh,109
15072,Rianxo,Viviendas con consumo entre 9.001 y 10.000 kwh,96
15072,Rianxo,Viviendas con consumo mayor de 10.000 kwh,301
15073,Ribeira,Viviendas totales,17097
15073,Ribeira,Viviendas vacías,4514
15073,Ribeira,Mediana consumo anual,3171
15073,Ribeira,Viviendas con bajo consumo,517
15073,Ribeira,Viviendas de uso esporádico,1560
15073,Ribeira,Viviendas de uso esporádico (entre 251 y 500 kwh),866
15073,Ribeira,Viviendas de uso esporádico (entre 501 y 750 kwh),694
15073,Ribeira,Viviendas con consumo entre 751 y 1.000 kwh,623
15073,Ribeira,Viviendas con consumo entre 1.001 y 2.000 kwh,1944
15073,Ribeira,Viviendas con consumo entre 2.001 y 3.000 kwh,1647
15073,Ribeira,Viviendas con consumo entre 3.001 y 4.000 kwh,1433
15073,Ribeira,Viviendas con consumo entre 4.001 y 5.000 kwh,1152
15073,Ribeira,Viviendas con consumo entre 5.001 y 6.000 kwh,891
15073,Ribeira,Viviendas con consumo entre 6.001 y 7.000 kwh,623
15073,Ribeira,Viviendas con consumo entre 7.001 y 8.000 kwh,448
15073,Ribeira,Viviendas con consumo entre 8.001 y 9.000 kwh,358
15073,Ribeira,Viviendas con consumo entre 9.001 y 10.000 kwh,277
15073,Ribeira,Viviendas con consumo mayor de 10.000 kwh,1110
15074,Rois,Viviendas totales,2413
15074,Rois,Viviendas vacías,989
15074,Rois,Mediana consumo anual,3324
15074,Rois,Viviendas con bajo consumo,37
15074,Rois,Viviendas de uso esporádico,104
15074,Rois,Viviendas de uso esporádico (entre 251 y 500 kwh),55
15074,Rois,Viviendas de uso esporádico (entre 501 y 750 kwh),49
15074,Rois,Viviendas con consumo entre 751 y 1.000 kwh,44
15074,Rois,Viviendas con consumo entre 1.001 y 2.000 kwh,223
15074,Rois,Viviendas con consumo entre 2.001 y 3.000 kwh,241
15074,Rois,Viviendas con consumo entre 3.001 y 4.000 kwh,238
15074,Rois,Viviendas con consumo entre 4.001 y 5.000 kwh,181
15074,Rois,Viviendas con consumo entre 5.001 y 6.000 kwh,108
15074,Rois,Viviendas con consumo entre 6.001 y 7.000 kwh,63
15074,Rois,Viviendas con consumo entre 7.001 y 8.000 kwh,46
15074,Rois,Viviendas con consumo entre 8.001 y 9.000 kwh,33
15074,Rois,Viviendas con consumo entre 9.001 y 10.000 kwh,18
15074,Rois,Viviendas con consumo mayor de 10.000 kwh,88
15075,Sada,Viviendas totales,11150
15075,Sada,Viviendas vacías,2406
15075,Sada,Mediana consumo anual,2604
15075,Sada,Viviendas con bajo consumo,336
15075,Sada,Viviendas de uso esporádico,1088
15075,Sada,Viviendas de uso esporádico (entre 251 y 500 kwh),592
15075,Sada,Viviendas de uso esporádico (entre 501 y 750 kwh),496
15075,Sada,Viviendas con consumo entre 751 y 1.000 kwh,473
15075,Sada,Viviendas con consumo entre 1.001 y 2.000 kwh,1758
15075,Sada,Viviendas con consumo entre 2.001 y 3.000 kwh,1394
15075,Sada,Viviendas con consumo entre 3.001 y 4.000 kwh,1084
15075,Sada,Viviendas con consumo entre 4.001 y 5.000 kwh,717
15075,Sada,Viviendas con consumo entre 5.001 y 6.000 kwh,490
15075,Sada,Viviendas con consumo entre 6.001 y 7.000 kwh,335
15075,Sada,Viviendas con consumo entre 7.001 y 8.000 kwh,238
15075,Sada,Viviendas con consumo entre 8.001 y 9.000 kwh,173
15075,Sada,Viviendas con consumo entre 9.001 y 10.000 kwh,136
15075,Sada,Viviendas con consumo mayor de 10.000 kwh,522
15076,San Sadurniño,Viviendas totales,2026
15076,San Sadurniño,Viviendas vacías,602
15076,San Sadurniño,Mediana consumo anual,2376
15076,San Sadurniño,Viviendas con bajo consumo,64
15076,San Sadurniño,Viviendas de uso esporádico,187
15076,San Sadurniño,Viviendas de uso esporádico (entre 251 y 500 kwh),104
15076,San Sadurniño,Viviendas de uso esporádico (entre 501 y 750 kwh),83
15076,San Sadurniño,Viviendas con consumo entre 751 y 1.000 kwh,91
15076,San Sadurniño,Viviendas con consumo entre 1.001 y 2.000 kwh,301
15076,San Sadurniño,Viviendas con consumo entre 2.001 y 3.000 kwh,251
15076,San Sadurniño,Viviendas con consumo entre 3.001 y 4.000 kwh,197
15076,San Sadurniño,Viviendas con consumo entre 4.001 y 5.000 kwh,103
15076,San Sadurniño,Viviendas con consumo entre 5.001 y 6.000 kwh,68
15076,San Sadurniño,Viviendas con consumo entre 6.001 y 7.000 kwh,51
15076,San Sadurniño,Viviendas con consumo entre 7.001 y 8.000 kwh,35
15076,San Sadurniño,Viviendas con consumo entre 8.001 y 9.000 kwh,19
15076,San Sadurniño,Viviendas con consumo entre 9.001 y 10.000 kwh,18
15076,San Sadurniño,Viviendas con consumo mayor de 10.000 kwh,39
15077,Santa Comba,Viviendas totales,6018
15077,Santa Comba,Viviendas vacías,1795
15077,Santa Comba,Mediana consumo anual,2524
15077,Santa Comba,Viviendas con bajo consumo,196
15077,Santa Comba,Viviendas de uso esporádico,529
15077,Santa Comba,Viviendas de uso esporádico (entre 251 y 500 kwh),303
15077,Santa Comba,Viviendas de uso esporádico (entre 501 y 750 kwh),226
15077,Santa Comba,Viviendas con consumo entre 751 y 1.000 kwh,201
15077,Santa Comba,Viviendas con consumo entre 1.001 y 2.000 kwh,863
15077,Santa Comba,Viviendas con consumo entre 2.001 y 3.000 kwh,762
15077,Santa Comba,Viviendas con consumo entre 3.001 y 4.000 kwh,545
15077,Santa Comba,Viviendas con consumo entre 4.001 y 5.000 kwh,386
15077,Santa Comba,Viviendas con consumo entre 5.001 y 6.000 kwh,207
15077,Santa Comba,Viviendas con consumo entre 6.001 y 7.000 kwh,127
15077,Santa Comba,Viviendas con consumo entre 7.001 y 8.000 kwh,113
15077,Santa Comba,Viviendas con consumo entre 8.001 y 9.000 kwh,67
15077,Santa Comba,Viviendas con consumo entre 9.001 y 10.000 kwh,66
15077,Santa Comba,Viviendas con consumo mayor de 10.000 kwh,161
15078,Santiago de Compostela,Viviendas totales,56746
15078,Santiago de Compostela,Viviendas vacías,6198
15078,Santiago de Compostela,Mediana consumo anual,2262
15078,Santiago de Compostela,Viviendas con bajo consumo,1481
15078,Santiago de Compostela,Viviendas de uso esporádico,5475
15078,Santiago de Compostela,Viviendas de uso esporádico (entre 251 y 500 kwh),2502
15078,Santiago de Compostela,Viviendas de uso esporádico (entre 501 y 750 kwh),2973
15078,Santiago de Compostela,Viviendas con consumo entre 751 y 1.000 kwh,3420
15078,Santiago de Compostela,Viviendas con consumo entre 1.001 y 2.000 kwh,12704
15078,Santiago de Compostela,Viviendas con consumo entre 2.001 y 3.000 kwh,9735
15078,Santiago de Compostela,Viviendas con consumo entre 3.001 y 4.000 kwh,5904
15078,Santiago de Compostela,Viviendas con consumo entre 4.001 y 5.000 kwh,3468
15078,Santiago de Compostela,Viviendas con consumo entre 5.001 y 6.000 kwh,2142
15078,Santiago de Compostela,Viviendas con consumo entre 6.001 y 7.000 kwh,1413
15078,Santiago de Compostela,Viviendas con consumo entre 7.001 y 8.000 kwh,1000
15078,Santiago de Compostela,Viviendas con consumo entre 8.001 y 9.000 kwh,767
15078,Santiago de Compostela,Viviendas con consumo entre 9.001 y 10.000 kwh,587
15078,Santiago de Compostela,Viviendas con consumo mayor de 10.000 kwh,2452
15079,Santiso,Viviendas totales,1225
15079,Santiso,Viviendas vacías,628
15079,Santiso,Mediana consumo anual,2576
15079,Santiso,Viviendas con bajo consumo,25
15079,Santiso,Viviendas de uso esporádico,87
15079,Santiso,Viviendas de uso esporádico (entre 251 y 500 kwh),38
15079,Santiso,Viviendas de uso esporádico (entre 501 y 750 kwh),49
15079,Santiso,Viviendas con consumo entre 751 y 1.000 kwh,27
15079,Santiso,Viviendas con consumo entre 1.001 y 2.000 kwh,113
15079,Santiso,Viviendas con consumo entre 2.001 y 3.000 kwh,105
15079,Santiso,Viviendas con consumo entre 3.001 y 4.000 kwh,73
15079,Santiso,Viviendas con consumo entre 4.001 y 5.000 kwh,44
15079,Santiso,Viviendas con consumo entre 5.001 y 6.000 kwh,28
15079,Santiso,Viviendas con consumo entre 6.001 y 7.000 kwh,17
15079,Santiso,Viviendas con consumo entre 7.001 y 8.000 kwh,15
15079,Santiso,Viviendas con consumo entre 8.001 y 9.000 kwh,8
15079,Santiso,Viviendas con consumo entre 9.001 y 10.000 kwh,13
15079,Santiso,Viviendas con consumo mayor de 10.000 kwh,42
15080,Sobrado,Viviendas totales,1581
15080,Sobrado,Viviendas vacías,842
15080,Sobrado,Mediana consumo anual,2031
15080,Sobrado,Viviendas con bajo consumo,57
15080,Sobrado,Viviendas de uso esporádico,118
15080,Sobrado,Viviendas de uso esporádico (entre 251 y 500 kwh),74
15080,Sobrado,Viviendas de uso esporádico (entre 501 y 750 kwh),44
15080,Sobrado,Viviendas con consumo entre 751 y 1.000 kwh,52
15080,Sobrado,Viviendas con consumo entre 1.001 y 2.000 kwh,167
15080,Sobrado,Viviendas con consumo entre 2.001 y 3.000 kwh,102
15080,Sobrado,Viviendas con consumo entre 3.001 y 4.000 kwh,80
15080,Sobrado,Viviendas con consumo entre 4.001 y 5.000 kwh,46
15080,Sobrado,Viviendas con consumo entre 5.001 y 6.000 kwh,32
15080,Sobrado,Viviendas con consumo entre 6.001 y 7.000 kwh,21
15080,Sobrado,Viviendas con consumo entre 7.001 y 8.000 kwh,13
15080,Sobrado,Viviendas con consumo entre 8.001 y 9.000 kwh,9
15080,Sobrado,Viviendas con consumo entre 9.001 y 10.000 kwh,5
15080,Sobrado,Viviendas con consumo mayor de 10.000 kwh,37
15081,"Somozas, As",Viviendas totales,961
15081,"Somozas, As",Viviendas vacías,453
15081,"Somozas, As",Mediana consumo anual,2266
15081,"Somozas, As",Viviendas con bajo consumo,32
15081,"Somozas, As",Viviendas de uso esporádico,62
15081,"Somozas, As",Viviendas de uso esporádico (entre 251 y 500 kwh),35
15081,"Somozas, As",Viviendas de uso esporádico (entre 501 y 750 kwh),27
15081,"Somozas, As",Viviendas con consumo entre 751 y 1.000 kwh,30
15081,"Somozas, As",Viviendas con consumo entre 1.001 y 2.000 kwh,116
15081,"Somozas, As",Viviendas con consumo entre 2.001 y 3.000 kwh,76
15081,"Somozas, As",Viviendas con consumo entre 3.001 y 4.000 kwh,70
15081,"Somozas, As",Viviendas con consumo entre 4.001 y 5.000 kwh,41
15081,"Somozas, As",Viviendas con consumo entre 5.001 y 6.000 kwh,18
15081,"Somozas, As",Viviendas con consumo entre 6.001 y 7.000 kwh,11
15081,"Somozas, As",Viviendas con consumo entre 7.001 y 8.000 kwh,13
15081,"Somozas, As",Viviendas con consumo entre 8.001 y 9.000 kwh,7
15081,"Somozas, As",Viviendas con consumo entre 9.001 y 10.000 kwh,5
15081,"Somozas, As",Viviendas con consumo mayor de 10.000 kwh,27
15082,Teo,Viviendas totales,9112
15082,Teo,Viviendas vacías,1992
15082,Teo,Mediana consumo anual,3192
15082,Teo,Viviendas con bajo consumo,91
15082,Teo,Viviendas de uso esporádico,488
15082,Teo,Viviendas de uso esporádico (entre 251 y 500 kwh),243
15082,Teo,Viviendas de uso esporádico (entre 501 y 750 kwh),245
15082,Teo,Viviendas con consumo entre 751 y 1.000 kwh,263
15082,Teo,Viviendas con consumo entre 1.001 y 2.000 kwh,1226
15082,Teo,Viviendas con consumo entre 2.001 y 3.000 kwh,1308
15082,Teo,Viviendas con consumo entre 3.001 y 4.000 kwh,1141
15082,Teo,Viviendas con consumo entre 4.001 y 5.000 kwh,790
15082,Teo,Viviendas con consumo entre 5.001 y 6.000 kwh,527
15082,Teo,Viviendas con consumo entre 6.001 y 7.000 kwh,357
15082,Teo,Viviendas con consumo entre 7.001 y 8.000 kwh,218
