SOG_ID,LAU_ID,LAU_NAME,AREA_KM2,POP_2023,stations_count,stations_unique,stations_density_km2,stations_with_operator_share,operator_count,stations_per_10k_pop,stations_within_1km_count,stations_within_5km_count,stations_in_muni_plus_1km_count,stations_in_muni_plus_5km_count,min_distance_km_to_station,mean_distance_km_to_station,accessible_count,accessible_share,category_connectivity
ES_09288,09288,Quintanapalla,6.74731044,107.0,1,1,0.14820720180173005,0.0,0,93.45794392523365,0,1,1,3,2.1042747878109695,17.273828654112656,0,0.0,directo
ES_09289,09289,Quintanar de la Sierra,25.51518045,1528.0,0,0,0.0,0.0,0,0.0,0,0,0,1,10.253970987456196,11.615265519427238,0,0.0,periferico
ES_09292,09292,Quintanavides,5.91861876,69.0,0,0,0.0,0.0,0,0.0,0,1,0,3,3.6321334593868366,13.762293112918643,0,0.0,periferico
ES_09295,09295,Quintanilla del Coco,2.53237372,51.0,1,1,0.3948864230039475,0.0,0,196.078431372549,0,1,1,3,1.5961884188979898,12.430315572984936,0,0.0,directo
ES_09297,09297,"Quintanillas, Las",15.69510147,389.0,3,3,0.19114244057193724,0.0,0,77.12082262210798,2,3,3,21,0.3982956853523184,16.414626848788686,0,0.0,directo
ES_09298,09298,Quintanilla San García,1.53066706,70.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.352713303558444,15.276426431217548,0,0.0,aislado
ES_09301,09301,Quintanilla Vivar,67.78395775,908.0,4,4,0.05901101282331069,0.25,1,44.052863436123346,2,8,7,69,0.5868283350926052,10.231410120110601,1,0.25,directo
ES_09302,09302,Rabanera del Pinar,3.03838289,101.0,1,1,0.32912244315593814,0.0,0,99.00990099009901,0,1,1,3,3.839210887130153,13.085094973405583,0,0.0,directo
ES_09303,09303,Rábanos,2.06624821,84.0,0,0,0.0,0.0,0,0.0,0,0,0,3,6.91771981437105,15.297816634294458,0,0.0,periferico
ES_09304,09304,Rabé de las Calzadas,25.07461386,254.0,0,0,0.0,0.0,0,0.0,0,2,0,10,4.3883640640948816,16.474376985964003,0,0.0,periferico
ES_09306,09306,Rebolledo de la Torre,1.88093327,95.0,0,0,0.0,0.0,0,0.0,0,0,0,5,8.778669108565431,14.805553548469328,0,0.0,periferico
ES_16163,16163,Portilla,1.70101191,56.0,0,0,0.0,0.0,0,0.0,0,0,0,2,8.103634629915286,12.352821636953408,0,0.0,periferico
ES_16165,16165,Poyatos,1.77662084,80.0,0,0,0.0,0.0,0,0.0,0,0,0,0,13.315819075489598,15.19940477987144,0,0.0,aislado
ES_16166,16166,Pozoamargo,5.04306836,269.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.68954422141214,19.13494453562346,0,0.0,aislado
ES_16167,16167,Pozorrubio de Santiago,7.22215193,323.0,4,4,0.5538515443554232,0.0,0,123.83900928792569,0,4,4,8,1.475322203476897,10.691202261932922,0,0.0,directo
ES_16170,16170,Priego,11.16734927,898.0,0,0,0.0,0.0,0,0.0,0,0,0,1,10.320662340395996,13.495094084978094,0,0.0,periferico
ES_16171,16171,"Provencio, El",23.55046512,2393.0,1,1,0.04246200637246693,0.0,0,4.178854993731718,1,1,1,1,0.596219166667611,13.365854137328078,0,0.0,directo
ES_16172,16172,Puebla de Almenara,8.79520948,331.0,0,0,0.0,0.0,0,0.0,0,0,0,1,6.704645525587122,14.155798299756913,0,0.0,periferico
ES_16173,16173,"Valle de Altomira, El",1.42486686,210.0,0,0,0.0,0.0,0,0.0,0,0,0,2,12.841652814504057,16.79093497497043,0,0.0,periferico
ES_16174,16174,Puebla del Salvador,4.200286,202.0,0,0,0.0,0.0,0,0.0,0,0,0,0,24.461163637816583,,0,0.0,aislado
ES_16175,16175,Quintanar del Rey,95.82078899,7655.0,0,0,0.0,0.0,0,0.0,0,0,0,0,19.555549664218585,19.555549664218585,0,0.0,aislado
ES_16176,16176,Rada de Haro,1.54933923,50.0,0,0,0.0,0.0,0,0.0,0,0,0,0,19.234306539678986,19.234306539678986,0,0.0,aislado
ES_16177,16177,Reíllo,1.3466364,110.0,0,0,0.0,0.0,0,0.0,0,0,0,0,15.46703536175212,15.46703536175212,0,0.0,aislado
ES_10137,10137,Palomero,20.46306985,415.0,1,1,0.048868523018798175,0.0,0,24.096385542168672,1,1,1,1,0.2836560958630131,7.661645782467803,0,0.0,directo
ES_10138,10138,Pasarón de la Vera,14.95343066,583.0,0,0,0.0,0.0,0,0.0,0,0,0,1,6.17399028538099,14.882529769973829,0,0.0,periferico
ES_10140,10140,Peraleda de la Mata,15.2781788,1407.0,0,0,0.0,0.0,0,0.0,0,0,0,4,8.68651344222847,10.127952130092117,0,0.0,periferico
ES_10141,10141,Peraleda de San Román,4.86219502,301.0,1,1,0.20566842668519703,0.0,0,33.222591362126245,0,1,1,1,1.5224108209506295,10.59411516133057,0,0.0,directo
ES_10142,10142,Perales del Puerto,25.18737813,914.0,0,0,0.0,0.0,0,0.0,0,0,0,0,29.29116601503282,,0,0.0,aislado
ES_10143,10143,Pescueza,2.65160536,138.0,0,0,0.0,0.0,0,0.0,0,0,0,0,29.66702076894951,,0,0.0,aislado
ES_10144,10144,"Pesga, La",49.14035893,977.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14.592240371594825,15.524436494842616,0,0.0,aislado
ES_10145,10145,Piedras Albas,28.4502213,129.0,0,0,0.0,0.0,0,0.0,0,0,0,0,57.19036544270335,,0,0.0,aislado
ES_10146,10146,Pinofranqueado,11.74783049,1725.0,0,0,0.0,0.0,0,0.0,0,0,0,1,11.369812520392562,14.623864288158845,0,0.0,periferico
ES_10147,10147,Piornal,40.39815312,1470.0,1,1,0.024753606854985847,0.0,0,6.802721088435375,0,1,1,3,1.1655319070286632,10.342797366628162,0,0.0,directo
ES_09045,09045,Basconcillos del Tozo,2.47837651,299.0,3,3,1.2104698329310748,0.0,0,100.33444816053512,0,0,3,3,5.2787580036954544,13.565278052213184,0,0.0,directo
ES_09046,09046,Bascuñana,2.57570752,20.0,0,0,0.0,0.0,0,0.0,0,1,0,4,4.555709439713969,11.408178496259547,0,0.0,periferico
ES_09048,09048,Belorado,13.47980947,1799.0,2,2,0.1483700496250412,0.0,0,11.117287381878821,2,2,3,7,0.6811505914310088,11.426484794521595,0,0.0,directo
ES_09050,09050,Berberana,1.49496687,50.0,0,0,0.0,0.0,0,0.0,0,0,7,16,5.13318637194766,15.442785499229549,0,0.0,funcional
ES_09051,09051,Berlangas de Roa,12.16414171,191.0,0,0,0.0,0.0,0,0.0,0,1,0,3,4.158984394953861,17.062478596636957,0,0.0,periferico
ES_09054,09054,Bozoó,3.03790882,101.0,1,1,0.3291738031821508,0.0,0,99.00990099009901,0,1,3,10,2.4896893591922122,16.55745269803591,0,0.0,directo
ES_09055,09055,Brazacorta,2.22922364,47.0,1,1,0.4485866658044233,0.0,0,212.7659574468085,0,1,1,2,4.046383452756579,13.91451090315154,0,0.0,directo
ES_09057,09057,Bugedo,19.9523421,198.0,1,1,0.05011942933757135,0.0,0,50.5050505050505,1,4,1,15,0.8786289289856029,10.834432430058156,0,0.0,directo
ES_09059,09059,Burgos,1630.14984938,174585.0,906,906,0.555777127081036,0.012141280353200883,11,51.894492654008076,106,762,910,939,0.0627513563478974,3.6720463294572485,99,0.10927152317880795,directo
ES_09307,09307,Redecilla del Camino,8.69943646,105.0,2,2,0.22989994917440895,0.0,0,190.47619047619045,0,3,3,5,2.8846820836661253,9.95821372083217,0,0.0,directo
ES_09308,09308,Redecilla del Campo,3.95296556,68.0,0,0,0.0,0.0,0,0.0,0,2,1,4,4.662313790502267,11.79847157862465,0,0.0,funcional
ES_09309,09309,Regumiel de la Sierra,15.27969892,316.0,0,0,0.0,0.0,0,0.0,0,0,0,1,7.6949509799117,14.207486694621746,0,0.0,periferico
ES_09310,09310,Reinoso,1.88122007,16.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9.209600681562641,12.37133249392847,0,0.0,aislado
ES_09314,09314,Revilla del Campo,2.61377668,102.0,1,1,0.38258815592462936,0.0,0,98.0392156862745,0,1,1,5,2.760584627362998,14.93621616220739,0,0.0,directo
ES_09315,09315,Revillarruz,36.80503966,626.0,1,1,0.027170192159494063,0.0,0,15.974440894568689,1,2,2,11,0.43580493987731944,17.95549574807622,0,0.0,directo
ES_09316,09316,Revilla Vallejera,4.40672504,121.0,1,1,0.2269258896171112,1.0,1,82.64462809917356,0,2,2,3,1.9448030545957966,13.52041878959156,0,0.0,directo
ES_09317,09317,Rezmondo,2.83463425,19.0,0,0,0.0,0.0,0,0.0,0,0,0,0,13.088655989034553,16.09703456866823,0,0.0,aislado
ES_09318,09318,Riocavado de la Sierra,1.24648584,54.0,0,0,0.0,0.0,0,0.0,0,0,0,0,13.956095335755386,14.573398677922935,0,0.0,aislado
ES_16181,16181,Rozalén del Monte,1.92775659,59.0,1,1,0.5187376898034621,0.0,0,169.49152542372883,1,1,1,2,0.8667647463266486,9.877709635187841,0,0.0,directo
ES_16185,16185,Saceda-Trasierra,1.35904929,42.0,1,1,0.7358084856510245,0.0,0,238.0952380952381,0,1,1,5,1.5932790961924028,10.163310403603488,0,0.0,directo
ES_16186,16186,Saelices,5.84059955,471.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11.72912759421687,14.73166206384952,0,0.0,aislado
ES_16188,16188,Salmeroncillos,4.97142706,103.0,2,2,0.40229897288284866,0.0,0,194.17475728155338,1,2,2,2,0.9179302146807811,8.81498181899262,0,0.0,directo
ES_16190,16190,San Clemente,24.49854901,6794.0,1,1,0.04081874398323805,0.0,0,1.4718869590815424,0,1,1,1,1.1855408827839116,8.628594772055212,0,0.0,directo
ES_16191,16191,San Lorenzo de la Parrilla,18.49850249,1108.0,0,0,0.0,0.0,0,0.0,0,0,0,0,16.45849179125727,16.45849179125727,0,0.0,aislado
ES_16192,16192,San Martín de Boniches,0.64509544,45.0,0,0,0.0,0.0,0,0.0,0,0,0,1,7.459118471057637,7.459118471057637,0,0.0,periferico
ES_16193,16193,San Pedro Palmiches,2.92825803,58.0,1,1,0.3414999599608372,0.0,0,172.41379310344828,1,1,1,1,0.2415611286260261,11.559850523970885,0,0.0,directo
ES_10148,10148,Plasencia,182.2189867,39725.0,105,105,0.5762297436812605,0.0,0,26.431718061674008,0,9,105,106,3.253802632015029,7.097824625912656,0,0.0,directo
ES_10149,10149,Plasenzuela,13.56899237,498.0,0,0,0.0,0.0,0,0.0,0,0,0,0,70.26793619553213,,0,0.0,aislado
ES_10150,10150,Portaje,3.699853,372.0,0,0,0.0,0.0,0,0.0,0,0,0,0,23.86168457324354,,0,0.0,aislado
ES_10151,10151,Portezuelo,1.72834637,218.0,0,0,0.0,0.0,0,0.0,0,0,0,0,15.143951271814258,15.143951271814258,0,0.0,aislado
ES_10152,10152,Pozuelo de Zarzón,9.150152,434.0,0,0,0.0,0.0,0,0.0,0,1,1,2,2.969899547006206,4.767104732768985,0,0.0,funcional
ES_10153,10153,Puerto de Santa Cruz,7.92309743,267.0,0,0,0.0,0.0,0,0.0,0,0,0,0,53.18588501904691,,0,0.0,aislado
ES_10155,10155,Riolobos,24.18204307,1191.0,0,0,0.0,0.0,0,0.0,0,0,0,1,8.750742289626999,13.743477291636598,0,0.0,periferico
ES_10156,10156,Robledillo de Gata,2.86289423,89.0,0,0,0.0,0.0,0,0.0,0,0,0,0,20.767120755903136,,0,0.0,aislado
ES_10157,10157,Robledillo de la Vera,20.41125688,262.0,0,0,0.0,0.0,0,0.0,0,0,0,1,6.8855414212441035,12.762236809889908,0,0.0,periferico
ES_10159,10159,Robledollano,4.72946872,292.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.323110841866335,12.323110841866335,0,0.0,aislado
ES_09060,09060,Busto de Bureba,7.59429448,141.0,0,0,0.0,0.0,0,0.0,0,0,0,4,5.615666469057415,14.912750552715325,0,0.0,periferico
ES_09061,09061,Cabañes de Esgueva,5.95349644,158.0,1,1,0.16796852237640708,0.0,0,63.291139240506325,0,1,1,2,1.240605992179933,13.54223156323998,0,0.0,directo
ES_09062,09062,Cabezón de la Sierra,1.96596323,39.0,0,0,0.0,0.0,0,0.0,0,1,1,4,4.315873894684824,12.814345206351083,0,0.0,funcional
ES_09063,09063,Cavia,19.06388379,248.0,1,1,0.05245520855118473,0.0,0,40.32258064516129,1,7,1,10,0.2712185212859033,17.0627548408879,0,0.0,directo
ES_09064,09064,Caleruega,8.14929116,388.0,0,0,0.0,0.0,0,0.0,0,0,0,3,5.891687879847545,13.448346375348889,0,0.0,periferico
ES_09065,09065,Campillo de Aranda,7.2833002,174.0,0,0,0.0,0.0,0,0.0,0,0,0,5,5.072653761427468,10.469587632559566,0,0.0,periferico
ES_09066,09066,Campolara,3.77229781,50.0,1,1,0.2650904171322571,0.0,0,200.0,1,1,1,2,0.5821432066128143,12.420275076270192,0,0.0,directo
ES_09068,09068,Cantabrana,6.69510223,21.0,0,0,0.0,0.0,0,0.0,0,1,0,2,3.3512052489419846,14.621002355839813,0,0.0,periferico
ES_09070,09070,Carazo,1.70765497,41.0,0,0,0.0,0.0,0,0.0,0,0,0,4,7.573190585570934,13.096380780513206,0,0.0,periferico
ES_09071,09071,Carcedo de Bureba,1.17242339,50.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.944041417916393,15.45183425895927,0,0.0,aislado
ES_09072,09072,Carcedo de Burgos,19.09091236,490.0,3,3,0.1571428302340182,0.0,0,61.224489795918366,0,4,3,33,1.748349488648194,13.637752304909961,0,0.0,directo
ES_09073,09073,Cardeñadijo,157.57845148,1453.0,1,1,0.006346045354601805,0.0,0,6.882312456985547,0,4,1,134,1.1294149626955405,9.216063840326948,0,0.0,directo
ES_09323,09323,Rojas,2.36443008,59.0,0,0,0.0,0.0,0,0.0,0,0,0,0,13.428287434669175,15.707263730374237,0,0.0,aislado
ES_09325,09325,Royuela de Río Franco,3.45888694,175.0,0,0,0.0,0.0,0,0.0,0,0,0,1,13.17113205916015,14.196868142005144,0,0.0,periferico
ES_09326,09326,Rubena,20.65711489,202.0,0,0,0.0,0.0,0,0.0,0,4,2,20,3.177529994411726,14.109878017648795,0,0.0,funcional
ES_09327,09327,Rublacedo de Abajo,0.8140315,32.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.586198027009058,16.630016547337625,0,0.0,aislado
ES_09328,09328,Rucandio,2.11442886,69.0,0,0,0.0,0.0,0,0.0,0,0,0,3,8.855359909284115,12.23059264180112,0,0.0,periferico
ES_09329,09329,Salas de Bureba,10.1508015,135.0,1,1,0.098514388248061,0.0,0,74.07407407407408,1,2,1,3,0.4011478267609292,13.436840809978921,0,0.0,directo
ES_09330,09330,Salas de los Infantes,63.4275427,1986.0,1,1,0.015766021470038756,0.0,0,5.0352467270896275,0,1,2,6,3.6760478485501897,11.622896491250058,0,0.0,directo
ES_09334,09334,Salinillas de Bureba,2.10473239,48.0,0,0,0.0,0.0,0,0.0,0,0,0,5,7.0183032429923715,11.005345205436296,0,0.0,periferico
ES_09335,09335,San Adrián de Juarros,4.67663284,93.0,0,0,0.0,0.0,0,0.0,0,0,0,1,6.803756967968135,15.408371646440298,0,0.0,periferico
ES_09337,09337,San Juan del Monte,5.35285308,142.0,1,1,0.18681626135720505,0.0,0,70.4225352112676,1,3,1,5,0.5278287491601494,16.914964301254834,0,0.0,directo
ES_16196,16196,Santa María de los Llanos,15.9405958,685.0,0,0,0.0,0.0,0,0.0,0,0,0,2,7.91607629866612,13.17574219532704,0,0.0,periferico
ES_16197,16197,Santa María del Val,1.38116245,65.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14.444520636144762,15.131457476590588,0,0.0,aislado
ES_16198,16198,Sisante,12.19696387,1639.0,0,0,0.0,0.0,0,0.0,0,0,0,0,25.250328691561926,,0,0.0,aislado
ES_16199,16199,Solera de Gabaldón,0.66943624,34.0,0,0,0.0,0.0,0,0.0,0,0,0,1,8.80246197391248,14.29004153941958,0,0.0,periferico
ES_16202,16202,Talayuelas,8.19777837,874.0,2,2,0.2439685375392748,1.0,2,22.88329519450801,0,1,2,2,3.2332513339301534,14.05720801060734,0,0.0,directo
ES_16204,16204,Tébar,3.12897591,310.0,0,0,0.0,0.0,0,0.0,0,0,0,0,24.952493023286433,,0,0.0,aislado
ES_16206,16206,Tinajas,4.07555832,191.0,1,1,0.24536515527030908,0.0,0,52.35602094240838,0,1,1,3,1.2741111587425535,6.510722844622327,0,0.0,directo
ES_16209,16209,Torralba,1.99916816,111.0,1,1,0.500208046530713,0.0,0,90.09009009009009,1,1,1,2,0.2603512718878854,8.151348558059794,0,0.0,directo
ES_16211,16211,Torrejoncillo del Rey,1.70749823,344.0,1,1,0.5856521444241849,1.0,1,29.069767441860463,0,0,1,1,9.067568995951135,15.80484187796252,0,0.0,directo
ES_16212,16212,Torrubia del Campo,5.82561587,311.0,2,2,0.34331134160412813,0.0,0,64.30868167202573,0,2,2,12,3.0117780274025274,10.462381034876264,0,0.0,directo
ES_16213,16213,Torrubia del Castillo,2.51754249,44.0,0,0,0.0,0.0,0,0.0,0,0,0,0,23.55663965508708,,0,0.0,aislado
ES_10160,10160,Romangordo,6.19383646,242.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.57972795305868,19.051200016446373,0,0.0,aislado
ES_10163,10163,Salvatierra de Santiago,7.63645353,255.0,0,0,0.0,0.0,0,0.0,0,0,0,0,72.99254903422114,,0,0.0,aislado
ES_10164,10164,San Martín de Trevejo,29.32813342,727.0,0,0,0.0,0.0,0,0.0,0,0,0,0,43.63992730750649,,0,0.0,aislado
ES_10165,10165,Santa Ana,8.5980235,301.0,0,0,0.0,0.0,0,0.0,0,0,0,0,63.27093232590139,,0,0.0,aislado
ES_10166,10166,Santa Cruz de la Sierra,7.15128056,319.0,0,0,0.0,0.0,0,0.0,0,0,0,0,49.033238517001166,,0,0.0,aislado
ES_10167,10167,Santa Cruz de Paniagua,3.35288726,281.0,0,0,0.0,0.0,0,0.0,0,0,0,1,8.442416145670133,14.28798398349308,0,0.0,periferico
ES_10168,10168,Santa Marta de Magasca,7.20839098,286.0,0,0,0.0,0.0,0,0.0,0,0,0,0,51.527317115876976,,0,0.0,aislado
ES_10169,10169,Santiago de Alcántara,5.04358853,483.0,0,0,0.0,0.0,0,0.0,0,0,0,0,28.027408694643118,,0,0.0,aislado
ES_10170,10170,Santiago del Campo,3.40977593,250.0,0,0,0.0,0.0,0,0.0,0,0,0,0,20.707974464967805,,0,0.0,aislado
ES_09074,09074,Cardeñajimeno,98.21972006,1197.0,3,3,0.030543764512537545,0.0,0,25.06265664160401,1,32,20,281,0.8807640394691559,9.62361509872659,0,0.0,directo
ES_09075,09075,Cardeñuela Riopico,9.64038834,109.0,0,0,0.0,0.0,0,0.0,0,0,0,11,5.136340001976098,15.569423708536,0,0.0,periferico
ES_09076,09076,Carrias,1.81124369,24.0,0,0,0.0,0.0,0,0.0,0,0,0,0,7.9120737250830135,13.211198544763585,0,0.0,aislado
ES_09077,09077,Cascajares de Bureba,3.53587421,28.0,0,0,0.0,0.0,0,0.0,0,0,0,1,6.485863949466766,13.339094674121366,0,0.0,periferico
ES_09079,09079,Castellanos de Castro,5.0466925,50.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11.299743639139153,15.796034600718292,0,0.0,aislado
ES_09083,09083,Castil de Peones,1.8600559,26.0,0,0,0.0,0.0,0,0.0,0,0,0,2,6.963830226092854,12.706117808818288,0,0.0,periferico
ES_09084,09084,Castrillo de la Reina,11.35518886,164.0,0,0,0.0,0.0,0,0.0,0,0,0,3,6.37656247341247,11.709357126736686,0,0.0,periferico
ES_09085,09085,Castrillo de la Vega,23.21589871,614.0,2,2,0.08614786035134282,0.0,0,32.57328990228013,0,2,2,23,1.0158326515189695,9.72688624327736,0,0.0,directo
ES_09086,09086,Castrillo del Val,37.18817798,839.0,3,3,0.08067079816638008,0.0,0,35.75685339690107,1,4,4,38,0.6119453546285706,13.32503807072458,0,0.0,directo
ES_16216,16216,Tresjuncos,3.86940728,272.0,1,1,0.2584375144918836,1.0,1,36.76470588235294,0,1,1,2,1.0142658173627688,11.797802513000125,0,0.0,directo
ES_16218,16218,Uclés,3.84050397,248.0,1,1,0.2603824934986332,0.0,0,40.32258064516129,0,1,1,4,3.580214721967952,14.622488284669206,0,0.0,directo
ES_16219,16219,Uña,3.74033542,88.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.863947963351327,14.86684231849464,0,0.0,aislado
ES_16224,16224,Valdemeca,1.18885153,83.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11.208481958931179,11.208481958931179,0,0.0,aislado
ES_16225,16225,Valdemorillo de la Sierra,0.79704449,56.0,0,0,0.0,0.0,0,0.0,0,0,0,0,23.3092608644118,,0,0.0,aislado
ES_16227,16227,Valdemoro-Sierra,1.02154944,110.0,0,0,0.0,0.0,0,0.0,0,0,0,1,10.196065973787036,10.196065973787036,0,0.0,periferico
ES_16228,16228,Valdeolivas,4.73497746,218.0,1,1,0.2111942471633223,0.0,0,45.87155963302752,0,2,1,4,1.7160610504898013,8.775882569450115,0,0.0,directo
ES_16231,16231,Valhermoso de la Fuente,2.36470867,76.0,0,0,0.0,0.0,0,0.0,0,0,0,0,13.947074429698006,15.865848262635442,0,0.0,aislado
ES_16234,16234,Valsalobre,0.55144207,21.0,0,0,0.0,0.0,0,0.0,0,0,0,1,7.864241052934732,11.581803237294885,0,0.0,periferico
ES_16236,16236,Valverde de Júcar,19.21868774,1080.0,0,0,0.0,0.0,0,0.0,0,0,0,0,19.325739480745487,19.325739480745487,0,0.0,aislado
ES_16237,16237,Valverdejo,2.89803247,94.0,0,0,0.0,0.0,0,0.0,0,0,0,1,7.2356236977339226,8.392936289775426,0,0.0,periferico
ES_10172,10172,Santibáñez el Bajo,15.61855277,721.0,1,1,0.06402641875505857,0.0,0,13.869625520110958,0,1,1,1,2.951687520637823,8.015833970160182,0,0.0,directo
ES_10173,10173,Saucedilla,15.60156702,943.0,0,0,0.0,0.0,0,0.0,0,0,0,3,5.3069738828842015,13.572144128482963,0,0.0,periferico
ES_10174,10174,Segura de Toro,12.40476357,183.0,0,0,0.0,0.0,0,0.0,0,0,0,0,10.222298558085226,15.175881976327933,0,0.0,aislado
ES_10175,10175,Serradilla,5.81539992,1507.0,0,0,0.0,0.0,0,0.0,0,0,0,0,17.037579162693724,17.082027129882814,0,0.0,aislado
ES_10176,10176,Serrejón,3.29358309,409.0,0,0,0.0,0.0,0,0.0,0,0,0,0,17.079465922966072,17.995575043878475,0,0.0,aislado
ES_08194,08194,Sant Adrià de Besòs,9956.72039068,37906.0,184,184,0.018479980634208974,0.9293478260869565,171,48.541128053606286,83,1916,500,3030,0.05207033540091311,10.107361247298492,6,0.03260869565217391,directo
ES_08195,08195,Sant Agustí de Lluçanès,8.05369168,109.0,14,14,1.7383332459531156,0.0,0,1284.4036697247707,8,14,14,26,0.6527852197550931,13.492134212035005,0,0.0,directo
ES_08196,08196,Sant Andreu de la Barca,4762.65509905,26862.0,106,106,0.02225649302657748,0.9339622641509434,99,39.46094855185764,51,339,164,725,0.1571038220556551,13.77725512145412,0,0.0,directo
ES_08197,08197,Sant Andreu de Llavaneres,993.8135305,11839.0,54,54,0.0543361489280911,0.0,0,45.61196046963426,12,143,89,315,0.1952872612227879,11.426043372549831,0,0.0,directo
ES_08198,08198,Sant Antoni de Vilamajor,473.0322986,6565.0,0,0,0.0,0.0,0,0.0,0,75,44,284,2.90254708880537,14.250031491905654,0,0.0,funcional
ES_08199,08199,Sant Bartomeu del Grau,27.09001073,939.0,4,4,0.147655903124849,0.0,0,42.598509052183175,0,4,4,20,1.9277627613605366,14.910660770641801,0,0.0,directo
ES_08200,08200,Sant Boi de Llobregat,3808.15463925,83667.0,452,452,0.11869265899585935,0.9712389380530974,439,54.02368914864881,108,791,624,2479,0.06829532200797984,12.138687983522956,2,0.004424778761061947,directo
ES_09088,09088,Castrillo de Riopisuerga,3.26990838,57.0,0,0,0.0,0.0,0,0.0,0,0,0,3,7.559530425988312,13.039133433330946,0,0.0,periferico
ES_09090,09090,Castrillo Mota de Judíos,2.31575961,51.0,0,0,0.0,0.0,0,0.0,0,0,0,2,6.306803557740324,14.252996413851628,0,0.0,periferico
ES_09091,09091,Castrojeriz,5.60727905,763.0,2,2,0.35667923464590195,0.0,0,26.21231979030144,0,1,2,4,1.768808991089417,15.543675757054087,0,0.0,directo
ES_09093,09093,Cayuela,13.61318234,183.0,2,2,0.14691641895689175,0.0,0,109.2896174863388,0,2,2,10,1.6648332498595133,16.773876175455058,0,0.0,directo
ES_09094,09094,Cebrecos,2.40553817,56.0,0,0,0.0,0.0,0,0.0,0,0,0,4,6.328953663060066,13.590731309262777,0,0.0,periferico
ES_09095,09095,Celada del Camino,7.23058816,91.0,0,0,0.0,0.0,0,0.0,0,1,0,3,4.7835171616732595,13.826282452384445,0,0.0,periferico
ES_09098,09098,Cerezo de Río Tirón,7.78874318,496.0,0,0,0.0,0.0,0,0.0,0,0,0,2,10.045320646291195,15.61398860456359,0,0.0,periferico
ES_09101,09101,Ciadoncha,4.90895889,75.0,0,0,0.0,0.0,0,0.0,0,0,0,1,5.811868917838534,13.697939137998707,0,0.0,periferico
ES_09102,09102,Cillaperlata,2.02428876,34.0,0,0,0.0,0.0,0,0.0,0,1,1,2,4.1160993852163665,10.627192171617107,0,0.0,funcional
ES_09103,09103,Cilleruelo de Abajo,4.27732359,206.0,0,0,0.0,0.0,0,0.0,0,0,1,1,7.087597326659618,11.928307135796736,0,0.0,funcional
ES_09104,09104,Cilleruelo de Arriba,2.59639242,48.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8.836634940596753,14.925979667760252,0,0.0,aislado
ES_09340,09340,San Millán de Lara,1.90536405,64.0,1,1,0.5248340861684674,0.0,0,156.25,0,1,1,2,3.1376200578827698,12.71318863612681,0,0.0,directo
ES_09343,09343,Santa Cecilia,8.42234474,105.0,0,0,0.0,0.0,0,0.0,0,0,0,5,6.657320289152773,11.604338545016622,0,0.0,periferico
ES_09345,09345,Santa Cruz de la Salceda,5.37585785,139.0,0,0,0.0,0.0,0,0.0,0,0,0,1,10.556971686523674,16.306502776394595,0,0.0,periferico
ES_09348,09348,Santa Inés,10.35978837,154.0,0,0,0.0,0.0,0,0.0,0,0,0,3,5.515997786237508,12.652529192682008,0,0.0,periferico
ES_09350,09350,Santa María del Campo,8.37179141,505.0,1,1,0.1194487477083474,0.0,0,19.801980198019802,0,1,1,5,3.6975329560278576,13.04032704851547,0,0.0,directo
ES_09351,09351,Santa María del Invierno,3.94954846,64.0,2,2,0.5063870010092243,0.0,0,312.5,0,4,3,4,1.1008256088646706,12.326770017593304,0,0.0,directo
ES_09352,09352,Santa María del Mercadillo,3.34075398,101.0,1,1,0.2993336252794047,0.0,0,99.00990099009901,1,1,1,3,0.8706123952950061,13.726552582055744,0,0.0,directo
ES_09353,09353,Santa María Rivarredonda,7.77372001,91.0,2,2,0.2572770819411079,0.0,0,219.78021978021977,0,3,2,4,1.8848141173626811,9.393408905482818,0,0.0,directo
ES_09354,09354,Santa Olalla de Bureba,3.81624813,41.0,0,0,0.0,0.0,0,0.0,0,1,1,3,2.5427761034936083,13.720081885539347,0,0.0,funcional
ES_09355,09355,Santibáñez de Esgueva,3.55219447,79.0,0,0,0.0,0.0,0,0.0,0,1,0,1,3.997825829293012,13.079957780314382,0,0.0,periferico
ES_16238,16238,Vara de Rey,3.7048137,474.0,0,0,0.0,0.0,0,0.0,0,0,0,0,15.506424486942022,15.506424486942022,0,0.0,aislado
ES_16239,16239,Vega del Codorno,4.53321224,146.0,1,1,0.22059412775255366,0.0,0,68.4931506849315,0,1,1,1,2.366493886007379,2.366493886007379,0,0.0,directo
