osm_id,source_type,name,lat,lon,tags
node/12945385273,node,"Paterna, Vicent Mortes Alfonso 94",39.5096597,-0.4517119,"{'alt_name': 'Vicent Mortes Alfonso 98', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Paterna, Vicent Mortes Alfonso 94', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3604'}"
node/12945385274,node,"Paterna, Vicent Mortes Alfonso 104",39.5104613,-0.4525256,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Paterna, Vicent Mortes Alfonso 104', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3605'}"
node/12959214609,node,Daimús - Comoencasa,38.9772266,-0.1459599,"{'bench': 'no', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Daimús - Comoencasa', 'operator': 'Autobuses Jimenez', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}"
node/12999954657,node,"València, Corts Valencianes - l'Alt Maestrat",39.4938412,-0.4022713,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""València, Corts Valencianes - l'Alt Maestrat"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '403', 'shelter': 'yes'}"
node/12999954658,node,"València, Corts Valencianes (imparell) - Metro Beniferri",39.4907445,-0.4000409,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Corts Valencianes (imparell) - Metro Beniferri', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '1566', 'shelter': 'yes'}"
node/12999954659,node,"València, Corts Valencianes - Escola Professional",39.4849987,-0.3960127,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Corts Valencianes - Escola Professional', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '405'}"
node/12999954660,node,"València, Pius XII (imparell) - Metro Campanar",39.4834094,-0.394817,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Pius XII (imparell) - Metro Campanar', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '1741'}"
node/12999954661,node,"València, Pius XII - Bisbe Soler",39.4816737,-0.3934028,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Pius XII - Bisbe Soler', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '407', 'shelter': 'yes'}"
node/12999954662,node,"València, Pius XII (imparell) - Centre Comercial",39.4792602,-0.3916501,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Pius XII (imparell) - Centre Comercial', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '409', 'shelter': 'yes'}"
node/12999954663,node,"València, Ferran el Catòlic 9 - Àngel Guimerà",39.4700272,-0.3851164,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Ferran el Catòlic 9 - Àngel Guimerà', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '702', 'shelter': 'yes'}"
node/12999954664,node,"València, Ramón y Cajal 39 - Jesús",39.4671066,-0.3830288,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Ramón y Cajal 39 - Jesús', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '705', 'shelter': 'yes'}"
node/12999954665,node,"València, Ramón y Cajal - Bailén - Andana 1",39.4630256,-0.3791492,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Ramón y Cajal - Bailén - Andana 1', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '4094'}"
node/12999954668,node,"València, Pius XII - Campanar",39.4823438,-0.3933868,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Pius XII - Campanar', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '372'}"
node/12999954669,node,"València, Corts Valencianes - Davant Escola Professional",39.4867791,-0.3963743,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Corts Valencianes - Davant Escola Professional', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '375'}"
node/12999954670,node,"València, Corts Valencianes (parell) - Metro Beniferri",39.4897683,-0.3986693,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Corts Valencianes (parell) - Metro Beniferri', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '376'}"
node/12999954671,node,"València, Corts Valencianes - Palau de Congressos",39.494208,-0.4017831,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Corts Valencianes - Palau de Congressos', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '1319'}"
node/12999954672,node,"Bétera, el Mas de Camarena, Jardins I",39.551891,-0.4551315,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Jardins I', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3197'}"
node/12999954673,node,"Bétera, el Mas de Camarena, Esmeralda II",39.5532568,-0.4563511,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Esmeralda II', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3201'}"
node/12999954674,node,"Bétera, el Mas de Camarena, Oasis",39.5544041,-0.4572483,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Oasis', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3202'}"
node/12999954675,node,"Bétera, el Mas de Camarena, Sector E-H",39.5556335,-0.4581534,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Sector E-H', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3187'}"
node/12999954676,node,"Bétera, el Mas de Camarena, Sector C",39.5578928,-0.46058,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Sector C', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3186', 'shelter': 'yes'}"
node/12999954685,node,"Bétera, el Mas de Camarena, Sector A",39.5563954,-0.4610393,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Sector A', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3185'}"
node/12999954686,node,"Bétera, el Mas de Camarena, Sector B",39.5538994,-0.4595314,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Sector B', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3184'}"
node/12999954687,node,"Bétera, el Mas de Camarena, Esmeralda IV",39.550899,-0.4577966,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, el Mas de Camarena, Esmeralda IV', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3198'}"
node/13000011539,node,"Bétera, Rotonda Mas Camarena - Soto de Camarena",39.5492702,-0.4562645,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Rotonda Mas Camarena - Soto de Camarena', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3199'}"
node/13000096279,node,"Serra, València 22",39.6826841,-0.4265938,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Serra, València 22', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '4111'}"
node/13000096280,node,"Serra, Ctra. CV-310 - Ctra. CV-328",39.674016,-0.4260108,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Serra, Ctra. CV-310 - Ctra. CV-328', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3870'}"
node/13000096281,node,"Nàquera, Ctra. CV-310 - la Paloma I",39.6327537,-0.4352108,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Nàquera, Ctra. CV-310 - la Paloma I', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform'}"
node/13000096282,node,"Bétera, Ctra. CV-310, Urb. Bon Sol I",39.6213404,-0.4390634,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-310, Urb. Bon Sol I', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3180'}"
node/13000120326,node,"Bétera, Ctra. CV-310 - Mas del Palustre II",39.6096992,-0.4505579,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-310 - Mas del Palustre II', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3179'}"
node/13000120327,node,"Bétera, Ctra. CV-310 - Urb. Bon Sol II",39.6208624,-0.4392043,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-310 - Urb. Bon Sol II', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3177'}"
node/13000120328,node,"Nàquera, Ctra. CV-310 - la Paloma II",39.6325302,-0.4351564,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Nàquera, Ctra. CV-310 - la Paloma II', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3491'}"
node/13000120335,node,"Serra, Ctra. CV-310 - la Torreta",39.673167,-0.4256281,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Serra, Ctra. CV-310 - la Torreta', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3869'}"
node/13000120336,node,"Serra, València 35",39.6827659,-0.4265209,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Serra, València 35', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '4112'}"
node/13000147010,node,"Bétera, la Torre d'en Conill, Mila Reial - Club de Golf",39.5789813,-0.4739604,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, la Torre d'en Conill, Mila Reial - Club de Golf"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3167'}"
node/13000147011,node,"Bétera, Escultor Ramón Inglés frente 56",39.5934293,-0.4642914,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Escultor Ramón Inglés frente 56', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3176'}"
node/13000147012,node,"Bétera, Escultor Ramón Inglés 56",39.5938315,-0.46381,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Escultor Ramón Inglés 56', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3175'}"
node/13000147013,node,"San Antonio de Benagéber, el Perigall - la Pobla de Vallbona",39.5757387,-0.5156611,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'San Antonio de Benagéber, el Perigall - la Pobla de Vallbona', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3842'}"
node/13000147014,node,"la Pobla de Vallbona, el Mas de Tous - Velòdrom",39.5847706,-0.539183,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'la Pobla de Vallbona, el Mas de Tous - Velòdrom', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3680'}"
node/13000147015,node,"la Pobla de Vallbona, el Mas de Tous - IES la Vereda",39.5855962,-0.5405928,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'la Pobla de Vallbona, el Mas de Tous - IES la Vereda', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform'}"
node/13006765473,node,"Bétera, Torre d'en Conill, Tord 1",39.5595363,-0.4634412,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Tord 1"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '4090'}"
node/13006765474,node,"Bétera, Torre d'en Conill, Tord frente 1",39.5594445,-0.4634355,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Tord frente 1"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '4091'}"
node/13006765475,node,"Bétera, Torre d'en Conill, Tord 33",39.5635536,-0.4705658,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Tord 33"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3203'}"
node/13006765476,node,"Bétera, País Valencià 23",39.591383,-0.4655379,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, País Valencià 23', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3207'}"
node/13006765477,node,"Bétera, País Valencià 36",39.5913081,-0.4655779,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, País Valencià 36', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3208'}"
node/13006765478,node,"Bétera, Torre d'en Conill, Mila Reial 2",39.5735667,-0.4827576,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Mila Reial 2"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3189'}"
node/13006765479,node,"Bétera, Torre d'en Conill, Mila Reial 10",39.5689661,-0.4799952,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Mila Reial 10"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3193'}"
node/13006765480,node,"Bétera, Torre d'en Conill, Robí - Casa d'Ambròsia I",39.5607517,-0.4710318,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Robí - Casa d'Ambròsia I"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3206'}"
node/13006765481,node,"Bétera, Torre d'en Conill, Oroneta frente 61",39.5664686,-0.4669973,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Oroneta frente 61"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3195'}"
node/13006765482,node,"Bétera, Torre d'en Conill, Oroneta 164",39.5609679,-0.4669228,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Bétera, Torre d'en Conill, Oroneta 164"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3204'}"
node/13007185544,node,"Riba-roja de Túria, Urb. Parque Monte Alcedo",39.5493213,-0.544546,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Riba-roja de Túria, Urb. Parque Monte Alcedo', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3775'}"
node/13007185545,node,"Riba-roja de Túria, Santa Rosa, Málaga 6",39.5495406,-0.5354323,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Riba-roja de Túria, Santa Rosa, Málaga 6', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3776'}"
node/13007185546,node,"l'Eliana, Entrepins, Ctra. Riba-roja frente 130",39.5523318,-0.5217821,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""l'Eliana, Entrepins, Ctra. Riba-roja frente 130"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3339'}"
node/13007396269,node,"València, Ramón y Cajal - Bailén - Andana 2",39.4633332,-0.3789834,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'València, Ramón y Cajal - Bailén - Andana 2', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '4056'}"
node/13007396499,node,"l'Eliana, Entrepins, Ctra. Riba-roja 126",39.5524945,-0.5217787,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""l'Eliana, Entrepins, Ctra. Riba-roja 126"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3340'}"
node/13007396500,node,"Riba-roja de Túria, Santa Rosa, Málaga 5",39.5496209,-0.5353015,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Riba-roja de Túria, Santa Rosa, Málaga 5', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3777'}"
node/13007545431,node,"Serra, Hospital Doctor Moliner",39.655926,-0.4741435,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Serra, Hospital Doctor Moliner', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3686'}"
node/13007545433,node,"Bétera, Ctra. CV-333 - Urb. la Masia",39.6056788,-0.4636835,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-333 - Urb. la Masia', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3168'}"
node/13007545434,node,"Bétera, Ctra. CV-331 - la Mallà I",39.6100762,-0.4684196,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-331 - la Mallà I', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3170'}"
node/13007545435,node,"Bétera, Ctra. CV-331 - Base Militar",39.6201887,-0.4689025,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-331 - Base Militar', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3174'}"
node/13007545436,node,"Bétera, Ctra. CV-331 - la Mallà II",39.6101939,-0.4686098,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bétera, Ctra. CV-331 - la Mallà II', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3171'}"
node/13008983703,node,"Montserrat, Urb. Mare de Déu de Montserrat",39.3833139,-0.5510512,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Montserrat, Urb. Mare de Déu de Montserrat', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3450', 'shelter': 'yes'}"
node/13008983704,node,"Torrent, CV-405 - Urb. el Tros Alt II",39.3933263,-0.5369422,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Torrent, CV-405 - Urb. el Tros Alt II', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3981', 'shelter': 'yes'}"
node/13008983705,node,"Torrent, Mont-real, Camí Fajardet - Palmeres",39.4110873,-0.522858,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Torrent, Mont-real, Camí Fajardet - Palmeres', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3975', 'shelter': 'yes'}"
node/13008983706,node,"Torrent, C. C. el Toll i l'Alberca",39.4209657,-0.5033922,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Torrent, C. C. el Toll i l'Alberca"", 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3994'}"
node/13008983707,node,"Torrent, Sant Gregori, Ctra. CV-405 183",39.4304723,-0.4907939,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Torrent, Sant Gregori, Ctra. CV-405 183', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3968'}"
node/13008983708,node,"Torrent, Pintor Genaro Palau 63",39.4320088,-0.4827525,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Torrent, Pintor Genaro Palau 63', 'network': 'Metrobús', 'network:wikidata': 'Q5712403', 'operator': 'Autoritat de Transport Metropolità de València', 'operator:short': 'ATMV', 'operator:wikidata': 'Q26084999', 'public_transport': 'platform', 'ref': '3930'}"
