cod_prov,cod_muni,municipio,year,population
,,Rocafort de Queralt. Total. Total habitantes. Personas. ,2023,243.0
,,Rocafort de Queralt. Total. Total habitantes. Personas. ,2022,241.0
,,Rocafort de Queralt. Total. Total habitantes. Personas. ,2021,230.0
,,Rocafort de Queralt. Total. Total habitantes. Personas. ,2020,211.0
,,Rocafort de Queralt. Hombres. Total habitantes. Personas. ,2024,132.0
,,Rocafort de Queralt. Hombres. Total habitantes. Personas. ,2023,133.0
,,Rocafort de Queralt. Hombres. Total habitantes. Personas. ,2022,128.0
,,Rocafort de Queralt. Hombres. Total habitantes. Personas. ,2021,123.0
,,Rocafort de Queralt. Hombres. Total habitantes. Personas. ,2020,114.0
,,Rocafort de Queralt. Mujeres. Total habitantes. Personas. ,2024,114.0
,,Rocafort de Queralt. Mujeres. Total habitantes. Personas. ,2023,110.0
,,Rocafort de Queralt. Mujeres. Total habitantes. Personas. ,2022,113.0
,,Rocafort de Queralt. Mujeres. Total habitantes. Personas. ,2021,107.0
,,Rocafort de Queralt. Mujeres. Total habitantes. Personas. ,2020,97.0
,,Rociana del Condado. Total. Total habitantes. Personas. ,2024,7985.0
,,Rociana del Condado. Total. Total habitantes. Personas. ,2023,8048.0
,,Rociana del Condado. Total. Total habitantes. Personas. ,2022,7866.0
,,Rociana del Condado. Total. Total habitantes. Personas. ,2021,7834.0
,,Rociana del Condado. Total. Total habitantes. Personas. ,2020,7939.0
,,Rociana del Condado. Hombres. Total habitantes. Personas. ,2024,3940.0
,,Rociana del Condado. Hombres. Total habitantes. Personas. ,2023,3968.0
,,Rociana del Condado. Hombres. Total habitantes. Personas. ,2022,3933.0
,,Rociana del Condado. Hombres. Total habitantes. Personas. ,2021,3906.0
,,Rociana del Condado. Hombres. Total habitantes. Personas. ,2020,3968.0
,,Rociana del Condado. Mujeres. Total habitantes. Personas. ,2024,4045.0
,,Rociana del Condado. Mujeres. Total habitantes. Personas. ,2023,4080.0
,,Rociana del Condado. Mujeres. Total habitantes. Personas. ,2022,3933.0
,,Rociana del Condado. Mujeres. Total habitantes. Personas. ,2021,3928.0
,,Rociana del Condado. Mujeres. Total habitantes. Personas. ,2020,3971.0
,,"Roda de Andalucía, La. Total. Total habitantes. Personas. ",2024,4180.0
,,"Roda de Andalucía, La. Total. Total habitantes. Personas. ",2023,4222.0
,,"Roda de Andalucía, La. Total. Total habitantes. Personas. ",2022,4230.0
,,"Roda de Andalucía, La. Total. Total habitantes. Personas. ",2021,4223.0
,,"Roda de Andalucía, La. Total. Total habitantes. Personas. ",2020,4175.0
,,"Roda de Andalucía, La. Hombres. Total habitantes. Personas. ",2024,2064.0
,,"Roda de Andalucía, La. Hombres. Total habitantes. Personas. ",2023,2090.0
,,"Roda de Andalucía, La. Hombres. Total habitantes. Personas. ",2022,2088.0
,,"Roda de Andalucía, La. Hombres. Total habitantes. Personas. ",2021,2085.0
,,"Roda de Andalucía, La. Hombres. Total habitantes. Personas. ",2020,2065.0
,,"Roda de Andalucía, La. Mujeres. Total habitantes. Personas. ",2024,2116.0
,,"Roda de Andalucía, La. Mujeres. Total habitantes. Personas. ",2023,2132.0
,,"Roda de Andalucía, La. Mujeres. Total habitantes. Personas. ",2022,2142.0
,,"Roda de Andalucía, La. Mujeres. Total habitantes. Personas. ",2021,2138.0
,,"Roda de Andalucía, La. Mujeres. Total habitantes. Personas. ",2020,2110.0
,,Roda de Berà. Total. Total habitantes. Personas. ,2024,8048.0
,,Roda de Berà. Total. Total habitantes. Personas. ,2023,7829.0
,,Roda de Berà. Total. Total habitantes. Personas. ,2022,7591.0
,,Roda de Berà. Total. Total habitantes. Personas. ,2021,7127.0
,,Roda de Berà. Total. Total habitantes. Personas. ,2020,6785.0
,,Roda de Berà. Hombres. Total habitantes. Personas. ,2024,4074.0
,,Roda de Berà. Hombres. Total habitantes. Personas. ,2023,3962.0
,,Roda de Berà. Hombres. Total habitantes. Personas. ,2022,3869.0
,,Roda de Berà. Hombres. Total habitantes. Personas. ,2021,3653.0
,,Roda de Berà. Hombres. Total habitantes. Personas. ,2020,3463.0
,,Roda de Berà. Mujeres. Total habitantes. Personas. ,2024,3974.0
,,Roda de Berà. Mujeres. Total habitantes. Personas. ,2023,3867.0
,,Roda de Berà. Mujeres. Total habitantes. Personas. ,2022,3722.0
,,Roda de Berà. Mujeres. Total habitantes. Personas. ,2021,3474.0
,,Roda de Berà. Mujeres. Total habitantes. Personas. ,2020,3322.0
,,Roda de Eresma. Total. Total habitantes. Personas. ,2024,253.0
,,Roda de Eresma. Total. Total habitantes. Personas. ,2023,250.0
,,Roda de Eresma. Total. Total habitantes. Personas. ,2022,225.0
,,Roda de Eresma. Total. Total habitantes. Personas. ,2021,201.0
,,Roda de Eresma. Total. Total habitantes. Personas. ,2020,197.0
,,Roda de Eresma. Hombres. Total habitantes. Personas. ,2024,136.0
,,Roda de Eresma. Hombres. Total habitantes. Personas. ,2023,131.0
,,Roda de Eresma. Hombres. Total habitantes. Personas. ,2022,124.0
,,Roda de Eresma. Hombres. Total habitantes. Personas. ,2021,109.0
,,Roda de Eresma. Hombres. Total habitantes. Personas. ,2020,106.0
,,Roda de Eresma. Mujeres. Total habitantes. Personas. ,2024,117.0
,,Roda de Eresma. Mujeres. Total habitantes. Personas. ,2023,119.0
,,Roda de Eresma. Mujeres. Total habitantes. Personas. ,2022,101.0
,,Roda de Eresma. Mujeres. Total habitantes. Personas. ,2021,92.0
,,Roda de Eresma. Mujeres. Total habitantes. Personas. ,2020,91.0
,,Roda de Ter. Total. Total habitantes. Personas. ,2024,6900.0
,,Roda de Ter. Total. Total habitantes. Personas. ,2023,6680.0
,,Roda de Ter. Total. Total habitantes. Personas. ,2022,6555.0
,,Roda de Ter. Total. Total habitantes. Personas. ,2021,6449.0
,,Roda de Ter. Total. Total habitantes. Personas. ,2020,6490.0
,,Roda de Ter. Hombres. Total habitantes. Personas. ,2024,3512.0
,,Roda de Ter. Hombres. Total habitantes. Personas. ,2023,3378.0
,,Roda de Ter. Hombres. Total habitantes. Personas. ,2022,3276.0
,,Roda de Ter. Hombres. Total habitantes. Personas. ,2021,3217.0
,,Roda de Ter. Hombres. Total habitantes. Personas. ,2020,3235.0
,,Roda de Ter. Mujeres. Total habitantes. Personas. ,2024,3388.0
,,Roda de Ter. Mujeres. Total habitantes. Personas. ,2023,3302.0
,,Roda de Ter. Mujeres. Total habitantes. Personas. ,2022,3279.0
,,Roda de Ter. Mujeres. Total habitantes. Personas. ,2021,3232.0
,,Roda de Ter. Mujeres. Total habitantes. Personas. ,2020,3255.0
,,"Roda, La. Total. Total habitantes. Personas. ",2024,15610.0
,,"Roda, La. Total. Total habitantes. Personas. ",2023,15542.0
,,"Roda, La. Total. Total habitantes. Personas. ",2022,15497.0
,,"Roda, La. Total. Total habitantes. Personas. ",2021,15401.0
,,"Roda, La. Total. Total habitantes. Personas. ",2020,15527.0
,,"Roda, La. Hombres. Total habitantes. Personas. ",2024,7852.0
,,"Roda, La. Hombres. Total habitantes. Personas. ",2023,7821.0
,,"Roda, La. Hombres. Total habitantes. Personas. ",2022,7820.0
,,"Roda, La. Hombres. Total habitantes. Personas. ",2021,7794.0
,,"Roda, La. Hombres. Total habitantes. Personas. ",2020,7853.0
,,"Roda, La. Mujeres. Total habitantes. Personas. ",2024,7758.0
,,"Roda, La. Mujeres. Total habitantes. Personas. ",2023,7721.0
,,"Roda, La. Mujeres. Total habitantes. Personas. ",2022,7677.0
,,"Roda, La. Mujeres. Total habitantes. Personas. ",2021,7607.0
,,"Roda, La. Mujeres. Total habitantes. Personas. ",2020,7674.0
,,Rodeiro. Total. Total habitantes. Personas. ,2024,2244.0
,,Rodeiro. Total. Total habitantes. Personas. ,2023,2260.0
,,Rodeiro. Total. Total habitantes. Personas. ,2022,2317.0
,,Rodeiro. Total. Total habitantes. Personas. ,2021,2361.0
,,Rodeiro. Total. Total habitantes. Personas. ,2020,2393.0
,,Rodeiro. Hombres. Total habitantes. Personas. ,2024,1138.0
,,Rodeiro. Hombres. Total habitantes. Personas. ,2023,1142.0
,,Rodeiro. Hombres. Total habitantes. Personas. ,2022,1151.0
,,Rodeiro. Hombres. Total habitantes. Personas. ,2021,1192.0
,,Rodeiro. Hombres. Total habitantes. Personas. ,2020,1214.0
,,Rodeiro. Mujeres. Total habitantes. Personas. ,2024,1106.0
,,Rodeiro. Mujeres. Total habitantes. Personas. ,2023,1118.0
,,Rodeiro. Mujeres. Total habitantes. Personas. ,2022,1166.0
,,Rodeiro. Mujeres. Total habitantes. Personas. ,2021,1169.0
,,Rodeiro. Mujeres. Total habitantes. Personas. ,2020,1179.0
,,Ródenas. Total. Total habitantes. Personas. ,2024,61.0
,,Ródenas. Total. Total habitantes. Personas. ,2023,62.0
,,Ródenas. Total. Total habitantes. Personas. ,2022,62.0
,,Ródenas. Total. Total habitantes. Personas. ,2021,61.0
,,Ródenas. Total. Total habitantes. Personas. ,2020,62.0
,,Ródenas. Hombres. Total habitantes. Personas. ,2024,34.0
,,Ródenas. Hombres. Total habitantes. Personas. ,2023,34.0
,,Ródenas. Hombres. Total habitantes. Personas. ,2022,34.0
,,Ródenas. Hombres. Total habitantes. Personas. ,2021,34.0
,,Ródenas. Hombres. Total habitantes. Personas. ,2020,34.0
,,Ródenas. Mujeres. Total habitantes. Personas. ,2024,27.0
,,Ródenas. Mujeres. Total habitantes. Personas. ,2023,28.0
,,Ródenas. Mujeres. Total habitantes. Personas. ,2022,28.0
,,Ródenas. Mujeres. Total habitantes. Personas. ,2021,27.0
,,Ródenas. Mujeres. Total habitantes. Personas. ,2020,28.0
,,Rodezno. Total. Total habitantes. Personas. ,2024,222.0
,,Rodezno. Total. Total habitantes. Personas. ,2023,202.0
,,Rodezno. Total. Total habitantes. Personas. ,2022,212.0
,,Rodezno. Total. Total habitantes. Personas. ,2021,212.0
,,Rodezno. Total. Total habitantes. Personas. ,2020,228.0
,,Rodezno. Hombres. Total habitantes. Personas. ,2024,123.0
,,Rodezno. Hombres. Total habitantes. Personas. ,2023,114.0
,,Rodezno. Hombres. Total habitantes. Personas. ,2022,119.0
,,Rodezno. Hombres. Total habitantes. Personas. ,2021,118.0
,,Rodezno. Hombres. Total habitantes. Personas. ,2020,126.0
,,Rodezno. Mujeres. Total habitantes. Personas. ,2024,99.0
,,Rodezno. Mujeres. Total habitantes. Personas. ,2023,88.0
,,Rodezno. Mujeres. Total habitantes. Personas. ,2022,93.0
,,Rodezno. Mujeres. Total habitantes. Personas. ,2021,94.0
,,Rodezno. Mujeres. Total habitantes. Personas. ,2020,102.0
,,Rodonyà. Total. Total habitantes. Personas. ,2024,521.0
,,Rodonyà. Total. Total habitantes. Personas. ,2023,526.0
,,Rodonyà. Total. Total habitantes. Personas. ,2022,506.0
,,Rodonyà. Total. Total habitantes. Personas. ,2021,507.0
,,Rodonyà. Total. Total habitantes. Personas. ,2020,494.0
,,Rodonyà. Hombres. Total habitantes. Personas. ,2024,285.0
,,Rodonyà. Hombres. Total habitantes. Personas. ,2023,284.0
,,Rodonyà. Hombres. Total habitantes. Personas. ,2022,276.0
,,Rodonyà. Hombres. Total habitantes. Personas. ,2021,273.0
,,Rodonyà. Hombres. Total habitantes. Personas. ,2020,265.0
,,Rodonyà. Mujeres. Total habitantes. Personas. ,2024,236.0
,,Rodonyà. Mujeres. Total habitantes. Personas. ,2023,242.0
,,Rodonyà. Mujeres. Total habitantes. Personas. ,2022,230.0
,,Rodonyà. Mujeres. Total habitantes. Personas. ,2021,234.0
,,Rodonyà. Mujeres. Total habitantes. Personas. ,2020,229.0
,,Roelos de Sayago. Total. Total habitantes. Personas. ,2024,138.0
,,Roelos de Sayago. Total. Total habitantes. Personas. ,2023,149.0
,,Roelos de Sayago. Total. Total habitantes. Personas. ,2022,138.0
,,Roelos de Sayago. Total. Total habitantes. Personas. ,2021,143.0
,,Roelos de Sayago. Total. Total habitantes. Personas. ,2020,145.0
,,Roelos de Sayago. Hombres. Total habitantes. Personas. ,2024,69.0
,,Roelos de Sayago. Hombres. Total habitantes. Personas. ,2023,74.0
,,Roelos de Sayago. Hombres. Total habitantes. Personas. ,2022,69.0
,,Roelos de Sayago. Hombres. Total habitantes. Personas. ,2021,71.0
,,Roelos de Sayago. Hombres. Total habitantes. Personas. ,2020,72.0
,,Roelos de Sayago. Mujeres. Total habitantes. Personas. ,2024,69.0
,,Roelos de Sayago. Mujeres. Total habitantes. Personas. ,2023,75.0
,,Roelos de Sayago. Mujeres. Total habitantes. Personas. ,2022,69.0
,,Roelos de Sayago. Mujeres. Total habitantes. Personas. ,2021,72.0
,,Roelos de Sayago. Mujeres. Total habitantes. Personas. ,2020,73.0
,,Rois. Total. Total habitantes. Personas. ,2024,4395.0
,,Rois. Total. Total habitantes. Personas. ,2023,4397.0
,,Rois. Total. Total habitantes. Personas. ,2022,4445.0
,,Rois. Total. Total habitantes. Personas. ,2021,4493.0
,,Rois. Total. Total habitantes. Personas. ,2020,4505.0
,,Rois. Hombres. Total habitantes. Personas. ,2024,2104.0
,,Rois. Hombres. Total habitantes. Personas. ,2023,2096.0
,,Rois. Hombres. Total habitantes. Personas. ,2022,2126.0
,,Rois. Hombres. Total habitantes. Personas. ,2021,2145.0
,,Rois. Hombres. Total habitantes. Personas. ,2020,2137.0
,,Rois. Mujeres. Total habitantes. Personas. ,2024,2291.0
,,Rois. Mujeres. Total habitantes. Personas. ,2023,2301.0
,,Rois. Mujeres. Total habitantes. Personas. ,2022,2319.0
,,Rois. Mujeres. Total habitantes. Personas. ,2021,2348.0
,,Rois. Mujeres. Total habitantes. Personas. ,2020,2368.0
,,Rojales. Total. Total habitantes. Personas. ,2024,17162.0
,,Rojales. Total. Total habitantes. Personas. ,2023,17451.0
,,Rojales. Total. Total habitantes. Personas. ,2022,16943.0
,,Rojales. Total. Total habitantes. Personas. ,2021,15978.0
,,Rojales. Total. Total habitantes. Personas. ,2020,16671.0
,,Rojales. Hombres. Total habitantes. Personas. ,2024,8693.0
,,Rojales. Hombres. Total habitantes. Personas. ,2023,8794.0
,,Rojales. Hombres. Total habitantes. Personas. ,2022,8564.0
,,Rojales. Hombres. Total habitantes. Personas. ,2021,8162.0
,,Rojales. Hombres. Total habitantes. Personas. ,2020,8517.0
,,Rojales. Mujeres. Total habitantes. Personas. ,2024,8469.0
,,Rojales. Mujeres. Total habitantes. Personas. ,2023,8657.0
,,Rojales. Mujeres. Total habitantes. Personas. ,2022,8379.0
,,Rojales. Mujeres. Total habitantes. Personas. ,2021,7816.0
,,Rojales. Mujeres. Total habitantes. Personas. ,2020,8154.0
,,Rojas. Total. Total habitantes. Personas. ,2024,60.0
,,Rojas. Total. Total habitantes. Personas. ,2023,59.0
,,Rojas. Total. Total habitantes. Personas. ,2022,64.0
,,Rojas. Total. Total habitantes. Personas. ,2021,64.0
,,Rojas. Total. Total habitantes. Personas. ,2020,63.0
,,Rojas. Hombres. Total habitantes. Personas. ,2024,39.0
,,Rojas. Hombres. Total habitantes. Personas. ,2023,37.0
,,Rojas. Hombres. Total habitantes. Personas. ,2022,43.0
,,Rojas. Hombres. Total habitantes. Personas. ,2021,44.0
,,Rojas. Hombres. Total habitantes. Personas. ,2020,45.0
,,Rojas. Mujeres. Total habitantes. Personas. ,2024,21.0
,,Rojas. Mujeres. Total habitantes. Personas. ,2023,22.0
,,Rojas. Mujeres. Total habitantes. Personas. ,2022,21.0
,,Rojas. Mujeres. Total habitantes. Personas. ,2021,20.0
,,Rojas. Mujeres. Total habitantes. Personas. ,2020,18.0
,,Rollamienta. Total. Total habitantes. Personas. ,2024,44.0
,,Rollamienta. Total. Total habitantes. Personas. ,2023,45.0
,,Rollamienta. Total. Total habitantes. Personas. ,2022,45.0
,,Rollamienta. Total. Total habitantes. Personas. ,2021,41.0
,,Rollamienta. Total. Total habitantes. Personas. ,2020,40.0
,,Rollamienta. Hombres. Total habitantes. Personas. ,2024,29.0
,,Rollamienta. Hombres. Total habitantes. Personas. ,2023,30.0
,,Rollamienta. Hombres. Total habitantes. Personas. ,2022,30.0
,,Rollamienta. Hombres. Total habitantes. Personas. ,2021,27.0
,,Rollamienta. Hombres. Total habitantes. Personas. ,2020,27.0
,,Rollamienta. Mujeres. Total habitantes. Personas. ,2024,15.0
,,Rollamienta. Mujeres. Total habitantes. Personas. ,2023,15.0
,,Rollamienta. Mujeres. Total habitantes. Personas. ,2022,15.0
,,Rollamienta. Mujeres. Total habitantes. Personas. ,2021,14.0
,,Rollamienta. Mujeres. Total habitantes. Personas. ,2020,13.0
,,Rollán. Total. Total habitantes. Personas. ,2024,337.0
,,Rollán. Total. Total habitantes. Personas. ,2023,341.0
,,Rollán. Total. Total habitantes. Personas. ,2022,346.0
,,Rollán. Total. Total habitantes. Personas. ,2021,352.0
,,Rollán. Total. Total habitantes. Personas. ,2020,364.0
,,Rollán. Hombres. Total habitantes. Personas. ,2024,192.0
,,Rollán. Hombres. Total habitantes. Personas. ,2023,192.0
,,Rollán. Hombres. Total habitantes. Personas. ,2022,186.0
,,Rollán. Hombres. Total habitantes. Personas. ,2021,190.0
,,Rollán. Hombres. Total habitantes. Personas. ,2020,202.0
,,Rollán. Mujeres. Total habitantes. Personas. ,2024,145.0
,,Rollán. Mujeres. Total habitantes. Personas. ,2023,149.0
,,Rollán. Mujeres. Total habitantes. Personas. ,2022,160.0
,,Rollán. Mujeres. Total habitantes. Personas. ,2021,162.0
,,Rollán. Mujeres. Total habitantes. Personas. ,2020,162.0
,,"Romana, la. Total. Total habitantes. Personas. ",2024,2672.0
,,"Romana, la. Total. Total habitantes. Personas. ",2023,2632.0
,,"Romana, la. Total. Total habitantes. Personas. ",2022,2605.0
,,"Romana, la. Total. Total habitantes. Personas. ",2021,2542.0
,,"Romana, la. Total. Total habitantes. Personas. ",2020,2492.0
,,"Romana, la. Hombres. Total habitantes. Personas. ",2024,1396.0
,,"Romana, la. Hombres. Total habitantes. Personas. ",2023,1383.0
,,"Romana, la. Hombres. Total habitantes. Personas. ",2022,1370.0
,,"Romana, la. Hombres. Total habitantes. Personas. ",2021,1329.0
,,"Romana, la. Hombres. Total habitantes. Personas. ",2020,1291.0
,,"Romana, la. Mujeres. Total habitantes. Personas. ",2024,1276.0
,,"Romana, la. Mujeres. Total habitantes. Personas. ",2023,1249.0
,,"Romana, la. Mujeres. Total habitantes. Personas. ",2022,1235.0
,,"Romana, la. Mujeres. Total habitantes. Personas. ",2021,1213.0
,,"Romana, la. Mujeres. Total habitantes. Personas. ",2020,1201.0
,,Romangordo. Total. Total habitantes. Personas. ,2024,251.0
,,Romangordo. Total. Total habitantes. Personas. ,2023,246.0
,,Romangordo. Total. Total habitantes. Personas. ,2022,255.0
,,Romangordo. Total. Total habitantes. Personas. ,2021,259.0
,,Romangordo. Total. Total habitantes. Personas. ,2020,263.0
,,Romangordo. Hombres. Total habitantes. Personas. ,2024,121.0
,,Romangordo. Hombres. Total habitantes. Personas. ,2023,119.0
,,Romangordo. Hombres. Total habitantes. Personas. ,2022,131.0
,,Romangordo. Hombres. Total habitantes. Personas. ,2021,129.0
,,Romangordo. Hombres. Total habitantes. Personas. ,2020,130.0
,,Romangordo. Mujeres. Total habitantes. Personas. ,2024,130.0
,,Romangordo. Mujeres. Total habitantes. Personas. ,2023,127.0
,,Romangordo. Mujeres. Total habitantes. Personas. ,2022,124.0
,,Romangordo. Mujeres. Total habitantes. Personas. ,2021,130.0
,,Romangordo. Mujeres. Total habitantes. Personas. ,2020,133.0
,,Romanillos de Atienza. Total. Total habitantes. Personas. ,2024,33.0
,,Romanillos de Atienza. Total. Total habitantes. Personas. ,2023,31.0
,,Romanillos de Atienza. Total. Total habitantes. Personas. ,2022,32.0
,,Romanillos de Atienza. Total. Total habitantes. Personas. ,2021,34.0
,,Romanillos de Atienza. Total. Total habitantes. Personas. ,2020,36.0
,,Romanillos de Atienza. Hombres. Total habitantes. Personas. ,2024,23.0
,,Romanillos de Atienza. Hombres. Total habitantes. Personas. ,2023,22.0
,,Romanillos de Atienza. Hombres. Total habitantes. Personas. ,2022,22.0
