PROV_NAME,SOG_ID,LAU_ID,LAU_NAME,AREA_KM2,POP_2023,stations_count,stations_unique,stations_density_km2,stations_with_operator_share,operator_count,stations_per_10k_pop,stations_within_1km_count,stations_within_5km_count,stations_in_muni_plus_1km_count,stations_in_muni_plus_5km_count,min_distance_km_to_station,mean_distance_km_to_station,accessible_count,accessible_share,category_connectivity,INE_PROV_CODE
Huesca,ES_22130,22130,Jaca,33.4490,13594.0000,71,71,2.1230,0.0140,1,52.2290,0,69,72,119,2.2650,5.5610,0,0.0000,directo,22
Huesca,ES_22144,22144,Laspuña,6.1950,279.0000,0,0,0.0000,0.0000,0,0.0000,0,0,2,2,5.9760,11.9570,0,0.0000,funcional,22
Huesca,ES_22157,22157,Montanuy,1.3820,241.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,42.4430,0.0000,0,0.0000,aislado,22
Zaragoza,ES_50149,50149,Luesma,1.3620,40.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,68.4630,0.0000,0,0.0000,aislado,50
Zaragoza,ES_50169,50169,Miedes de Aragón,7.7790,431.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,80.3010,0.0000,0,0.0000,aislado,50
Cantabria,ES_39089,39089,Tudanca,2.9510,155.0000,2,2,0.6780,0.0000,0,129.0320,0,2,2,6,1.9550,14.0120,0,0.0000,directo,39
Cantabria,ES_39098,39098,Villacarriedo,32.8830,1676.0000,4,4,0.1220,0.0000,0,23.8660,0,6,7,12,2.6170,14.2070,0,0.0000,directo,39
Segovia,ES_40007,40007,Aldealengua de Pedraza,2.3570,83.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,41.3420,0.0000,0,0.0000,aislado,40
Segovia,ES_40020,40020,Arcones,6.0560,193.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,52.7030,0.0000,0,0.0000,aislado,40
Segovia,ES_40031,40031,Bernuy de Porreros,114.2620,1062.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,35.3960,0.0000,0,0.0000,aislado,40
Segovia,ES_40046,40046,Castillejo de Mesleón,4.4060,120.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,76.5480,0.0000,0,0.0000,aislado,40
Segovia,ES_40074,40074,Escarabajosa de Cabezas,17.7460,284.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,34.6990,0.0000,0,0.0000,aislado,40
León,ES_24167,24167,Soto y Amío,10.4930,726.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,12.0280,15.3140,0,0.0000,aislado,24
Segovia,ES_40091,40091,Fuentesoto,3.2240,96.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,66.5150,0.0000,0,0.0000,aislado,40
Segovia,ES_40104,40104,Ituero y Lama,32.9790,435.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,4,8.0850,15.9360,0,0.0000,periferico,40
Segovia,ES_40118,40118,Marazuela,3.3930,52.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,26.8250,0.0000,0,0.0000,aislado,40
Segovia,ES_40128,40128,Migueláñez,7.0330,135.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,12.2390,18.0720,0,0.0000,aislado,40
Lugo,ES_27028,27028,Lugo,297.7640,98189.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,20.7220,0.0000,0,0.0000,aislado,27
Lugo,ES_27038,27038,Ourol,6.9180,982.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,28.5080,0.0000,0,0.0000,aislado,27
Lugo,ES_27047,27047,"Pobra Do Brollón, A",8.9040,1573.0000,1,1,0.1120,0.0000,0,6.3570,0,0,1,6,5.8520,15.3880,0,0.0000,directo,27
Lugo,ES_27059,27059,Sober,16.3410,2179.0000,2,2,0.1220,0.5000,1,9.1790,0,0,4,7,7.7810,13.1630,0,0.0000,directo,27
Lugo,ES_27901,27901,Baralla,17.7110,2500.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,17,12.1190,14.8430,0,0.0000,periferico,27
Madrid,ES_28008,28008,Aldea del Fresno,65.9830,3408.0000,14,14,0.2120,0.0000,0,41.0800,2,14,26,63,0.7570,12.1060,0,0.0000,directo,28
Salamanca,ES_37247,37247,Peñarandilla,14.6950,187.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,5.6460,13.5410,0,0.0000,periferico,37
Salamanca,ES_37259,37259,Puebla de San Medel,3.5510,33.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,34.5170,0.0000,0,0.0000,aislado,37
Málaga,ES_29024,29024,Benalauría,23.3560,462.0000,0,0,0.0000,0.0000,0,0.0000,0,7,3,22,3.4300,10.5650,0,0.0000,funcional,29
Málaga,ES_29034,29034,Canillas de Albaida,24.8700,826.0000,1,1,0.0400,0.0000,0,12.1070,0,2,2,5,2.9410,17.8770,0,0.0000,directo,29
Málaga,ES_29046,29046,Cortes de la Frontera,17.3210,3037.0000,15,15,0.8660,0.1330,2,49.3910,0,0,15,19,6.9780,13.5090,0,0.0000,directo,29
Bizkaia,ES_48901,48901,Derio,696.3450,7064.0000,52,52,0.0750,0.0960,5,73.6130,4,199,117,797,0.8780,10.8500,0,0.0000,directo,48
Bizkaia,ES_48910,48910,Iurreta,198.1890,3733.0000,19,19,0.0960,0.0000,0,50.8970,0,52,41,162,1.3370,13.2190,0,0.0000,directo,48
Zamora,ES_49016,49016,Aspariegos,5.4070,228.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,10.2350,14.1650,0,0.0000,aislado,49
Burgos,ES_09374,9374,Susinos del Páramo,10.2320,117.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,50.0150,0.0000,0,0.0000,aislado,9
Burgos,ES_09375,9375,Tamarón,3.7710,59.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,54.4230,0.0000,0,0.0000,aislado,9
Burgos,ES_09381,9381,Tinieblas de la Sierra,0.9190,27.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,6.9060,14.0960,0,0.0000,periferico,9
Burgos,ES_09387,9387,Torregalindo,7.7490,119.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,49.2480,0.0000,0,0.0000,aislado,9
Burgos,ES_09388,9388,Torrelara,2.6390,33.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,10.6010,14.7170,0,0.0000,aislado,9
Burgos,ES_09389,9389,Torrepadre,2.4160,69.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,54.4410,0.0000,0,0.0000,aislado,9
Tarragona,ES_43052,43052,Xerta,35.5990,1161.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,13.2480,17.2210,0,0.0000,aislado,43
Tarragona,ES_43060,43060,Flix,28.8040,3348.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,23.3900,0.0000,0,0.0000,aislado,43
Tarragona,ES_43070,43070,"Guiamets, Els",22.3240,265.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,42.2330,0.0000,0,0.0000,aislado,43
Tarragona,ES_43081,43081,Maspujols,241.2150,857.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,40.7850,0.0000,0,0.0000,aislado,43
Tarragona,ES_43092,43092,Mont-Roig del Camp,215.3790,13682.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,50.9370,0.0000,0,0.0000,aislado,43
Tarragona,ES_43114,43114,Porrera,15.1960,435.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,55.2360,0.0000,0,0.0000,aislado,43
Tarragona,ES_43124,43124,"Riba, La",71.0990,570.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,30.4220,0.0000,0,0.0000,aislado,43
Madrid,ES_28032,28032,Camarma de Esteruelas,221.0120,7782.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,13.5780,17.6140,0,0.0000,aislado,28
Madrid,ES_28044,28044,Colmenarejo,306.4650,9655.0000,42,42,0.1370,0.5000,21,43.5010,0,47,55,284,1.1330,13.8050,0,0.0000,directo,28
Madrid,ES_28054,28054,"Escorial, El",246.7580,16978.0000,81,81,0.3280,0.0250,2,47.7090,0,76,141,615,3.0920,13.4040,11,0.1360,directo,28
Tarragona,ES_43168,43168,Vilanova de Prades,5.2680,114.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,54.7760,0.0000,0,0.0000,aislado,43
Tarragona,ES_43178,43178,Vinyols I Els Arcs,215.1920,2351.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,38.8820,0.0000,0,0.0000,aislado,43
Teruel,ES_44005,44005,Aguilar del Alfambra,2.0750,81.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,14.7690,16.8370,0,0.0000,aislado,44
Valladolid,ES_47183,47183,Valdunquillo,4.2500,131.0000,1,1,0.2350,0.0000,0,76.3360,0,1,1,2,1.5080,10.0480,0,0.0000,directo,47
Valladolid,ES_47193,47193,Viana de Cega,125.3500,2253.0000,4,4,0.0320,0.0000,0,17.7540,0,8,6,25,1.3990,16.2130,0,0.0000,directo,47
Valladolid,ES_47206,47206,Villafuerte,3.3610,88.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,23.2270,0.0000,0,0.0000,aislado,47
Valladolid,ES_47216,47216,Villán de Tordesillas,10.2120,125.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,10.1720,17.3580,0,0.0000,aislado,47
Salamanca,ES_37269,37269,Robleda,5.8610,462.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,6.7250,14.0840,0,0.0000,periferico,37
Salamanca,ES_37278,37278,San Cristóbal de la Cuesta,112.0150,1114.0000,1,1,0.0090,0.0000,0,8.9770,1,12,3,47,0.5210,11.5300,0,0.0000,directo,37
Salamanca,ES_37293,37293,Santa María de Sando,7.0520,98.0000,1,1,0.1420,0.0000,0,102.0410,1,1,1,2,0.7570,12.4590,0,0.0000,directo,37
Salamanca,ES_37306,37306,Serradilla del Arroyo,3.0660,247.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,21.5520,0.0000,0,0.0000,aislado,37
Lleida,ES_25002,25002,Àger,3.6160,582.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,47.9420,0.0000,0,0.0000,aislado,25
Tarragona,ES_43128,43128,Riudecols,62.5640,1223.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,48.4890,0.0000,0,0.0000,aislado,43
Tarragona,ES_43139,43139,Santa Coloma de Queralt,82.6960,2811.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,4,7.2850,13.8020,0,0.0000,periferico,43
Valencia,ES_46009,46009,Albalat Dels Sorells,900.2640,4167.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,24.2490,0.0000,0,0.0000,aislado,46
Valencia,ES_46020,46020,"Alcúdia de Crespins, L'",1032.9280,5342.0000,3,3,0.0030,0.3330,1,5.6160,0,14,8,19,2.1450,7.1440,0,0.0000,directo,46
Valencia,ES_46047,46047,Bèlgida,36.5830,631.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,13.4630,17.1590,0,0.0000,aislado,46
Valladolid,ES_47227,47227,Villavellid,2.5230,55.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,11.9150,15.0660,0,0.0000,aislado,47
Bizkaia,ES_48004,48004,Amoroto,30.0170,392.0000,19,19,0.6330,0.0000,0,484.6940,2,36,20,101,0.7450,11.6510,0,0.0000,directo,48
Bizkaia,ES_48013,48013,Barakaldo,4042.5410,100987.0000,136,136,0.0340,0.3600,49,13.4670,6,308,274,1381,0.8020,10.1600,14,0.1030,directo,48
Bizkaia,ES_48023,48023,Artea,61.1760,755.0000,14,14,0.2290,0.2860,4,185.4300,0,32,22,103,2.1750,14.6300,0,0.0000,directo,48
Bizkaia,ES_48031,48031,Elantxobe,190.0590,349.0000,2,2,0.0110,0.0000,0,57.3070,2,8,7,11,0.9310,14.4210,0,0.0000,directo,48
Lleida,ES_25014,25014,Alfés,8.9030,285.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,25.7780,0.0000,0,0.0000,aislado,25
Lleida,ES_25025,25025,Naut Aran,7.5240,1920.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,57.3950,0.0000,0,0.0000,aislado,25
Lleida,ES_25036,25036,Aspa,21.6770,217.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,29.5740,0.0000,0,0.0000,aislado,25
Lleida,ES_25045,25045,Bausen,3.9690,70.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,35.5600,0.0000,0,0.0000,aislado,25
Lleida,ES_25053,25053,Benavent de Segrià,209.2160,1581.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,32.5510,0.0000,0,0.0000,aislado,25
Lleida,ES_25068,25068,Castellnou de Seana,43.4780,709.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,48.0680,0.0000,0,0.0000,aislado,25
Lleida,ES_25082,25082,Espot,3.9540,385.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,66.6110,0.0000,0,0.0000,aislado,25
Lleida,ES_25096,25096,"Fuliola, La",111.1690,1234.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,46.7970,0.0000,0,0.0000,aislado,25
Sevilla,ES_41007,41007,"Algaba, La",919.1470,16688.0000,20,20,0.0220,0.0500,1,11.9850,4,43,27,218,0.7190,12.8950,0,0.0000,directo,41
Sevilla,ES_41017,41017,Bormujos,1850.6200,22809.0000,17,17,0.0090,0.2940,5,7.4530,2,96,43,207,0.8080,12.7660,0,0.0000,directo,41
Sevilla,ES_41028,41028,Castilleja de Guzmán,1420.1700,2881.0000,0,0,0.0000,0.0000,0,0.0000,1,109,7,206,0.7390,10.1010,0,0.0000,funcional,41
Sevilla,ES_41039,41039,Écija,40.5100,39636.0000,1,1,0.0250,0.0000,0,0.2520,0,1,1,5,2.4130,10.8600,0,0.0000,directo,41
Zamora,ES_49022,49022,Benegiles,11.8900,279.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,7.8690,16.7060,0,0.0000,periferico,49
Zamora,ES_49031,49031,Cabañas de Sayago,2.8530,142.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,11.4900,15.7090,0,0.0000,periferico,49
Zamora,ES_49043,49043,Castroverde de Campos,4.0520,261.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,9.2760,14.6380,0,0.0000,periferico,49
Zamora,ES_49059,49059,Cuelgamures,5.4580,80.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,5.2950,12.2560,0,0.0000,periferico,49
Zamora,ES_49075,49075,Fresno de la Polvorosa,28.4280,116.0000,0,0,0.0000,0.0000,0,0.0000,0,1,0,2,4.5560,15.3710,0,0.0000,periferico,49
Zamora,ES_49239,49239,Villabuena del Puente,23.1880,604.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,13.9540,17.6670,0,0.0000,aislado,49
Zamora,ES_49268,49268,Villarrín de Campos,7.9580,399.0000,0,0,0.0000,0.0000,0,0.0000,0,0,1,2,7.1680,13.0830,0,0.0000,funcional,49
