provincia,nombre_municipio,codigo_municipio,anio,nacionalidad,cantidad (personas)
Zaragoza,San Martín de la Virgen de Moncayo,50234,2021,Total,16.0
Zaragoza,San Martín de la Virgen de Moncayo,50234,2022,Total,9.0
Zaragoza,San Martín de la Virgen de Moncayo,50234,2023,Total,10.0
Zaragoza,San Martín de la Virgen de Moncayo,50234,2024,Total,8.0
Zaragoza,San Mateo de Gállego,50235,2021,Total,181.0
Zaragoza,San Mateo de Gállego,50235,2022,Total,180.0
Zaragoza,San Mateo de Gállego,50235,2023,Total,164.0
Zaragoza,San Mateo de Gállego,50235,2024,Total,178.0
Zaragoza,Santa Cruz de Grío,50236,2021,Total,2.0
Zaragoza,Santa Cruz de Grío,50236,2022,Total,19.0
Zaragoza,Santa Cruz de Grío,50236,2023,Total,21.0
Zaragoza,Santa Cruz de Grío,50236,2024,Total,2.0
Zaragoza,Santa Cruz de Moncayo,50237,2021,Total,10.0
Zaragoza,Santa Cruz de Moncayo,50237,2022,Total,13.0
Zaragoza,Santa Cruz de Moncayo,50237,2023,Total,14.0
Zaragoza,Santa Cruz de Moncayo,50237,2024,Total,9.0
Zaragoza,Santa Eulalia de Gállego,50238,2021,Total,5.0
Zaragoza,Santa Eulalia de Gállego,50238,2022,Total,2.0
Zaragoza,Santa Eulalia de Gállego,50238,2023,Total,6.0
Zaragoza,Santa Eulalia de Gállego,50238,2024,Total,6.0
Zaragoza,Santed,50239,2021,Total,7.0
Zaragoza,Santed,50239,2022,Total,4.0
Zaragoza,Santed,50239,2023,Total,6.0
Zaragoza,Santed,50239,2024,Total,7.0
Zaragoza,Sediles,50242,2021,Total,2.0
Zaragoza,Sediles,50242,2022,Total,7.0
Zaragoza,Sediles,50242,2023,Total,5.0
Zaragoza,Sediles,50242,2024,Total,2.0
Zaragoza,Sestrica,50243,2021,Total,12.0
Zaragoza,Sestrica,50243,2022,Total,17.0
Zaragoza,Sestrica,50243,2023,Total,18.0
Zaragoza,Sestrica,50243,2024,Total,7.0
Zaragoza,Sierra de Luna,50244,2021,Total,12.0
Zaragoza,Sierra de Luna,50244,2022,Total,14.0
Zaragoza,Sierra de Luna,50244,2023,Total,9.0
Zaragoza,Sierra de Luna,50244,2024,Total,14.0
Zaragoza,Sigüés,50245,2021,Total,0.0
Zaragoza,Sigüés,50245,2022,Total,2.0
Zaragoza,Sigüés,50245,2023,Total,0.0
Zaragoza,Sigüés,50245,2024,Total,2.0
Zaragoza,Sisamón,50246,2021,Total,12.0
Zaragoza,Sisamón,50246,2022,Total,1.0
Zaragoza,Sisamón,50246,2023,Total,6.0
Zaragoza,Sisamón,50246,2024,Total,2.0
Zaragoza,Sobradiel,50247,2021,Total,47.0
Zaragoza,Sobradiel,50247,2022,Total,44.0
Zaragoza,Sobradiel,50247,2023,Total,56.0
Zaragoza,Sobradiel,50247,2024,Total,40.0
Zaragoza,Sos del Rey Católico,50248,2021,Total,40.0
Zaragoza,Sos del Rey Católico,50248,2022,Total,46.0
Zaragoza,Sos del Rey Católico,50248,2023,Total,50.0
Zaragoza,Sos del Rey Católico,50248,2024,Total,36.0
Zaragoza,Sádaba,50230,2021,Total,43.0
Zaragoza,Sádaba,50230,2022,Total,40.0
Zaragoza,Sádaba,50230,2023,Total,60.0
Zaragoza,Sádaba,50230,2024,Total,72.0
Zaragoza,Sástago,50240,2021,Total,34.0
Zaragoza,Sástago,50240,2022,Total,31.0
Zaragoza,Sástago,50240,2023,Total,36.0
Zaragoza,Sástago,50240,2024,Total,32.0
Zaragoza,Tabuenca,50249,2021,Total,5.0
Zaragoza,Tabuenca,50249,2022,Total,12.0
Zaragoza,Tabuenca,50249,2023,Total,10.0
Zaragoza,Tabuenca,50249,2024,Total,7.0
Zaragoza,Talamantes,50250,2021,Total,2.0
Zaragoza,Talamantes,50250,2022,Total,25.0
Zaragoza,Talamantes,50250,2023,Total,9.0
Zaragoza,Talamantes,50250,2024,Total,4.0
Zaragoza,Tarazona,50251,2021,Total,370.0
Zaragoza,Tarazona,50251,2022,Total,357.0
Zaragoza,Tarazona,50251,2023,Total,414.0
Zaragoza,Tarazona,50251,2024,Total,413.0
Zaragoza,Tauste,50252,2021,Total,191.0
Zaragoza,Tauste,50252,2022,Total,192.0
Zaragoza,Tauste,50252,2023,Total,185.0
Zaragoza,Tauste,50252,2024,Total,165.0
Zaragoza,Terrer,50253,2021,Total,41.0
Zaragoza,Terrer,50253,2022,Total,34.0
Zaragoza,Terrer,50253,2023,Total,34.0
Zaragoza,Terrer,50253,2024,Total,38.0
Zaragoza,Tierga,50254,2021,Total,5.0
Zaragoza,Tierga,50254,2022,Total,5.0
Zaragoza,Tierga,50254,2023,Total,9.0
Zaragoza,Tierga,50254,2024,Total,3.0
Zaragoza,Tobed,50255,2021,Total,12.0
Zaragoza,Tobed,50255,2022,Total,13.0
Zaragoza,Tobed,50255,2023,Total,14.0
Zaragoza,Tobed,50255,2024,Total,15.0
Zaragoza,Torralba de Ribota,50257,2021,Total,13.0
Zaragoza,Torralba de Ribota,50257,2022,Total,16.0
Zaragoza,Torralba de Ribota,50257,2023,Total,11.0
Zaragoza,Torralba de Ribota,50257,2024,Total,6.0
Zaragoza,Torralba de los Frailes,50256,2021,Total,1.0
Zaragoza,Torralba de los Frailes,50256,2022,Total,3.0
Zaragoza,Torralba de los Frailes,50256,2023,Total,2.0
Zaragoza,Torralba de los Frailes,50256,2024,Total,6.0
Zaragoza,Torralbilla,50258,2021,Total,0.0
Zaragoza,Torralbilla,50258,2022,Total,4.0
Zaragoza,Torralbilla,50258,2023,Total,1.0
Zaragoza,Torralbilla,50258,2024,Total,2.0
Zaragoza,Torrehermosa,50259,2021,Total,1.0
Zaragoza,Torrehermosa,50259,2022,Total,4.0
Zaragoza,Torrehermosa,50259,2023,Total,13.0
Zaragoza,Torrehermosa,50259,2024,Total,2.0
Zaragoza,Torrelapaja,50260,2021,Total,0.0
Zaragoza,Torrelapaja,50260,2022,Total,0.0
Zaragoza,Torrelapaja,50260,2023,Total,0.0
Zaragoza,Torrelapaja,50260,2024,Total,1.0
Zaragoza,Torrellas,50261,2021,Total,11.0
Zaragoza,Torrellas,50261,2022,Total,11.0
Zaragoza,Torrellas,50261,2023,Total,10.0
Zaragoza,Torrellas,50261,2024,Total,35.0
Zaragoza,Torres de Berrellén,50262,2021,Total,60.0
Zaragoza,Torres de Berrellén,50262,2022,Total,60.0
Zaragoza,Torres de Berrellén,50262,2023,Total,52.0
Zaragoza,Torres de Berrellén,50262,2024,Total,65.0
Zaragoza,Torrijo de la Cañada,50263,2021,Total,11.0
Zaragoza,Torrijo de la Cañada,50263,2022,Total,13.0
Zaragoza,Torrijo de la Cañada,50263,2023,Total,13.0
Zaragoza,Torrijo de la Cañada,50263,2024,Total,6.0
Zaragoza,Tosos,50264,2021,Total,1.0
Zaragoza,Tosos,50264,2022,Total,21.0
Zaragoza,Tosos,50264,2023,Total,12.0
Zaragoza,Tosos,50264,2024,Total,6.0
Zaragoza,Trasmoz,50265,2021,Total,9.0
Zaragoza,Trasmoz,50265,2022,Total,6.0
Zaragoza,Trasmoz,50265,2023,Total,6.0
Zaragoza,Trasmoz,50265,2024,Total,9.0
Zaragoza,Trasobares,50266,2021,Total,4.0
Zaragoza,Trasobares,50266,2022,Total,4.0
Zaragoza,Trasobares,50266,2023,Total,7.0
Zaragoza,Trasobares,50266,2024,Total,14.0
Zaragoza,Uncastillo,50267,2021,Total,23.0
Zaragoza,Uncastillo,50267,2022,Total,23.0
Zaragoza,Uncastillo,50267,2023,Total,14.0
Zaragoza,Uncastillo,50267,2024,Total,14.0
Zaragoza,Undués de Lerda,50268,2021,Total,7.0
Zaragoza,Undués de Lerda,50268,2022,Total,6.0
Zaragoza,Undués de Lerda,50268,2023,Total,9.0
Zaragoza,Undués de Lerda,50268,2024,Total,10.0
Zaragoza,Urrea de Jalón,50269,2021,Total,34.0
Zaragoza,Urrea de Jalón,50269,2022,Total,20.0
Zaragoza,Urrea de Jalón,50269,2023,Total,27.0
Zaragoza,Urrea de Jalón,50269,2024,Total,10.0
Zaragoza,Urriés,50270,2021,Total,5.0
Zaragoza,Urriés,50270,2022,Total,6.0
Zaragoza,Urriés,50270,2023,Total,2.0
Zaragoza,Urriés,50270,2024,Total,4.0
Zaragoza,Used,50271,2021,Total,14.0
Zaragoza,Used,50271,2022,Total,7.0
Zaragoza,Used,50271,2023,Total,5.0
Zaragoza,Used,50271,2024,Total,19.0
Zaragoza,Utebo,50272,2021,Total,743.0
Zaragoza,Utebo,50272,2022,Total,653.0
Zaragoza,Utebo,50272,2023,Total,636.0
Zaragoza,Utebo,50272,2024,Total,726.0
Zaragoza,Val de San Martín,50274,2021,Total,2.0
Zaragoza,Val de San Martín,50274,2022,Total,3.0
Zaragoza,Val de San Martín,50274,2023,Total,0.0
Zaragoza,Val de San Martín,50274,2024,Total,1.0
Zaragoza,Valdehorna,50273,2021,Total,0.0
Zaragoza,Valdehorna,50273,2022,Total,8.0
Zaragoza,Valdehorna,50273,2023,Total,1.0
Zaragoza,Valdehorna,50273,2024,Total,0.0
Zaragoza,Valmadrid,50275,2021,Total,21.0
Zaragoza,Valmadrid,50275,2022,Total,23.0
Zaragoza,Valmadrid,50275,2023,Total,10.0
Zaragoza,Valmadrid,50275,2024,Total,8.0
Zaragoza,Valpalmas,50276,2021,Total,6.0
Zaragoza,Valpalmas,50276,2022,Total,10.0
Zaragoza,Valpalmas,50276,2023,Total,4.0
Zaragoza,Valpalmas,50276,2024,Total,4.0
Zaragoza,Valtorres,50277,2021,Total,5.0
Zaragoza,Valtorres,50277,2022,Total,12.0
Zaragoza,Valtorres,50277,2023,Total,4.0
Zaragoza,Valtorres,50277,2024,Total,3.0
Zaragoza,Velilla de Ebro,50278,2021,Total,7.0
Zaragoza,Velilla de Ebro,50278,2022,Total,14.0
Zaragoza,Velilla de Ebro,50278,2023,Total,23.0
Zaragoza,Velilla de Ebro,50278,2024,Total,13.0
Zaragoza,Velilla de Jiloca,50279,2021,Total,4.0
Zaragoza,Velilla de Jiloca,50279,2022,Total,3.0
Zaragoza,Velilla de Jiloca,50279,2023,Total,15.0
Zaragoza,Velilla de Jiloca,50279,2024,Total,7.0
Zaragoza,Vera de Moncayo,50280,2021,Total,28.0
Zaragoza,Vera de Moncayo,50280,2022,Total,16.0
Zaragoza,Vera de Moncayo,50280,2023,Total,25.0
Zaragoza,Vera de Moncayo,50280,2024,Total,21.0
Zaragoza,Vierlas,50281,2021,Total,4.0
Zaragoza,Vierlas,50281,2022,Total,11.0
Zaragoza,Vierlas,50281,2023,Total,7.0
Zaragoza,Vierlas,50281,2024,Total,6.0
Zaragoza,Villadoz,50283,2021,Total,5.0
Zaragoza,Villadoz,50283,2022,Total,6.0
Zaragoza,Villadoz,50283,2023,Total,3.0
Zaragoza,Villadoz,50283,2024,Total,6.0
Zaragoza,Villafeliche,50284,2021,Total,14.0
Zaragoza,Villafeliche,50284,2022,Total,5.0
Zaragoza,Villafeliche,50284,2023,Total,11.0
Zaragoza,Villafeliche,50284,2024,Total,11.0
Zaragoza,Villafranca de Ebro,50285,2021,Total,59.0
Zaragoza,Villafranca de Ebro,50285,2022,Total,36.0
Zaragoza,Villafranca de Ebro,50285,2023,Total,58.0
Zaragoza,Villafranca de Ebro,50285,2024,Total,63.0
Zaragoza,Villalba de Perejil,50286,2021,Total,14.0
Zaragoza,Villalba de Perejil,50286,2022,Total,4.0
Zaragoza,Villalba de Perejil,50286,2023,Total,3.0
Zaragoza,Villalba de Perejil,50286,2024,Total,5.0
Zaragoza,Villalengua,50287,2021,Total,14.0
Zaragoza,Villalengua,50287,2022,Total,18.0
Zaragoza,Villalengua,50287,2023,Total,5.0
Zaragoza,Villalengua,50287,2024,Total,13.0
Zaragoza,Villamayor de Gállego,50903,2021,Total,146.0
Zaragoza,Villamayor de Gállego,50903,2022,Total,144.0
Zaragoza,Villamayor de Gállego,50903,2023,Total,110.0
Zaragoza,Villamayor de Gállego,50903,2024,Total,113.0
Zaragoza,Villanueva de Gállego,50288,2021,Total,247.0
Zaragoza,Villanueva de Gállego,50288,2022,Total,265.0
Zaragoza,Villanueva de Gállego,50288,2023,Total,203.0
Zaragoza,Villanueva de Gállego,50288,2024,Total,212.0
Zaragoza,Villanueva de Huerva,50290,2021,Total,15.0
Zaragoza,Villanueva de Huerva,50290,2022,Total,20.0
Zaragoza,Villanueva de Huerva,50290,2023,Total,10.0
Zaragoza,Villanueva de Huerva,50290,2024,Total,11.0
Zaragoza,Villanueva de Jiloca,50289,2021,Total,13.0
Zaragoza,Villanueva de Jiloca,50289,2022,Total,9.0
Zaragoza,Villanueva de Jiloca,50289,2023,Total,19.0
Zaragoza,Villanueva de Jiloca,50289,2024,Total,11.0
Zaragoza,Villar de los Navarros,50291,2021,Total,19.0
Zaragoza,Villar de los Navarros,50291,2022,Total,12.0
Zaragoza,Villar de los Navarros,50291,2023,Total,14.0
Zaragoza,Villar de los Navarros,50291,2024,Total,1.0
Zaragoza,Villarreal de Huerva,50292,2021,Total,16.0
Zaragoza,Villarreal de Huerva,50292,2022,Total,30.0
Zaragoza,Villarreal de Huerva,50292,2023,Total,20.0
Zaragoza,Villarreal de Huerva,50292,2024,Total,17.0
Zaragoza,Villarroya de la Sierra,50293,2021,Total,12.0
Zaragoza,Villarroya de la Sierra,50293,2022,Total,11.0
Zaragoza,Villarroya de la Sierra,50293,2023,Total,8.0
Zaragoza,Villarroya de la Sierra,50293,2024,Total,13.0
Zaragoza,Villarroya del Campo,50294,2021,Total,4.0
Zaragoza,Villarroya del Campo,50294,2022,Total,3.0
Zaragoza,Villarroya del Campo,50294,2023,Total,9.0
Zaragoza,Villarroya del Campo,50294,2024,Total,11.0
Zaragoza,"Vilueña, La",50282,2021,Total,6.0
Zaragoza,"Vilueña, La",50282,2022,Total,4.0
Zaragoza,"Vilueña, La",50282,2023,Total,0.0
Zaragoza,"Vilueña, La",50282,2024,Total,6.0
Zaragoza,Vistabella,50295,2021,Total,3.0
Zaragoza,Vistabella,50295,2022,Total,1.0
Zaragoza,Vistabella,50295,2023,Total,2.0
Zaragoza,Vistabella,50295,2024,Total,1.0
Zaragoza,"Zaida, La",50296,2021,Total,24.0
Zaragoza,"Zaida, La",50296,2022,Total,15.0
Zaragoza,"Zaida, La",50296,2023,Total,18.0
Zaragoza,"Zaida, La",50296,2024,Total,16.0
Zaragoza,Zaragoza,50297,2021,Total,11642.0
Zaragoza,Zaragoza,50297,2022,Total,13650.0
Zaragoza,Zaragoza,50297,2023,Total,14420.0
Zaragoza,Zaragoza,50297,2024,Total,14042.0
Zaragoza,Zuera,50298,2021,Total,399.0
Zaragoza,Zuera,50298,2022,Total,434.0
Zaragoza,Zuera,50298,2023,Total,347.0
Zaragoza,Zuera,50298,2024,Total,357.0
Zaragoza,Épila,50099,2021,Total,151.0
Zaragoza,Épila,50099,2022,Total,183.0
Zaragoza,Épila,50099,2023,Total,183.0
Zaragoza,Épila,50099,2024,Total,210.0
Álava,Agurain/Salvatierra,1051,2021,Total,204.0
Álava,Agurain/Salvatierra,1051,2022,Total,170.0
Álava,Agurain/Salvatierra,1051,2023,Total,220.0
Álava,Agurain/Salvatierra,1051,2024,Total,209.0
Álava,Alegría-Dulantzi,1001,2021,Total,221.0
Álava,Alegría-Dulantzi,1001,2022,Total,197.0
Álava,Alegría-Dulantzi,1001,2023,Total,158.0
Álava,Alegría-Dulantzi,1001,2024,Total,171.0
Álava,Amurrio,1002,2021,Total,278.0
Álava,Amurrio,1002,2022,Total,272.0
Álava,Amurrio,1002,2023,Total,235.0
Álava,Amurrio,1002,2024,Total,269.0
Álava,Aramaio,1003,2021,Total,30.0
Álava,Aramaio,1003,2022,Total,25.0
Álava,Aramaio,1003,2023,Total,25.0
Álava,Aramaio,1003,2024,Total,30.0
Álava,Armiñón,1006,2021,Total,20.0
Álava,Armiñón,1006,2022,Total,25.0
Álava,Armiñón,1006,2023,Total,25.0
Álava,Armiñón,1006,2024,Total,17.0
Álava,Arraia-Maeztu,1037,2021,Total,44.0
Álava,Arraia-Maeztu,1037,2022,Total,29.0
Álava,Arraia-Maeztu,1037,2023,Total,46.0
Álava,Arraia-Maeztu,1037,2024,Total,33.0
Álava,Arratzua-Ubarrundia,1008,2021,Total,98.0
Álava,Arratzua-Ubarrundia,1008,2022,Total,72.0
Álava,Arratzua-Ubarrundia,1008,2023,Total,42.0
Álava,Arratzua-Ubarrundia,1008,2024,Total,70.0
Álava,Artziniega,1004,2021,Total,110.0
Álava,Artziniega,1004,2022,Total,103.0
Álava,Artziniega,1004,2023,Total,88.0
Álava,Artziniega,1004,2024,Total,74.0
Álava,Asparrena,1009,2021,Total,75.0
Álava,Asparrena,1009,2022,Total,57.0
Álava,Asparrena,1009,2023,Total,89.0
Álava,Asparrena,1009,2024,Total,70.0
Álava,Ayala/Aiara,1010,2021,Total,111.0
Álava,Ayala/Aiara,1010,2022,Total,114.0
Álava,Ayala/Aiara,1010,2023,Total,122.0
Álava,Ayala/Aiara,1010,2024,Total,101.0
Álava,Añana,1049,2021,Total,13.0
Álava,Añana,1049,2022,Total,6.0
Álava,Añana,1049,2023,Total,6.0
Álava,Añana,1049,2024,Total,10.0
Álava,Barrundia,1013,2021,Total,55.0
Álava,Barrundia,1013,2022,Total,29.0
Álava,Barrundia,1013,2023,Total,44.0
Álava,Barrundia,1013,2024,Total,45.0
Álava,Baños de Ebro/Mañueta,1011,2021,Total,25.0
Álava,Baños de Ebro/Mañueta,1011,2022,Total,13.0
Álava,Baños de Ebro/Mañueta,1011,2023,Total,9.0
Álava,Baños de Ebro/Mañueta,1011,2024,Total,6.0
Álava,Berantevilla,1014,2021,Total,27.0
Álava,Berantevilla,1014,2022,Total,23.0
Álava,Berantevilla,1014,2023,Total,31.0
Álava,Berantevilla,1014,2024,Total,31.0
Álava,Bernedo,1016,2021,Total,57.0
Álava,Bernedo,1016,2022,Total,24.0
Álava,Bernedo,1016,2023,Total,35.0
Álava,Bernedo,1016,2024,Total,31.0
Álava,Campezo/Kanpezu,1017,2021,Total,76.0
Álava,Campezo/Kanpezu,1017,2022,Total,34.0
Álava,Campezo/Kanpezu,1017,2023,Total,49.0
Álava,Campezo/Kanpezu,1017,2024,Total,42.0
Álava,Elburgo/Burgelu,1021,2021,Total,31.0
Álava,Elburgo/Burgelu,1021,2022,Total,40.0
Álava,Elburgo/Burgelu,1021,2023,Total,32.0
Álava,Elburgo/Burgelu,1021,2024,Total,36.0
Álava,Elciego,1022,2021,Total,25.0
Álava,Elciego,1022,2022,Total,31.0
Álava,Elciego,1022,2023,Total,21.0
Álava,Elciego,1022,2024,Total,52.0
Álava,Elvillar/Bilar,1023,2021,Total,12.0
Álava,Elvillar/Bilar,1023,2022,Total,11.0
Álava,Elvillar/Bilar,1023,2023,Total,11.0
Álava,Elvillar/Bilar,1023,2024,Total,11.0
Álava,Erriberagoitia/Ribera Alta,1046,2021,Total,65.0
Álava,Erriberagoitia/Ribera Alta,1046,2022,Total,49.0
Álava,Erriberagoitia/Ribera Alta,1046,2023,Total,73.0
Álava,Erriberagoitia/Ribera Alta,1046,2024,Total,60.0
Álava,Harana/Valle de Arana,1056,2021,Total,10.0
Álava,Harana/Valle de Arana,1056,2022,Total,11.0
Álava,Harana/Valle de Arana,1056,2023,Total,6.0
Álava,Harana/Valle de Arana,1056,2024,Total,7.0
Álava,Iruraiz-Gauna,1027,2021,Total,36.0
Álava,Iruraiz-Gauna,1027,2022,Total,41.0
Álava,Iruraiz-Gauna,1027,2023,Total,36.0
Álava,Iruraiz-Gauna,1027,2024,Total,27.0
Álava,Iruña Oka/Iruña de Oca,1901,2021,Total,231.0
Álava,Iruña Oka/Iruña de Oca,1901,2022,Total,247.0
Álava,Iruña Oka/Iruña de Oca,1901,2023,Total,293.0
Álava,Iruña Oka/Iruña de Oca,1901,2024,Total,297.0
Álava,Kripan,1019,2021,Total,5.0
Álava,Kripan,1019,2022,Total,3.0
Álava,Kripan,1019,2023,Total,4.0
Álava,Kripan,1019,2024,Total,5.0
Álava,Kuartango,1020,2021,Total,22.0
Álava,Kuartango,1020,2022,Total,18.0
Álava,Kuartango,1020,2023,Total,19.0
Álava,Kuartango,1020,2024,Total,16.0
Álava,Labastida/Bastida,1028,2021,Total,88.0
Álava,Labastida/Bastida,1028,2022,Total,88.0
Álava,Labastida/Bastida,1028,2023,Total,89.0
Álava,Labastida/Bastida,1028,2024,Total,84.0
Álava,Lagrán,1030,2021,Total,26.0
Álava,Lagrán,1030,2022,Total,17.0
Álava,Lagrán,1030,2023,Total,15.0
Álava,Lagrán,1030,2024,Total,14.0
Álava,Laguardia,1031,2021,Total,59.0
Álava,Laguardia,1031,2022,Total,61.0
Álava,Laguardia,1031,2023,Total,54.0
Álava,Laguardia,1031,2024,Total,68.0
Álava,Lanciego/Lantziego,1032,2021,Total,58.0
Álava,Lanciego/Lantziego,1032,2022,Total,31.0
Álava,Lanciego/Lantziego,1032,2023,Total,34.0
Álava,Lanciego/Lantziego,1032,2024,Total,41.0
Álava,Lantarón,1902,2021,Total,58.0
Álava,Lantarón,1902,2022,Total,52.0
Álava,Lantarón,1902,2023,Total,48.0
Álava,Lantarón,1902,2024,Total,77.0
Álava,Lapuebla de Labarca,1033,2021,Total,47.0
Álava,Lapuebla de Labarca,1033,2022,Total,38.0
Álava,Lapuebla de Labarca,1033,2023,Total,45.0
Álava,Lapuebla de Labarca,1033,2024,Total,63.0
Álava,Laudio/Llodio,1036,2021,Total,465.0
Álava,Laudio/Llodio,1036,2022,Total,460.0
Álava,Laudio/Llodio,1036,2023,Total,478.0
Álava,Laudio/Llodio,1036,2024,Total,442.0
Álava,Legutio,1058,2021,Total,126.0
Álava,Legutio,1058,2022,Total,126.0
Álava,Legutio,1058,2023,Total,170.0
Álava,Legutio,1058,2024,Total,121.0
Álava,Leza,1034,2021,Total,13.0
Álava,Leza,1034,2022,Total,10.0
Álava,Leza,1034,2023,Total,4.0
Álava,Leza,1034,2024,Total,16.0
Álava,Moreda de Álava/Moreda Araba,1039,2021,Total,12.0
Álava,Moreda de Álava/Moreda Araba,1039,2022,Total,8.0
Álava,Moreda de Álava/Moreda Araba,1039,2023,Total,19.0
Álava,Moreda de Álava/Moreda Araba,1039,2024,Total,20.0
Álava,Navaridas,1041,2021,Total,9.0
Álava,Navaridas,1041,2022,Total,10.0
Álava,Navaridas,1041,2023,Total,8.0
Álava,Navaridas,1041,2024,Total,6.0
Álava,Okondo,1042,2021,Total,54.0
Álava,Okondo,1042,2022,Total,45.0
Álava,Okondo,1042,2023,Total,39.0
Álava,Okondo,1042,2024,Total,53.0
Álava,Oyón-Oion,1043,2021,Total,163.0
Álava,Oyón-Oion,1043,2022,Total,112.0
Álava,Oyón-Oion,1043,2023,Total,140.0
Álava,Oyón-Oion,1043,2024,Total,172.0
Álava,Peñacerrada-Urizaharra,1044,2021,Total,27.0
Álava,Peñacerrada-Urizaharra,1044,2022,Total,15.0
Álava,Peñacerrada-Urizaharra,1044,2023,Total,15.0
Álava,Peñacerrada-Urizaharra,1044,2024,Total,38.0
Álava,Ribera Baja/Erriberabeitia,1047,2021,Total,104.0
Álava,Ribera Baja/Erriberabeitia,1047,2022,Total,79.0
Álava,Ribera Baja/Erriberabeitia,1047,2023,Total,90.0
Álava,Ribera Baja/Erriberabeitia,1047,2024,Total,124.0
Álava,Samaniego,1052,2021,Total,32.0
Álava,Samaniego,1052,2022,Total,28.0
Álava,Samaniego,1052,2023,Total,17.0
Álava,Samaniego,1052,2024,Total,13.0
Álava,San Millán/Donemiliaga,1053,2021,Total,50.0
Álava,San Millán/Donemiliaga,1053,2022,Total,30.0
Álava,San Millán/Donemiliaga,1053,2023,Total,23.0
Álava,San Millán/Donemiliaga,1053,2024,Total,26.0
Álava,Urkabustaiz,1054,2021,Total,73.0
Álava,Urkabustaiz,1054,2022,Total,78.0
Álava,Urkabustaiz,1054,2023,Total,71.0
Álava,Urkabustaiz,1054,2024,Total,70.0
Álava,Valdegovía/Gaubea,1055,2021,Total,108.0
Álava,Valdegovía/Gaubea,1055,2022,Total,73.0
Álava,Valdegovía/Gaubea,1055,2023,Total,65.0
Álava,Valdegovía/Gaubea,1055,2024,Total,55.0
Álava,Villabuena de Álava/Eskuernaga,1057,2021,Total,11.0
Álava,Villabuena de Álava/Eskuernaga,1057,2022,Total,6.0
Álava,Villabuena de Álava/Eskuernaga,1057,2023,Total,18.0
Álava,Villabuena de Álava/Eskuernaga,1057,2024,Total,16.0
Álava,Vitoria-Gasteiz,1059,2021,Total,4830.0
Álava,Vitoria-Gasteiz,1059,2022,Total,4969.0
Álava,Vitoria-Gasteiz,1059,2023,Total,5029.0
Álava,Vitoria-Gasteiz,1059,2024,Total,5367.0
Álava,Yécora/Iekora,1060,2021,Total,13.0
Álava,Yécora/Iekora,1060,2022,Total,15.0
Álava,Yécora/Iekora,1060,2023,Total,15.0
Álava,Yécora/Iekora,1060,2024,Total,27.0
Álava,Zalduondo,1061,2021,Total,6.0
Álava,Zalduondo,1061,2022,Total,12.0
Álava,Zalduondo,1061,2023,Total,8.0
Álava,Zalduondo,1061,2024,Total,7.0
Álava,Zambrana,1062,2021,Total,34.0
Álava,Zambrana,1062,2022,Total,31.0
Álava,Zambrana,1062,2023,Total,37.0
Álava,Zambrana,1062,2024,Total,47.0
Álava,Zigoitia,1018,2021,Total,119.0
Álava,Zigoitia,1018,2022,Total,82.0
Álava,Zigoitia,1018,2023,Total,106.0
Álava,Zigoitia,1018,2024,Total,100.0
Álava,Zuia,1063,2021,Total,147.0
Álava,Zuia,1063,2022,Total,135.0
Álava,Zuia,1063,2023,Total,140.0
Álava,Zuia,1063,2024,Total,111.0
Ávila,Adanero,5001,2021,Total,7.0
Ávila,Adanero,5001,2022,Total,10.0
Ávila,Adanero,5001,2023,Total,12.0
Ávila,Adanero,5001,2024,Total,16.0
Ávila,"Adrada, La",5002,2021,Total,214.0
Ávila,"Adrada, La",5002,2022,Total,179.0
Ávila,"Adrada, La",5002,2023,Total,201.0
Ávila,"Adrada, La",5002,2024,Total,174.0
Ávila,Albornos,5005,2021,Total,2.0
Ávila,Albornos,5005,2022,Total,3.0
Ávila,Albornos,5005,2023,Total,6.0
Ávila,Albornos,5005,2024,Total,5.0
Ávila,Aldeanueva de Santa Cruz,5007,2021,Total,2.0
Ávila,Aldeanueva de Santa Cruz,5007,2022,Total,2.0
Ávila,Aldeanueva de Santa Cruz,5007,2023,Total,4.0
Ávila,Aldeanueva de Santa Cruz,5007,2024,Total,4.0
Ávila,Aldeaseca,5008,2021,Total,9.0
Ávila,Aldeaseca,5008,2022,Total,3.0
Ávila,Aldeaseca,5008,2023,Total,3.0
Ávila,Aldeaseca,5008,2024,Total,10.0
Ávila,"Aldehuela, La",5010,2021,Total,7.0
Ávila,"Aldehuela, La",5010,2022,Total,2.0
Ávila,"Aldehuela, La",5010,2023,Total,0.0
Ávila,"Aldehuela, La",5010,2024,Total,6.0
Ávila,Amavida,5012,2021,Total,7.0
Ávila,Amavida,5012,2022,Total,3.0
Ávila,Amavida,5012,2023,Total,1.0
Ávila,Amavida,5012,2024,Total,4.0
Ávila,"Arenal, El",5013,2021,Total,27.0
Ávila,"Arenal, El",5013,2022,Total,45.0
Ávila,"Arenal, El",5013,2023,Total,29.0
Ávila,"Arenal, El",5013,2024,Total,21.0
Ávila,Arenas de San Pedro,5014,2021,Total,266.0
Ávila,Arenas de San Pedro,5014,2022,Total,323.0
Ávila,Arenas de San Pedro,5014,2023,Total,273.0
Ávila,Arenas de San Pedro,5014,2024,Total,254.0
Ávila,Arevalillo,5015,2021,Total,3.0
Ávila,Arevalillo,5015,2022,Total,3.0
Ávila,Arevalillo,5015,2023,Total,1.0
