nombre_provincia,Nombre,Codigo,Mediana consumo anual,Viviendas con bajo consumo,Viviendas con consumo entre 1.001 y 2.000 kwh,Viviendas con consumo entre 2.001 y 3.000 kwh,Viviendas con consumo entre 3.001 y 4.000 kwh,Viviendas con consumo entre 4.001 y 5.000 kwh,Viviendas con consumo entre 5.001 y 6.000 kwh,Viviendas con consumo entre 6.001 y 7.000 kwh,Viviendas con consumo entre 7.001 y 8.000 kwh,Viviendas con consumo entre 751 y 1.000 kwh,Viviendas con consumo entre 8.001 y 9.000 kwh,Viviendas con consumo entre 9.001 y 10.000 kwh,Viviendas con consumo mayor de 10.000 kwh,Viviendas de uso esporádico,Viviendas de uso esporádico (entre 251 y 500 kwh),Viviendas de uso esporádico (entre 501 y 750 kwh),Viviendas totales,Viviendas vacías,prov_mediana_consumo_anual,prov_viviendas_con_bajo_consumo,prov_viviendas_con_consumo_entre_1.001_y_2.000_kwh,prov_viviendas_con_consumo_entre_2.001_y_3.000_kwh,prov_viviendas_con_consumo_entre_3.001_y_4.000_kwh,prov_viviendas_con_consumo_entre_4.001_y_5.000_kwh,prov_viviendas_con_consumo_entre_5.001_y_6.000_kwh,prov_viviendas_con_consumo_entre_6.001_y_7.000_kwh,prov_viviendas_con_consumo_entre_7.001_y_8.000_kwh,prov_viviendas_con_consumo_entre_751_y_1.000_kwh,prov_viviendas_con_consumo_entre_8.001_y_9.000_kwh,prov_viviendas_con_consumo_entre_9.001_y_10.000_kwh,prov_viviendas_con_consumo_mayor_de_10.000_kwh,prov_viviendas_de_uso_esporádico,prov_viviendas_de_uso_esporádico_(entre_251_y_500_kwh),prov_viviendas_de_uso_esporádico_(entre_501_y_750_kwh),prov_viviendas_totales,prov_viviendas_vacías
Alicante/Alacant,Polop,3107,2478,94,642,586,449,258,176,77,56,161,34,21,40,307,147,160,3406,505,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Rafal,3109,2610,53,410,381,292,206,127,69,29,90,18,10,23,199,107,92,2137,230,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Redován *,3111,2743,71,656,722,600,363,198,95,55,139,26,16,38,248,117,131,3481,254,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Relleu,3112,1734,66,160,114,79,56,25,16,6,55,5,2,6,162,91,71,1377,625,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Resto de Alicante/Alacant,3999,2025,1008,3036,2366,1559,946,559,323,205,908,125,93,244,2346,1254,1092,20303,6585,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Rojales,3113,2582,535,1944,1996,1512,1028,707,389,251,570,150,120,258,1530,762,768,15790,4800,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Romana (la),3114,2469,70,335,291,233,147,94,43,24,85,18,8,27,196,109,87,1875,304,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Salinas,3116,2531,36,201,179,133,94,64,33,13,30,11,10,16,99,53,46,1124,205,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,San Fulgencio,3118,2234,632,1286,1183,937,548,315,175,123,395,70,46,112,1230,707,523,10133,3081,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,San Isidro,3904,2897,24,176,206,170,122,72,44,26,42,20,8,15,92,45,47,1195,178,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,San Miguel de Salinas,3120,2431,290,841,772,595,366,243,154,100,239,65,39,95,628,355,273,6101,1674,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,San Vicente del Raspeig/Sant Vicent,3122,2671,423,5671,6231,4807,2802,1417,718,353,1037,184,112,252,1523,686,837,27151,1621,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Sant Joan d'Alacant,3119,2537,287,2571,2594,1833,1118,572,289,147,478,80,51,149,783,406,377,11659,707,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Santa Pola,3121,1400,4450,7967,5077,3186,1840,981,495,251,3297,152,85,239,9501,5374,4127,45155,7634,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Sax,3123,2669,221,1142,1123,858,576,345,195,100,223,47,32,75,537,268,269,6296,822,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Teulada,3128,3005,312,1716,1714,1518,1134,712,465,307,448,204,150,385,980,522,458,12771,2726,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Tibi,3129,2146,69,310,255,176,109,56,36,26,93,14,13,17,216,110,106,1817,427,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Torrevieja,3133,1425,14988,17552,11742,7653,4422,2428,1246,719,6596,393,242,696,23513,14320,9193,122736,30546,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Verger (el),3138,2042,161,704,533,414,242,158,67,37,258,28,15,29,517,236,281,3914,751,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Villajoyosa/Vila Joiosa (la),3139,2009,1582,5385,4531,2758,1557,771,346,165,1456,105,55,165,3532,1920,1612,25780,3372,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Villena,3140,2272,589,4189,4015,2470,1189,573,243,161,894,114,70,174,1577,782,795,18609,2351,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Alicante/Alacant,Xaló,3081,2607,57,340,319,254,169,104,65,40,91,27,13,45,165,90,75,2243,554,2170,70281,260773,221826,150061,87339,47560,25484,14571,69773,8898,5608,15117,163228,87690,75538,1350006,209487
Almería,Abla,4001,1536,79,209,123,80,47,21,13,5,87,3,3,8,173,100,73,1076,225,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Abrucena *,4002,1646,67,182,110,91,36,29,10,7,66,7,3,13,161,89,72,921,139,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Adra,4003,2133,419,2994,2415,1610,835,405,197,91,736,46,32,94,1252,576,676,12315,1189,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Albox,4006,2406,220,1281,1102,840,465,252,141,77,268,50,33,101,569,279,290,6919,1520,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Alhama de Almería,4011,2322,83,389,393,278,161,80,48,20,112,12,5,16,251,125,126,2336,488,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Almería,4013,2490,2516,21160,20902,15415,8777,4610,2228,1093,4446,592,362,928,7963,3858,4105,100957,9965,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Antas,4016,2542,68,339,296,237,166,107,63,26,96,24,18,41,201,101,100,1958,276,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Arboleas,4017,3033,53,377,396,395,261,179,79,53,89,32,18,38,160,89,71,2775,645,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Balanegra,4904,2132,58,354,289,215,115,63,24,27,106,10,4,8,203,99,104,1712,236,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Benahadux,4024,2953,38,328,392,366,267,130,70,34,91,17,7,23,133,60,73,2125,229,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Berja,4029,2421,204,1333,1233,841,604,334,171,75,334,56,37,104,675,324,351,6748,747,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Canjáyar,4030,1743,64,184,130,65,35,19,11,5,62,8,0,7,116,60,56,1124,418,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Cantoria,4031,2306,102,356,380,222,140,81,34,21,92,8,6,19,232,113,119,2499,806,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Carboneras,4032,1815,404,1189,856,593,340,218,100,56,433,27,26,47,1021,512,509,6292,982,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Chirivel,4037,2142,85,170,146,107,76,33,19,13,55,9,8,26,148,89,59,1477,582,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Cuevas del Almanzora,4035,2129,452,1730,1439,1014,657,271,192,97,500,51,42,110,1207,620,587,10472,2710,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Dalías,4038,2284,70,446,417,282,158,88,43,17,112,12,5,21,257,131,126,2190,262,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Ejido (El) *,4902,2462,915,9004,8137,6027,3803,2032,1093,597,2097,338,196,526,3530,1602,1928,40014,1719,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Fines,4044,2454,47,214,226,145,91,52,23,17,42,7,3,27,115,52,63,1217,208,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Fiñana,4045,1905,99,267,183,138,84,44,13,8,69,13,7,13,220,99,121,1580,422,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Fondón,4046,1126,118,183,113,75,38,17,15,2,86,1,6,5,294,165,129,1452,499,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Gallardos (Los),4048,2656,60,235,246,223,145,77,47,27,74,15,15,27,173,95,78,1814,450,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Garrucha,4049,1812,554,1337,931,726,391,211,85,50,399,23,13,51,1149,644,505,7060,1140,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Gádor,4047,2594,53,238,220,189,163,64,36,14,70,8,4,17,154,70,84,1701,471,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Gérgal,4050,1506,74,180,92,62,36,18,10,4,57,5,6,11,152,97,55,1153,446,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Huércal de Almería,4052,3359,92,943,1307,1411,1069,654,347,168,166,88,44,89,354,178,176,7221,489,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Huércal-Overa,4053,2438,254,1994,1807,1330,790,459,214,99,448,59,39,114,853,421,432,11071,2611,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Lubrín,4059,1935,110,219,179,110,76,35,17,6,82,6,6,11,176,95,81,1878,845,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Láujar de Andarax,4057,1880,120,212,180,85,69,28,20,10,69,13,4,12,200,112,88,1469,447,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Macael,4062,2464,89,524,551,409,209,118,71,32,121,12,12,21,256,115,141,3006,581,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,María,4063,2160,91,118,128,86,40,22,14,15,36,2,3,11,118,72,46,1128,444,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Mojonera (La) *,4903,2786,51,597,476,413,333,206,118,52,129,33,21,46,213,95,118,2818,130,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Mojácar,4064,1723,625,1550,1036,722,444,244,147,107,597,71,45,138,1513,774,739,9663,2424,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Níjar,4066,2594,443,2756,2362,1784,1391,931,635,357,845,233,163,478,1765,829,936,15503,1360,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Olula del Río,4069,2505,97,694,702,494,269,151,72,35,147,23,15,48,250,132,118,3658,661,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Oria,4070,2237,94,270,240,164,98,66,35,18,74,5,3,23,175,93,82,1946,681,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Partaloa,4072,2740,8,95,65,59,50,36,23,17,18,4,2,10,54,30,24,641,200,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Pechina,4074,2918,57,340,306,286,235,136,86,45,67,21,16,30,186,96,90,2689,878,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Pulpí,4075,1814,498,1454,1042,770,451,261,143,63,531,35,23,82,1324,687,637,8663,1986,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Purchena,4076,2094,52,191,175,100,68,24,10,8,52,11,1,14,133,83,50,1161,322,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Resto de Almería,4999,1624,1421,2800,1909,1157,714,357,193,104,956,73,45,163,2777,1565,1212,21017,8348,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Rioja,4078,2761,24,120,113,104,83,40,23,14,37,7,2,10,74,27,47,800,149,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Roquetas de Mar,4079,2286,2271,11366,10223,7530,4745,2415,1290,683,3058,320,199,524,7159,3634,3525,62150,10367,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Serón,4083,1715,150,308,219,132,74,28,19,9,94,7,4,17,240,148,92,1851,550,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Sorbas,4086,2227,103,284,227,186,121,69,38,19,105,15,5,25,225,126,99,2275,853,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Tabernas,4088,2374,104,384,351,276,179,105,51,36,130,17,10,30,266,137,129,2642,703,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Turre,4093,2529,147,401,424,306,211,119,75,40,115,34,14,44,291,163,128,3216,995,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Tíjola,4092,2324,80,352,318,246,141,71,34,23,103,13,10,38,227,135,92,2235,579,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Vera,4100,1384,1380,3280,2023,1421,878,497,269,142,1476,63,56,133,4158,2322,1836,20964,5188,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Viator,4101,2959,64,472,492,479,306,185,89,55,97,28,8,39,189,94,95,2723,220,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Vélez-Blanco,4098,1727,171,284,203,130,57,36,20,14,96,8,3,22,269,147,122,2414,1101,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Vélez-Rubio,4099,2246,222,834,698,464,323,161,71,57,212,36,29,66,527,281,246,4837,1137,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Vícar,4102,2530,307,2371,2180,1736,1108,644,325,169,564,86,58,126,1049,513,536,12123,1400,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Almería,Zurgena,4103,2750,42,277,237,226,150,82,53,28,56,18,9,14,123,76,47,2114,799,2333,16069,80169,71340,52852,32573,17615,9267,4861,21060,2715,1708,4659,45653,23229,22424,433763,73222
Araba/Álava,Agurain/Salvatierra *,1051,1712,144,823,544,194,56,32,7,6,184,10,3,7,299,153,146,2557,248,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Alegría-Dulantzi *,1001,1973,52,378,320,160,48,20,5,5,65,4,5,4,148,79,69,1290,76,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Amurrio *,1002,1846,193,1614,1137,451,160,79,42,23,370,14,12,37,465,211,254,4953,356,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Aramaio,1003,2281,12,162,169,90,40,25,13,4,33,3,2,6,51,18,33,728,118,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Arratzua-Ubarrundia,1008,2540,18,96,105,80,52,28,10,9,23,4,3,7,58,31,27,542,49,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Artziniega,1004,1933,58,270,211,117,52,20,15,5,56,7,5,11,148,77,71,1134,159,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Asparrena,1009,1768,60,295,206,100,37,14,3,4,76,3,2,10,145,74,71,1126,171,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Ayala/Aiara,1010,2338,50,301,350,224,92,50,26,9,69,7,4,15,131,65,66,1547,219,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Campezo/Kanpezu,1017,1751,52,188,167,66,32,12,7,5,71,7,1,2,130,65,65,964,224,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Erriberabeitia,1047,2209,35,147,115,105,45,14,8,1,50,2,3,8,57,30,27,718,128,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Iruña Oka/Iruña de Oca,1901,2157,59,410,395,230,84,35,21,4,84,3,3,14,154,69,85,1609,113,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Labastida/Bastida *,1028,1044,244,366,187,83,37,22,2,8,161,4,4,4,506,305,201,1943,315,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Laguardia *,1031,1647,116,269,188,102,44,25,20,14,93,7,7,22,248,134,114,1375,220,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Laudio/Llodio *,1036,1777,303,3159,2079,729,281,129,48,30,680,29,17,46,863,392,471,9002,609,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Legutio,1058,1908,40,302,221,92,52,28,9,9,71,4,4,11,114,65,49,1033,76,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Okondo *,1042,2093,23,151,129,67,31,18,9,5,38,3,1,5,59,31,28,597,58,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Oyón-Oion *,1043,1865,113,452,373,169,74,39,14,10,117,4,2,5,263,128,135,1890,255,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Resto de Araba/Álava,1999,1782,740,2162,1567,1002,479,221,115,73,704,36,20,96,1559,842,717,10788,2014,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Urkabustaiz,1054,1732,50,213,150,91,39,12,4,5,66,3,2,13,131,64,67,903,124,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Valdegovía/Gaubea,1055,1432,74,274,150,65,40,16,6,4,88,6,1,9,218,104,114,1242,291,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Vitoria-Gasteiz *,1059,1653,3471,49072,26802,7989,2440,976,498,340,10316,218,168,711,11951,4916,7035,119853,4901,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
Araba/Álava,Zigoitia,1018,2648,34,181,213,158,97,40,17,15,45,11,10,16,69,29,40,976,70,1693,5972,61538,36058,12536,4406,1912,926,604,13532,399,285,1079,17874,7925,9949,168086,10965
