_id,periodo,provincia,tipo_de_segmento_de_mercado_gas,Consumo (MWh),Total
414,2012,Huesca,Consumo Doméstico  Comercial,421637.0,3712306.0
415,2012,Teruel,Consumo eléctrico,297575.0,1548633.0
416,2012,Teruel,Consumo Industrial,1032681.0,1548633.0
417,2012,Teruel,Consumo Doméstico  Comercial,218377.0,1548633.0
418,2012,Zaragoza,Consumo eléctrico,1927076.0,12977344.0
419,2012,Zaragoza,Consumo Industrial,9017231.0,12977344.0
420,2012,Zaragoza,Consumo Doméstico  Comercial,2033037.0,12977344.0
421,2012,Asturias,Consumo eléctrico,1661297.0,8122149.0
422,2012,Asturias,Consumo Industrial,4222709.0,8122149.0
423,2012,Asturias,Consumo Doméstico  Comercial,2238143.0,8122149.0
424,2012,"Balears, Illes",Consumo eléctrico,2864644.0,3565075.0
425,2012,"Balears, Illes",Consumo Industrial,58494.0,3565075.0
426,2012,"Balears, Illes",Consumo Doméstico  Comercial,641937.0,3565075.0
427,2012,Cantabria,Consumo Industrial,6147189.0,7200093.0
428,2012,Cantabria,Consumo Doméstico  Comercial,1052904.0,7200093.0
429,2012,Albacete,Consumo Industrial,970247.0,1463202.0
430,2012,Albacete,Consumo Doméstico  Comercial,492955.0,1463202.0
431,2012,Ciudad Real,Consumo eléctrico,803834.0,9190825.0
432,2012,Ciudad Real,Consumo Industrial,7825996.0,9190825.0
433,2012,Ciudad Real,Consumo Doméstico  Comercial,560995.0,9190825.0
434,2012,Cuenca,Consumo Industrial,740079.0,926193.0
435,2012,Cuenca,Consumo Doméstico  Comercial,186114.0,926193.0
436,2012,Guadalajara,Consumo Industrial,1232258.0,1665082.0
437,2012,Guadalajara,Consumo Doméstico  Comercial,432824.0,1665082.0
438,2012,Toledo,Consumo eléctrico,5322851.0,8178235.0
439,2012,Toledo,Consumo Industrial,2184945.0,8178235.0
440,2012,Toledo,Consumo Doméstico  Comercial,670439.0,8178235.0
441,2012,Ávila,Consumo Industrial,21067.0,252302.0
442,2012,Ávila,Consumo Doméstico  Comercial,231235.0,252302.0
443,2012,Burgos,Consumo Industrial,5547496.0,6599017.0
444,2012,Burgos,Consumo Doméstico  Comercial,1051521.0,6599017.0
445,2012,León,Consumo Industrial,2032193.0,2824409.0
446,2012,León,Consumo Doméstico  Comercial,792216.0,2824409.0
447,2012,Palencia,Consumo Industrial,1592996.0,2066197.0
448,2012,Palencia,Consumo Doméstico  Comercial,473201.0,2066197.0
449,2012,Salamanca,Consumo Industrial,1003527.0,1698827.0
450,2012,Salamanca,Consumo Doméstico  Comercial,695300.0,1698827.0
451,2012,Segovia,Consumo Industrial,1062012.0,1303203.0
452,2012,Segovia,Consumo Doméstico  Comercial,241191.0,1303203.0
453,2012,Soria,Consumo Industrial,2015640.0,2210124.0
454,2012,Soria,Consumo Doméstico  Comercial,194484.0,2210124.0
455,2012,Valladolid,Consumo Industrial,3245032.0,5213118.0
456,2012,Valladolid,Consumo Doméstico  Comercial,1968086.0,5213118.0
457,2012,Zamora,Consumo Industrial,592984.0,907379.0
458,2012,Zamora,Consumo Doméstico  Comercial,314395.0,907379.0
459,2012,Barcelona,Consumo eléctrico,11628816.0,40296508.0
460,2012,Barcelona,Consumo Industrial,16098695.0,40296508.0
461,2012,Barcelona,Consumo Doméstico  Comercial,12568997.0,40296508.0
462,2012,Girona,Consumo Industrial,3148683.0,4848015.0
463,2012,Girona,Consumo Doméstico  Comercial,1699332.0,4848015.0
464,2012,Lleida,Consumo Industrial,5242257.0,6084637.0
465,2012,Lleida,Consumo Doméstico  Comercial,842380.0,6084637.0
466,2012,Tarragona,Consumo eléctrico,6757372.0,23755884.0
467,2012,Tarragona,Consumo Industrial,15841764.0,23755884.0
468,2012,Tarragona,Consumo Doméstico  Comercial,1156748.0,23755884.0
469,2012,Badajoz,Consumo Industrial,2161031.0,2577776.0
470,2012,Badajoz,Consumo Doméstico  Comercial,416745.0,2577776.0
471,2012,Cáceres,Consumo Industrial,409106.0,602848.0
472,2012,Cáceres,Consumo Doméstico  Comercial,193742.0,602848.0
473,2012,"Coruña, A",Consumo eléctrico,2786509.0,9047640.0
474,2012,"Coruña, A",Consumo Industrial,5462777.0,9047640.0
475,2012,"Coruña, A",Consumo Doméstico  Comercial,798354.0,9047640.0
476,2012,Lugo,Consumo Industrial,779420.0,982217.0
477,2012,Lugo,Consumo Doméstico  Comercial,202797.0,982217.0
478,2012,Ourense,Consumo Industrial,651582.0,819524.0
479,2012,Ourense,Consumo Doméstico  Comercial,167942.0,819524.0
480,2012,Pontevedra,Consumo Industrial,502327.0,996040.0
481,2012,Pontevedra,Consumo Doméstico  Comercial,493713.0,996040.0
482,2012,"Rioja, La",Consumo eléctrico,2747761.0,4561100.0
483,2012,"Rioja, La",Consumo Industrial,880955.0,4561100.0
484,2012,"Rioja, La",Consumo Doméstico  Comercial,932384.0,4561100.0
485,2012,Madrid,Consumo Industrial,7017710.0,24944804.0
486,2012,Madrid,Consumo Doméstico  Comercial,17927094.0,24944804.0
487,2012,Murcia,Consumo eléctrico,6545005.0,24834690.0
488,2012,Murcia,Consumo Industrial,17716925.0,24834690.0
489,2012,Murcia,Consumo Doméstico  Comercial,572760.0,24834690.0
490,2012,Navarra,Consumo eléctrico,1797821.0,9305599.0
491,2012,Navarra,Consumo Industrial,5489885.0,9305599.0
492,2012,Navarra,Consumo Doméstico  Comercial,2017893.0,9305599.0
493,2012,Araba/Álava,Consumo Industrial,3753906.0,4922754.0
494,2012,Araba/Álava,Consumo Doméstico  Comercial,1168848.0,4922754.0
495,2012,Gipuzkoa,Consumo Industrial,5697044.0,7439947.0
496,2012,Gipuzkoa,Consumo Doméstico  Comercial,1742903.0,7439947.0
497,2012,Bizkaia,Consumo eléctrico,8828736.0,22090177.0
498,2012,Bizkaia,Consumo Industrial,11079396.0,22090177.0
499,2012,Bizkaia,Consumo Doméstico  Comercial,2182045.0,22090177.0
500,2012,Alicante/Alacant,Consumo Industrial,1245290.0,1765108.0
501,2012,Alicante/Alacant,Consumo Doméstico  Comercial,519818.0,1765108.0
502,2012,Castellón/Castelló,Consumo eléctrico,1859475.0,18506273.0
503,2012,Castellón/Castelló,Consumo Industrial,16191789.0,18506273.0
504,2012,Castellón/Castelló,Consumo Doméstico  Comercial,455009.0,18506273.0
505,2012,Valencia/València,Consumo eléctrico,8106167.0,15159093.0
506,2012,Valencia/València,Consumo Industrial,4833110.0,15159093.0
507,2012,Valencia/València,Consumo Doméstico  Comercial,2219816.0,15159093.0
508,2013,Almería,Consumo Industrial,419761.0,492265.0
509,2013,Almería,Consumo Doméstico  Comercial,72504.0,492265.0
510,2013,Cádiz,Consumo eléctrico,5548656.0,13072595.0
511,2013,Cádiz,Consumo Industrial,7336094.0,13072595.0
512,2013,Cádiz,Consumo Doméstico  Comercial,187845.0,13072595.0
513,2013,Córdoba,Consumo Industrial,1554873.0,1796077.0
514,2013,Córdoba,Consumo Doméstico  Comercial,241204.0,1796077.0
515,2013,Granada,Consumo Industrial,1542478.0,1976892.0
516,2013,Granada,Consumo Doméstico  Comercial,434414.0,1976892.0
517,2013,Huelva,Consumo eléctrico,3422000.0,17983749.0
518,2013,Huelva,Consumo Industrial,14459627.0,17983749.0
519,2013,Huelva,Consumo Doméstico  Comercial,102122.0,17983749.0
520,2013,Jaén,Consumo Industrial,3354829.0,3517293.0
521,2013,Jaén,Consumo Doméstico  Comercial,162464.0,3517293.0
522,2013,Málaga,Consumo eléctrico,3414039.0,4701027.0
523,2013,Málaga,Consumo Industrial,894915.0,4701027.0
524,2013,Málaga,Consumo Doméstico  Comercial,392073.0,4701027.0
525,2013,Sevilla,Consumo Industrial,3057743.0,3747764.0
526,2013,Sevilla,Consumo Doméstico  Comercial,690021.0,3747764.0
527,2013,Huesca,Consumo Industrial,2917802.0,3357259.0
528,2013,Huesca,Consumo Doméstico  Comercial,439457.0,3357259.0
529,2013,Teruel,Consumo eléctrico,331739.0,1733112.0
530,2013,Teruel,Consumo Industrial,1167836.0,1733112.0
531,2013,Teruel,Consumo Doméstico  Comercial,233537.0,1733112.0
532,2013,Zaragoza,Consumo eléctrico,26361.0,11251787.0
533,2013,Zaragoza,Consumo Industrial,9093149.0,11251787.0
534,2013,Zaragoza,Consumo Doméstico  Comercial,2132277.0,11251787.0
535,2013,Asturias,Consumo eléctrico,676913.0,7241890.0
536,2013,Asturias,Consumo Industrial,4474905.0,7241890.0
537,2013,Asturias,Consumo Doméstico  Comercial,2090072.0,7241890.0
538,2013,"Balears, Illes",Consumo eléctrico,2763515.0,3522460.0
539,2013,"Balears, Illes",Consumo Industrial,32513.0,3522460.0
540,2013,"Balears, Illes",Consumo Doméstico  Comercial,726432.0,3522460.0
541,2013,Cantabria,Consumo Industrial,4697296.0,5706436.0
542,2013,Cantabria,Consumo Doméstico  Comercial,1009140.0,5706436.0
543,2013,Albacete,Consumo Industrial,786277.0,1282083.0
544,2013,Albacete,Consumo Doméstico  Comercial,495806.0,1282083.0
545,2013,Ciudad Real,Consumo eléctrico,439739.0,9935993.0
546,2013,Ciudad Real,Consumo Industrial,8936995.0,9935993.0
547,2013,Ciudad Real,Consumo Doméstico  Comercial,559259.0,9935993.0
548,2013,Cuenca,Consumo Industrial,450288.0,647532.0
549,2013,Cuenca,Consumo Doméstico  Comercial,197244.0,647532.0
550,2013,Guadalajara,Consumo Industrial,1053248.0,1506938.0
551,2013,Guadalajara,Consumo Doméstico  Comercial,453690.0,1506938.0
552,2013,Toledo,Consumo eléctrico,2381884.0,5076881.0
553,2013,Toledo,Consumo Industrial,1964608.0,5076881.0
554,2013,Toledo,Consumo Doméstico  Comercial,730389.0,5076881.0
555,2013,Ávila,Consumo Industrial,27009.0,301096.0
556,2013,Ávila,Consumo Doméstico  Comercial,274087.0,301096.0
557,2013,Burgos,Consumo Industrial,4622482.0,5725902.0
558,2013,Burgos,Consumo Doméstico  Comercial,1103420.0,5725902.0
559,2013,León,Consumo Industrial,1669409.0,2486793.0
560,2013,León,Consumo Doméstico  Comercial,817384.0,2486793.0
561,2013,Palencia,Consumo Industrial,2043951.0,2535334.0
562,2013,Palencia,Consumo Doméstico  Comercial,491383.0,2535334.0
563,2013,Salamanca,Consumo Industrial,1208143.0,1900187.0
564,2013,Salamanca,Consumo Doméstico  Comercial,692044.0,1900187.0
565,2013,Segovia,Consumo Industrial,858490.0,1108530.0
566,2013,Segovia,Consumo Doméstico  Comercial,250040.0,1108530.0
567,2013,Soria,Consumo Industrial,1866434.0,2063958.0
568,2013,Soria,Consumo Doméstico  Comercial,197524.0,2063958.0
569,2013,Valladolid,Consumo Industrial,2796383.0,4738859.0
570,2013,Valladolid,Consumo Doméstico  Comercial,1942476.0,4738859.0
571,2013,Zamora,Consumo Industrial,559136.0,884427.0
572,2013,Zamora,Consumo Doméstico  Comercial,325291.0,884427.0
573,2013,Barcelona,Consumo eléctrico,10481278.0,38317788.0
574,2013,Barcelona,Consumo Industrial,15481992.0,38317788.0
575,2013,Barcelona,Consumo Doméstico  Comercial,12354518.0,38317788.0
576,2013,Girona,Consumo Industrial,3169839.0,4902041.0
577,2013,Girona,Consumo Doméstico  Comercial,1732202.0,4902041.0
578,2013,Lleida,Consumo Industrial,5072049.0,5913112.0
579,2013,Lleida,Consumo Doméstico  Comercial,841063.0,5913112.0
580,2013,Tarragona,Consumo eléctrico,2945025.0,20733708.0
581,2013,Tarragona,Consumo Industrial,16636062.0,20733708.0
582,2013,Tarragona,Consumo Doméstico  Comercial,1152621.0,20733708.0
583,2013,Badajoz,Consumo Industrial,1566496.0,2039982.0
584,2013,Badajoz,Consumo Doméstico  Comercial,473486.0,2039982.0
585,2013,Cáceres,Consumo Industrial,341734.0,551067.0
586,2013,Cáceres,Consumo Doméstico  Comercial,209333.0,551067.0
587,2013,"Coruña, A",Consumo eléctrico,2551792.0,10012308.0
588,2013,"Coruña, A",Consumo Industrial,6663605.0,10012308.0
589,2013,"Coruña, A",Consumo Doméstico  Comercial,796911.0,10012308.0
590,2013,Lugo,Consumo Industrial,863560.0,1066145.0
591,2013,Lugo,Consumo Doméstico  Comercial,202585.0,1066145.0
592,2013,Ourense,Consumo Industrial,562220.0,719525.0
593,2013,Ourense,Consumo Doméstico  Comercial,157305.0,719525.0
594,2013,Pontevedra,Consumo Industrial,512056.0,1036579.0
595,2013,Pontevedra,Consumo Doméstico  Comercial,524523.0,1036579.0
596,2013,"Rioja, La",Consumo eléctrico,831252.0,2582432.0
597,2013,"Rioja, La",Consumo Industrial,784791.0,2582432.0
598,2013,"Rioja, La",Consumo Doméstico  Comercial,966389.0,2582432.0
599,2013,Madrid,Consumo Industrial,6391907.0,24481828.0
600,2013,Madrid,Consumo Doméstico  Comercial,18089921.0,24481828.0
601,2013,Murcia,Consumo eléctrico,4935728.0,22653649.0
602,2013,Murcia,Consumo Industrial,17161879.0,22653649.0
603,2013,Murcia,Consumo Doméstico  Comercial,556042.0,22653649.0
604,2013,Navarra,Consumo eléctrico,807925.0,8522258.0
605,2013,Navarra,Consumo Industrial,5568130.0,8522258.0
606,2013,Navarra,Consumo Doméstico  Comercial,2146203.0,8522258.0
607,2013,Araba/Álava,Consumo Industrial,3320839.0,4492885.0
608,2013,Araba/Álava,Consumo Doméstico  Comercial,1172046.0,4492885.0
609,2013,Gipuzkoa,Consumo Industrial,5426177.0,7152613.0
610,2013,Gipuzkoa,Consumo Doméstico  Comercial,1726436.0,7152613.0
611,2013,Bizkaia,Consumo eléctrico,6784633.0,19239432.0
612,2013,Bizkaia,Consumo Industrial,10286934.0,19239432.0
613,2013,Bizkaia,Consumo Doméstico  Comercial,2167865.0,19239432.0
614,2013,Alicante/Alacant,Consumo Industrial,1293241.0,1826533.0
615,2013,Alicante/Alacant,Consumo Doméstico  Comercial,533292.0,1826533.0
616,2013,Castellón/Castelló,Consumo eléctrico,1332089.0,18446835.0
617,2013,Castellón/Castelló,Consumo Industrial,16684053.0,18446835.0
618,2013,Castellón/Castelló,Consumo Doméstico  Comercial,430693.0,18446835.0
619,2013,Valencia/València,Consumo eléctrico,7062259.0,13961218.0
620,2013,Valencia/València,Consumo Industrial,4790358.0,13961218.0
621,2013,Valencia/València,Consumo Doméstico  Comercial,2108601.0,13961218.0
622,2013,Santa Cruz de Tenerife,Consumo Industrial,305.0,305.0
623,2014,Almería,Consumo Industrial,458098.0,556704.0
624,2014,Almería,Consumo Doméstico  Comercial,98606.0,556704.0
625,2014,Cádiz,Consumo eléctrico,5390330.0,12904731.0
626,2014,Cádiz,Consumo Industrial,7336402.0,12904731.0
627,2014,Cádiz,Consumo Doméstico  Comercial,177999.0,12904731.0
628,2014,Córdoba,Consumo Industrial,1555359.0,1795469.0
629,2014,Córdoba,Consumo Doméstico  Comercial,240110.0,1795469.0
630,2014,Granada,Consumo Industrial,1554397.0,1934760.0
631,2014,Granada,Consumo Doméstico  Comercial,380363.0,1934760.0
632,2014,Huelva,Consumo eléctrico,1688759.0,15634551.0
633,2014,Huelva,Consumo Industrial,13850641.0,15634551.0
634,2014,Huelva,Consumo Doméstico  Comercial,95151.0,15634551.0
635,2014,Jaén,Consumo Industrial,2726753.0,2873700.0
636,2014,Jaén,Consumo Doméstico  Comercial,146947.0,2873700.0
637,2014,Málaga,Consumo eléctrico,2519307.0,4311804.0
638,2014,Málaga,Consumo Industrial,1395185.0,4311804.0
639,2014,Málaga,Consumo Doméstico  Comercial,397312.0,4311804.0
640,2014,Sevilla,Consumo Industrial,2936579.0,3538669.0
641,2014,Sevilla,Consumo Doméstico  Comercial,602090.0,3538669.0
642,2014,Huesca,Consumo Industrial,1651254.0,2038596.0
643,2014,Huesca,Consumo Doméstico  Comercial,387342.0,2038596.0
644,2014,Teruel,Consumo eléctrico,500382.0,1417754.0
645,2014,Teruel,Consumo Industrial,707356.0,1417754.0
646,2014,Teruel,Consumo Doméstico  Comercial,210016.0,1417754.0
647,2014,Zaragoza,Consumo eléctrico,194869.0,11070463.0
648,2014,Zaragoza,Consumo Industrial,8865985.0,11070463.0
649,2014,Zaragoza,Consumo Doméstico  Comercial,2009609.0,11070463.0
650,2014,Asturias,Consumo eléctrico,684493.0,7505176.0
651,2014,Asturias,Consumo Industrial,4903599.0,7505176.0
652,2014,Asturias,Consumo Doméstico  Comercial,1917084.0,7505176.0
653,2014,"Balears, Illes",Consumo eléctrico,3528343.0,4265893.0
654,2014,"Balears, Illes",Consumo Industrial,32388.0,4265893.0
655,2014,"Balears, Illes",Consumo Doméstico  Comercial,705162.0,4265893.0
656,2014,Cantabria,Consumo Industrial,4034796.0,4968940.0
657,2014,Cantabria,Consumo Doméstico  Comercial,934144.0,4968940.0
658,2014,Albacete,Consumo Industrial,708400.0,1135107.0
659,2014,Albacete,Consumo Doméstico  Comercial,426707.0,1135107.0
660,2014,Ciudad Real,Consumo eléctrico,458866.0,9228719.0
661,2014,Ciudad Real,Consumo Industrial,8253053.0,9228719.0
662,2014,Ciudad Real,Consumo Doméstico  Comercial,516800.0,9228719.0
663,2014,Cuenca,Consumo Industrial,250156.0,437924.0
664,2014,Cuenca,Consumo Doméstico  Comercial,187768.0,437924.0
665,2014,Guadalajara,Consumo Industrial,965530.0,1386878.0
666,2014,Guadalajara,Consumo Doméstico  Comercial,421348.0,1386878.0
667,2014,Toledo,Consumo eléctrico,2343837.0,4139550.0
668,2014,Toledo,Consumo Industrial,1141300.0,4139550.0
669,2014,Toledo,Consumo Doméstico  Comercial,654413.0,4139550.0
670,2014,Ávila,Consumo Industrial,123343.0,381103.0
671,2014,Ávila,Consumo Doméstico  Comercial,257760.0,381103.0
672,2014,Burgos,Consumo Industrial,4124258.0,5120936.0
673,2014,Burgos,Consumo Doméstico  Comercial,996678.0,5120936.0
674,2014,León,Consumo Industrial,1300837.0,2073276.0
675,2014,León,Consumo Doméstico  Comercial,772439.0,2073276.0
676,2014,Palencia,Consumo Industrial,1292481.0,1759073.0
677,2014,Palencia,Consumo Doméstico  Comercial,466592.0,1759073.0
678,2014,Salamanca,Consumo Industrial,1274701.0,1946225.0
679,2014,Salamanca,Consumo Doméstico  Comercial,671524.0,1946225.0
680,2014,Segovia,Consumo Industrial,759055.0,992767.0
681,2014,Segovia,Consumo Doméstico  Comercial,233712.0,992767.0
682,2014,Soria,Consumo Industrial,560740.0,799342.0
683,2014,Soria,Consumo Doméstico  Comercial,238602.0,799342.0
684,2014,Valladolid,Consumo Industrial,1989116.0,3724867.0
685,2014,Valladolid,Consumo Doméstico  Comercial,1735751.0,3724867.0
686,2014,Zamora,Consumo Industrial,416981.0,710419.0
687,2014,Zamora,Consumo Doméstico  Comercial,293438.0,710419.0
688,2014,Barcelona,Consumo eléctrico,10372062.0,35552264.0
689,2014,Barcelona,Consumo Industrial,13642304.0,35552264.0
690,2014,Barcelona,Consumo Doméstico  Comercial,11537898.0,35552264.0
691,2014,Girona,Consumo Industrial,2785600.0,4391081.0
692,2014,Girona,Consumo Doméstico  Comercial,1605481.0,4391081.0
693,2014,Lleida,Consumo Industrial,3127908.0,3899940.0
694,2014,Lleida,Consumo Doméstico  Comercial,772032.0,3899940.0
695,2014,Tarragona,Consumo eléctrico,1544583.0,19214100.0
696,2014,Tarragona,Consumo Industrial,16525908.0,19214100.0
697,2014,Tarragona,Consumo Doméstico  Comercial,1143609.0,19214100.0
698,2014,Badajoz,Consumo Industrial,1738888.0,2081879.0
699,2014,Badajoz,Consumo Doméstico  Comercial,342991.0,2081879.0
700,2014,Cáceres,Consumo Industrial,341265.0,527310.0
701,2014,Cáceres,Consumo Doméstico  Comercial,186045.0,527310.0
702,2014,"Coruña, A",Consumo eléctrico,1276834.0,8225030.0
703,2014,"Coruña, A",Consumo Industrial,6119669.0,8225030.0
704,2014,"Coruña, A",Consumo Doméstico  Comercial,828527.0,8225030.0
705,2014,Lugo,Consumo Industrial,1455343.0,1670778.0
706,2014,Lugo,Consumo Doméstico  Comercial,215435.0,1670778.0
707,2014,Ourense,Consumo Industrial,277223.0,431155.0
708,2014,Ourense,Consumo Doméstico  Comercial,153932.0,431155.0
709,2014,Pontevedra,Consumo Industrial,502134.0,1062865.0
710,2014,Pontevedra,Consumo Doméstico  Comercial,560731.0,1062865.0
711,2014,"Rioja, La",Consumo eléctrico,350557.0,1831950.0
712,2014,"Rioja, La",Consumo Industrial,578294.0,1831950.0
713,2014,"Rioja, La",Consumo Doméstico  Comercial,903099.0,1831950.0
714,2014,Madrid,Consumo eléctrico,0.0,21350455.0
715,2014,Madrid,Consumo Industrial,4913403.0,21350455.0
716,2014,Madrid,Consumo Doméstico  Comercial,16437052.0,21350455.0
717,2014,Murcia,Consumo eléctrico,5003978.0,22398050.0
718,2014,Murcia,Consumo Industrial,16835842.0,22398050.0
719,2014,Murcia,Consumo Doméstico  Comercial,558230.0,22398050.0
720,2014,Navarra,Consumo eléctrico,854502.0,7449987.0
721,2014,Navarra,Consumo Industrial,4613370.0,7449987.0
722,2014,Navarra,Consumo Doméstico  Comercial,1982115.0,7449987.0
723,2014,Araba/Álava,Consumo Industrial,2988966.0,4081938.0
724,2014,Araba/Álava,Consumo Doméstico  Comercial,1092972.0,4081938.0
725,2014,Gipuzkoa,Consumo Industrial,4354961.0,5951668.0
726,2014,Gipuzkoa,Consumo Doméstico  Comercial,1596707.0,5951668.0
727,2014,Bizkaia,Consumo eléctrico,6403584.0,18496606.0
728,2014,Bizkaia,Consumo Industrial,10160062.0,18496606.0
729,2014,Bizkaia,Consumo Doméstico  Comercial,1932960.0,18496606.0
730,2014,Alicante/Alacant,Consumo Industrial,1268265.0,1793784.0
731,2014,Alicante/Alacant,Consumo Doméstico  Comercial,525519.0,1793784.0
732,2014,Castellón/Castelló,Consumo eléctrico,846352.0,18332720.0
733,2014,Castellón/Castelló,Consumo Industrial,17064471.0,18332720.0
734,2014,Castellón/Castelló,Consumo Doméstico  Comercial,421897.0,18332720.0
735,2014,Valencia/València,Consumo eléctrico,7672851.0,14311966.0
736,2014,Valencia/València,Consumo Industrial,4669177.0,14311966.0
737,2014,Valencia/València,Consumo Doméstico  Comercial,1969938.0,14311966.0
738,2014,Santa Cruz de Tenerife,Consumo Industrial,0.0,1.0
739,2014,Santa Cruz de Tenerife,Consumo Doméstico  Comercial,1.0,1.0
740,2015,Almería,Consumo Industrial,521412.0,614453.0
741,2015,Almería,Consumo Doméstico  Comercial,93041.0,614453.0
742,2015,Cádiz,Consumo eléctrico,7483452.0,16397803.0
743,2015,Cádiz,Consumo Industrial,8724615.0,16397803.0
744,2015,Cádiz,Consumo Doméstico  Comercial,189736.0,16397803.0
745,2015,Córdoba,Consumo Industrial,1606889.0,1848621.0
746,2015,Córdoba,Consumo Doméstico  Comercial,241732.0,1848621.0
747,2015,Granada,Consumo Industrial,1683029.0,2072939.0
748,2015,Granada,Consumo Doméstico  Comercial,389910.0,2072939.0
749,2015,Huelva,Consumo eléctrico,1287559.0,12281163.0
750,2015,Huelva,Consumo Industrial,10898274.0,12281163.0
751,2015,Huelva,Consumo Doméstico  Comercial,95330.0,12281163.0
752,2015,Jaén,Consumo Industrial,3042060.0,3190660.0
753,2015,Jaén,Consumo Doméstico  Comercial,148600.0,3190660.0
754,2015,Málaga,Consumo eléctrico,3780080.0,5130670.0
755,2015,Málaga,Consumo Industrial,926806.0,5130670.0
756,2015,Málaga,Consumo Doméstico  Comercial,423784.0,5130670.0
757,2015,Sevilla,Consumo Industrial,2714592.0,3325269.0
758,2015,Sevilla,Consumo Doméstico  Comercial,610677.0,3325269.0
759,2015,Huesca,Consumo Industrial,2002048.0,2412805.0
760,2015,Huesca,Consumo Doméstico  Comercial,410757.0,2412805.0
761,2015,Teruel,Consumo eléctrico,445444.0,1135131.0
762,2015,Teruel,Consumo Industrial,449601.0,1135131.0
763,2015,Teruel,Consumo Doméstico  Comercial,240086.0,1135131.0
764,2015,Zaragoza,Consumo eléctrico,141339.0,11435714.0
765,2015,Zaragoza,Consumo Industrial,9106178.0,11435714.0
766,2015,Zaragoza,Consumo Doméstico  Comercial,2188197.0,11435714.0
767,2015,Asturias,Consumo eléctrico,820783.0,7717236.0
768,2015,Asturias,Consumo Industrial,4879407.0,7717236.0
769,2015,Asturias,Consumo Doméstico  Comercial,2017046.0,7717236.0
770,2015,"Balears, Illes",Consumo eléctrico,4509754.0,5353698.0
771,2015,"Balears, Illes",Consumo Industrial,73500.0,5353698.0
772,2015,"Balears, Illes",Consumo Doméstico  Comercial,770444.0,5353698.0
773,2015,Cantabria,Consumo Industrial,3626650.0,4652687.0
774,2015,Cantabria,Consumo Doméstico  Comercial,1026037.0,4652687.0
775,2015,Albacete,Consumo Industrial,745327.0,1200849.0
776,2015,Albacete,Consumo Doméstico  Comercial,455522.0,1200849.0
777,2015,Ciudad Real,Consumo eléctrico,350701.0,8926335.0
778,2015,Ciudad Real,Consumo Industrial,8044805.0,8926335.0
779,2015,Ciudad Real,Consumo Doméstico  Comercial,530829.0,8926335.0
780,2015,Cuenca,Consumo Industrial,125656.0,323013.0
781,2015,Cuenca,Consumo Doméstico  Comercial,197357.0,323013.0
782,2015,Guadalajara,Consumo Industrial,962645.0,1395719.0
783,2015,Guadalajara,Consumo Doméstico  Comercial,433074.0,1395719.0
784,2015,Toledo,Consumo eléctrico,2938333.0,4773077.0
785,2015,Toledo,Consumo Industrial,1110639.0,4773077.0
786,2015,Toledo,Consumo Doméstico  Comercial,724105.0,4773077.0
787,2015,Ávila,Consumo Industrial,55943.0,318479.0
788,2015,Ávila,Consumo Doméstico  Comercial,262536.0,318479.0
789,2015,Burgos,Consumo Industrial,3886635.0,4965205.0
790,2015,Burgos,Consumo Doméstico  Comercial,1078570.0,4965205.0
791,2015,León,Consumo Industrial,1328396.0,2112643.0
792,2015,León,Consumo Doméstico  Comercial,784247.0,2112643.0
793,2015,Palencia,Consumo Industrial,1833640.0,2322901.0
794,2015,Palencia,Consumo Doméstico  Comercial,489261.0,2322901.0
795,2015,Salamanca,Consumo Industrial,1254624.0,1945097.0
796,2015,Salamanca,Consumo Doméstico  Comercial,690473.0,1945097.0
797,2015,Segovia,Consumo Industrial,739500.0,973459.0
798,2015,Segovia,Consumo Doméstico  Comercial,233959.0,973459.0
799,2015,Soria,Consumo Industrial,296498.0,528041.0
800,2015,Soria,Consumo Doméstico  Comercial,231543.0,528041.0
801,2015,Valladolid,Consumo Industrial,2310305.0,4088798.0
802,2015,Valladolid,Consumo Doméstico  Comercial,1778493.0,4088798.0
803,2015,Zamora,Consumo Industrial,256565.0,573127.0
804,2015,Zamora,Consumo Doméstico  Comercial,316562.0,573127.0
805,2015,Barcelona,Consumo eléctrico,12952276.0,38083195.0
806,2015,Barcelona,Consumo Industrial,13384564.0,38083195.0
807,2015,Barcelona,Consumo Doméstico  Comercial,11746355.0,38083195.0
808,2015,Girona,Consumo Industrial,2528294.0,4179810.0
809,2015,Girona,Consumo Doméstico  Comercial,1651516.0,4179810.0
810,2015,Lleida,Consumo Industrial,2961300.0,3768667.0
811,2015,Lleida,Consumo Doméstico  Comercial,807367.0,3768667.0
812,2015,Tarragona,Consumo eléctrico,2513117.0,19808244.0
813,2015,Tarragona,Consumo Industrial,16116587.0,19808244.0
814,2015,Tarragona,Consumo Doméstico  Comercial,1178540.0,19808244.0
815,2015,Badajoz,Consumo Industrial,1804295.0,2155824.0
816,2015,Badajoz,Consumo Doméstico  Comercial,351529.0,2155824.0
817,2015,Cáceres,Consumo Industrial,187965.0,371422.0
818,2015,Cáceres,Consumo Doméstico  Comercial,183457.0,371422.0
819,2015,"Coruña, A",Consumo eléctrico,833196.0,7950714.0
820,2015,"Coruña, A",Consumo Industrial,6277311.0,7950714.0
821,2015,"Coruña, A",Consumo Doméstico  Comercial,840207.0,7950714.0
822,2015,Lugo,Consumo Industrial,3655051.0,3887209.0
